Project Name,Package Name,Architecture Smell,Cause of the Smell
DeemOpen_zkui,com.deem.zkui.controller,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Import]; [Monitor]; [Home]; [ChangeLog]; [Export]; [Logout]; [Login]; [RestAccess]. LCC (Lack of Component Cohesion) = 1.0
