Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
apache_airavata,org.apache.airavata.tools.load,StatusMonitor,Law of Demeter violation,The tool detected the smell in this method (monitorExperiments) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.airavata.model.experiment.ExperimentModel.getExperimentStatus; org.apache.airavata.model.status.ExperimentStatus.getTimeOfStateChange
apache_airavata,org.apache.airavata.tools.load,StatusMonitor,Law of Demeter violation,The tool detected the smell in this method (monitorExperiments) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.airavata.model.experiment.ExperimentModel.getExperimentStatus; org.apache.airavata.model.status.ExperimentStatus.getTimeOfStateChange
apache_airavata,org.apache.airavata.tools.load,StatusMonitor,Law of Demeter violation,The tool detected the smell in this method (monitorExperiments) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.airavata.model.experiment.ExperimentModel.getExperimentStatus; org.apache.airavata.model.status.ExperimentStatus.getTimeOfStateChange
apache_airavata,org.apache.airavata.tools.load,StatusMonitor,Law of Demeter violation,The tool detected the smell in this method (monitorExperiments) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.airavata.model.job.JobModel.getJobStatuses; org.apache.airavata.model.status.JobStatus.getTimeOfStateChange
apache_airavata,org.apache.airavata.tools.load,StorageResourceManager,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.airavata.model.data.replica.DataProductModel; org.apache.airavata.model.data.replica.DataReplicaLocationModel
apache_airavata,org.apache.airavata.tools.load,StorageResourceManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
apache_airavata,org.apache.airavata.tools.load,LoadClient,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
apache_airavata,org.apache.airavata.tools.load,Authenticator,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.airavata.model.security.AuthzToken
apache_airavata,org.apache.airavata.tools.load,Configuration.Input,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
apache_airavata,org.apache.airavata.tools.load,UnitLoad,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.airavata.model.scheduling.ComputationalResourceSchedulingModel; org.apache.airavata.model.experiment.UserConfigurationDataModel; org.apache.airavata.model.experiment.ExperimentModel
apache_airavata,org.apache.airavata.tools.load,UnitLoad,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
apache_airavata,org.apache.airavata.common.logging,MDCConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EXPERIMENT_ID; GATEWAY_ID; EXPERIMENT_NAME; PROCESS_ID; TOKEN_ID
apache_airavata,org.apache.airavata.common.utils,DerbyUtil,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DERBY_SERVER_MODE_SYS_PROPERTY
apache_airavata,org.apache.airavata.common.utils,Constants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: USER_IN_SESSION; STAT; JOB; IS_API_SECURED; SECURITY_MANAGER_CLASS; REMOTE_OAUTH_SERVER_URL; IS_TLS_ENABLED; TLS_SERVER_PORT; KEYSTORE_PATH; KEYSTORE_PASSWORD; TLS_CLIENT_TIMEOUT; IS_SHARING_TLS_ENABLED; API_METHOD_NAME; NOT_APPLICABLE; INDETERMINATE; DENY; PERMIT; AUTHORIZATION_POLICY_NAME; AUTHZ_CACHE_MANAGER_CLASS; AUTHZ_CACHE_ENABLED; IN_MEMORY_CACHE_SIZE; LOCAL_DATA_LOCATION; USER_NAME; GATEWAY_ID; EMAIL; ROLE; TRUSTED_CERT_LOCATION; TRUSTED_CERTIFICATE_SYSTEM_PROPERTY; NEWLINE; ENABLE_STREAMING_TRANSFER
