Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect5,nullDecoderSection5,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect5,nullDecoderSection5,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect5,clearOldValues,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect5,clearOldValues,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect5,doNotDecodeCity,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect5,doNotDecodeCity,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect5,decodeSection5,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect5,decodeSection5,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect4,nullDecoderSection4,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect4,nullDecoderSection4,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect4,clearOldValues,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect4,clearOldValues,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect4,decodeSection4,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticSect4,decodeSection4,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticObsTime,sameDayObs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticObsTime,nextDayObs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticObsTime,nextPreviousObs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
Unidata_awips2,com.raytheon.edex.plugin.sfcobs.decoder,TestSynopticObsTime,leapYearObs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
Unidata_awips2,com.raytheon.uf.edex.registry.ebxml.util,EDEXRegistryManagerTest,testErrorMessageOnMoreThanOneItemForStore,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Unidata_awips2,com.raytheon.uf.edex.registry.ebxml.util,EDEXRegistryManagerTest,testErrorMessageOnMoreThanOneItemForStoreOrReplace,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Unidata_awips2,com.raytheon.uf.edex.registry.ebxml.util,EDEXRegistryManagerTest,testNoErrorMessageOnOneItemForStore,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Unidata_awips2,com.raytheon.uf.edex.registry.ebxml.util,EDEXRegistryManagerTest,testNoErrorMessageOnOneItemForStoreOrReplace,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Unidata_awips2,com.raytheon.uf.edex.registry.ebxml.util,EDEXRegistryManagerTest,testNoErrorMessageOnMoreThanOneItemForRemove,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Unidata_awips2,com.raytheon.uf.edex.registry.ebxml.dao,RegistryNotificationManagerTest,webServiceDestinationIsNotifiedOnSubscribedObjectInsert,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Unidata_awips2,com.raytheon.uf.edex.registry.ebxml.dao,RegistryNotificationManagerTest,webServiceDestinationIsNotNotifiedOnNonSubscribedObjectInsert,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Unidata_awips2,com.raytheon.uf.edex.registry.ebxml.dao,RegistryNotificationManagerTest,pluginDestinationIsNotNotifiedOnNonSubscribedObjectInsert,Ignored test,The tool detected the smell in this test method because the test is excluded from testing.
Unidata_awips2,com.raytheon.edex.plugin.obs.metar,TestMetarRecordIGettable,testGettable,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 18
Unidata_awips2,com.raytheon.edex.plugin.gfe.config,ProjectionDataTest,testGridCoordinateToLatLon,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
Unidata_awips2,com.raytheon.edex.plugin.gfe.config,ProjectionDataTest,testGridCoordinateToLatLon,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
Unidata_awips2,com.raytheon.edex.plugin.gfe.watch,TestWCLWatchSrv,testAttnWFOs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Unidata_awips2,com.raytheon.edex.plugin.gfe.watch,TestWCLWatchSrv,testHandleWclWatch,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Unidata_awips2,com.raytheon.edex.plugin.gfe.watch,TestWCLWatchSrv,testMakePermanent,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Unidata_awips2,com.raytheon.edex.plugin.gfe.watch,TestWCLWatchSrv,testCreateTempWclFile,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Unidata_awips2,com.raytheon.edex.plugin.gfe.watch,TestWCLWatchSrv,testCreateTempWclFile,Empty test,The tool detected the smell in this test method because the test is empty.
