Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
bitcoin-solutions_multibit-hardware,org.multibit.hd.hardware.examples.trezor.relay,AbstractRelayExample.RelayMode,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
bitcoin-solutions_multibit-hardware,org.multibit.hd.hardware.examples.trezor.usb.extras,TrezorV1SignIdentityExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
bitcoin-solutions_multibit-hardware,org.multibit.hd.hardware.examples.trezor.usb.extras,TrezorV1GetPublicKeyForIdentityExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
bitcoin-solutions_multibit-hardware,org.multibit.hd.hardware.examples.trezor.usb.extras,TrezorV1WatchingWalletExample,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SPV_BLOCKCHAIN_SUFFIX; CHECKPOINTS_SUFFIX
bitcoin-solutions_multibit-hardware,org.multibit.hd.hardware.examples.trezor.usb.extras,TrezorV1SignMessageExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
bitcoin-solutions_multibit-hardware,org.multibit.hd.hardware.examples.trezor.wallet,TrezorV1WatchingWalletExample,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SPV_BLOCKCHAIN_SUFFIX; CHECKPOINTS_SUFFIX
bitcoin-solutions_multibit-hardware,org.multibit.hd.hardware.examples.keepkey.usb.extras,KeepKeyV1SignMessageExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
bitcoin-solutions_multibit-hardware,org.multibit.hd.hardware.examples.keepkey.usb.extras,KeepKeyV1GetPublicKeyForIdentityExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
bitcoin-solutions_multibit-hardware,org.multibit.hd.hardware.examples.keepkey.usb.extras,KeepKeyV1SignIdentityExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
bitcoin-solutions_multibit-hardware,org.multibit.hd.hardware.examples.keepkey.wallet,KeepKeyV1WatchingWalletExample,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SPV_BLOCKCHAIN_SUFFIX; CHECKPOINTS_SUFFIX
bitcoin-solutions_multibit-hardware,(default package),Config,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; VENDOR_ID_FIELD_NUMBER; PRODUCT_ID_FIELD_NUMBER; SERIAL_NUMBER_FIELD_NUMBER; PATH_FIELD_NUMBER; PARSER; WHITELIST_URLS_FIELD_NUMBER; BLACKLIST_URLS_FIELD_NUMBER; WIRE_PROTOCOL_FIELD_NUMBER; KNOWN_DEVICES_FIELD_NUMBER; VALID_UNTIL_FIELD_NUMBER
bitcoin-solutions_multibit-hardware,(default package),Config.DeviceDescriptor,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
bitcoin-solutions_multibit-hardware,(default package),Config.DeviceDescriptor,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; VENDOR_ID_FIELD_NUMBER; PRODUCT_ID_FIELD_NUMBER; SERIAL_NUMBER_FIELD_NUMBER; PATH_FIELD_NUMBER
bitcoin-solutions_multibit-hardware,(default package),Config.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
bitcoin-solutions_multibit-hardware,(default package),Config.Configuration,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
bitcoin-solutions_multibit-hardware,(default package),Config.Configuration,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; WHITELIST_URLS_FIELD_NUMBER; BLACKLIST_URLS_FIELD_NUMBER; WIRE_PROTOCOL_FIELD_NUMBER; KNOWN_DEVICES_FIELD_NUMBER; VALID_UNTIL_FIELD_NUMBER
bitcoin-solutions_multibit-hardware,(default package),Config.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
