Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
lucaspouzac_contiperf,org.databene.stat,CounterRepository,printSummary,Long Statement,The length of the statement "list.add(new String[]{counter.getName() + ":"`counter.totalLatency() + " ms total`"`counter.sampleCount() + " inv`"`df.format(counter.averageLatency()) + " ms/inv (avg.)"});" is 173.,82
lucaspouzac_contiperf,org.databene.stat,CounterRepository,printSummaryTable,Magic Number,The method contains a magic number: 4,122
lucaspouzac_contiperf,org.databene.stat,CounterRepository,printSummaryTable,Magic Number,The method contains a magic number: 4,122
lucaspouzac_contiperf,org.databene.stat,CounterRepository,printSummaryTable,Magic Number,The method contains a magic number: 4,122
lucaspouzac_contiperf,org.databene.stat,CounterRepository,printSummaryTable,Magic Number,The method contains a magic number: 3,122
lucaspouzac_contiperf,org.databene.stat,LatencyCounter,LatencyCounter,Magic Number,The method contains a magic number: 1000,58
lucaspouzac_contiperf,org.databene.stat,LatencyCounter,percentileLatency,Magic Number,The method contains a magic number: 100,167
lucaspouzac_contiperf,org.databene.stat,LatencyCounter,percentileAboveLatency,Magic Number,The method contains a magic number: 100.,179
lucaspouzac_contiperf,org.databene.stat,LatencyCounter,throughput,Magic Number,The method contains a magic number: 1000.,187
lucaspouzac_contiperf,org.databene.stat,LatencyCounter,printSummary,Magic Number,The method contains a magic number: 50,217
lucaspouzac_contiperf,org.databene.stat,LatencyCounter,printSummary,Magic Number,The method contains a magic number: 100.,217
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 25,54
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 125,54
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 25,54
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 100.,54
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 80.,54
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 25,54
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 40.,54
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 99,54
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 20.,54
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 100,54
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 20.,54
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 124,54
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 125,54
lucaspouzac_contiperf,org.databene.stat,LatencyCounterTest,testPercentileAboveLatency,Magic Number,The method contains a magic number: 126,54
lucaspouzac_contiperf,org.databene.stat,CounterRepositoryTest,testLifeCyle,Long Statement,The length of the statement "assertTrue("repository is expected to return the same counter instance on subsequent calls to getCounter()"`counter == repository.getCounter(NAME));" is 148.,51
