Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
rapidftr_RapidFTR-Android,com.rapidftr,Config,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
rapidftr_RapidFTR-Android,com.rapidftr,RapidFtrApplication,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SHARED_PREFERENCES_FILE; APP_IDENTIFIER; CURRENT_USER_PREF; SERVER_URL_PREF; LAST_CHILD_SYNC; LAST_ENQUIRY_SYNC; LAST_POTENTIAL_MATCH_SYNC; applicationInstance; injector; forms; currentUser; syncTask; DEFAULT_LANGUAGE; asyncTaskWithDialog; notificationManager
rapidftr_RapidFTR-Android,com.rapidftr,RapidFtrApplication,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ViewAllChildScroller; ChildRepository; PaginatedSearchQueryBuilder; RapidFtrApplication; User; SynchronisationAsyncTask; FormService; SyncService; RapidFtrActivity; BaseChildActivity; Child; PotentialMatchRepository; Enquiry; EnquiryRepository; ViewAllChildrenPaginatedScrollListener; HighlightedFieldsViewAdapter; HighlightedFieldViewGroup; BaseModel; History; FormField; AsyncTaskWithDialog
rapidftr_RapidFTR-Android,com.rapidftr,RapidFtrApplicationTest,Feature Envy,The tool detected a instance of this smell because shouldSaveServerUrlAfterSuccessfulLogin is more interested in members of the type: RapidFtrApplication
rapidftr_RapidFTR-Android,com.rapidftr,RapidFtrApplicationTest,Feature Envy,The tool detected a instance of this smell because shouldReturnEnglishForLanguageOfCurrentUserWithoutLanguage is more interested in members of the type: RapidFtrApplication
rapidftr_RapidFTR-Android,com.rapidftr,CustomTestRunner,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: formSectionSeed; INJECTOR; userId
rapidftr_RapidFTR-Android,com.rapidftr,CustomTestRunner.TestInjector,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
rapidftr_RapidFTR-Android,com.rapidftr,CustomTestRunner.TestInjector,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
rapidftr_RapidFTR-Android,com.rapidftr.repository,PotentialMatchRepository,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ViewAllChildScroller; ChildRepository; PaginatedSearchQueryBuilder; RapidFtrApplication; User; SynchronisationAsyncTask; FormService; SyncService; RapidFtrActivity; BaseChildActivity; Child; PotentialMatchRepository; Enquiry; EnquiryRepository; ViewAllChildrenPaginatedScrollListener; HighlightedFieldsViewAdapter; HighlightedFieldViewGroup; BaseModel; History; FormField; AsyncTaskWithDialog
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldCreateChildRecordAndNotSetLastUpdatedAt is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldCreateChildRecordAndSetCreatedAt is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldUpdateChildRecordWithHistory is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldSaveInternalIdAndRevDuringChildCreation is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldGetCorrectlyDeserializesData is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldCorrectlyGetSyncedState is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldNotReturnChildrenCreatedByOtherUnAuthorizedUsers is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldReturnChildRecordsGivenListOfIds is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldCorrectlyGetSyncedStateWhenGettingAllRecordsInFirstPage is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldReturnsAllRecords is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldReturnAllUnSyncedRecords is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldReturnAllUnSyncedRecordsForGivenUser is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldReturnFalseWhenAChildWithTheGivenIdDoesNotExistInTheDatabase is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldUpdateAnExstingChild is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldAddHistoriesIfChildHasBeenUpdated is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldReturnChildrenWithTheGivenInternalIds is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldNotReturnAnyChildGivenInternalIdsDontMatch is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldOnlyReturnChildrenWithMatchingInternalIds is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldRetrieveAllIdsAndRevs is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldDeleteAllRecordOfAGivenUser is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldCreateNewChildWithoutHistory is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldUpdateExistingChildWithoutHistory is more interested in members of the type: ChildRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: session; repository; highlightedFormFields; rapidFtrApplication; child
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 31 public methods
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest.ChildBuilder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: child
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest.ChildBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
rapidftr_RapidFTR-Android,com.rapidftr.repository,EnquiryRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldReturnAllEnquiriesCreatedByUser is more interested in members of the type: EnquiryRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,EnquiryRepositoryTest,Feature Envy,The tool detected a instance of this smell because updateShouldUpdateTheFieldsOfAnEnquiry is more interested in members of the type: EnquiryRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,EnquiryRepositoryTest,Feature Envy,The tool detected a instance of this smell because createOrUpdateShouldAddHistory is more interested in members of the type: EnquiryRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,EnquiryRepositoryTest,Feature Envy,The tool detected a instance of this smell because updateShouldAddHistory is more interested in members of the type: EnquiryRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,EnquiryRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldAnEnquiryUsingInternalIds is more interested in members of the type: EnquiryRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,EnquiryRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldReturnAllWithInternalIds is more interested in members of the type: EnquiryRepository
rapidftr_RapidFTR-Android,com.rapidftr.repository,EnquiryRepositoryTest,Feature Envy,The tool detected a instance of this smell because shouldCreateNewEnquiryWithoutHistory is more interested in members of the type: EnquiryRepository
