Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
rapidftr_RapidFTR-Android,com.rapidftr,RapidFtrApplication,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SHARED_PREFERENCES_FILE; APP_IDENTIFIER; CURRENT_USER_PREF; SERVER_URL_PREF; LAST_CHILD_SYNC; LAST_ENQUIRY_SYNC; LAST_POTENTIAL_MATCH_SYNC; DEFAULT_LANGUAGE
rapidftr_RapidFTR-Android,com.rapidftr,CustomTestRunner,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: formSectionSeed; INJECTOR
rapidftr_RapidFTR-Android,com.rapidftr,CustomTestRunner.TestInjector,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepository,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
rapidftr_RapidFTR-Android,com.rapidftr.repository,EnquiryRepository,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
rapidftr_RapidFTR-Android,com.rapidftr.repository,ChildRepositoryTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
rapidftr_RapidFTR-Android,com.rapidftr.service,EnquirySyncService,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ENQUIRIES_API_PATH; ENQUIRIES_API_PARAMETER
rapidftr_RapidFTR-Android,com.rapidftr.service,EnquirySyncService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
rapidftr_RapidFTR-Android,com.rapidftr.service,ChildSyncService,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CHILDREN_API_PATH; CHILDREN_API_PARAMETER; UNVERIFIED_USER_CHILDREN_API_PATH
rapidftr_RapidFTR-Android,com.rapidftr.service,EnquiryHttpDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ENQUIRIES_API_PATH
rapidftr_RapidFTR-Android,com.rapidftr.service,PotentialMatchSyncService,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: POTENTIAL_MATCH_API_PATH; POTENTIAL_MATCH_API_PARAMETER
rapidftr_RapidFTR-Android,com.rapidftr.service,FormService,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: FORM_SECTIONS_PREF; API_FORM_SECTIONS_PATH
rapidftr_RapidFTR-Android,com.rapidftr.service,EnquirySyncServiceTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
rapidftr_RapidFTR-Android,com.rapidftr.service,GenericSyncServiceTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: RESPONSE
rapidftr_RapidFTR-Android,com.rapidftr.service,GenericSyncServiceTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
rapidftr_RapidFTR-Android,com.rapidftr.service,ChildSyncServiceTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: RESPONSE
rapidftr_RapidFTR-Android,com.rapidftr.service,ChildSyncServiceTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
rapidftr_RapidFTR-Android,com.rapidftr.service,MediaSyncHelperTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
rapidftr_RapidFTR-Android,com.rapidftr.activity,RapidFtrActivity,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LOGOUT_INTENT_FILTER
rapidftr_RapidFTR-Android,com.rapidftr.activity,ViewChildActivity,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
rapidftr_RapidFTR-Android,com.rapidftr.activity,BaseChildActivity,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CLOSE_ACTIVITY
rapidftr_RapidFTR-Android,com.rapidftr.activity,ViewEnquiryActivity,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
rapidftr_RapidFTR-Android,com.rapidftr.activity,BaseChildActivityTest.BaseChildActivityImpl,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
rapidftr_RapidFTR-Android,com.rapidftr.activity,ViewEnquiryActivityTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
rapidftr_RapidFTR-Android,com.rapidftr.utils,CaptureHelper,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: RAPIDFTR_FOLDER
rapidftr_RapidFTR-Android,com.rapidftr.utils,EncryptionUtil,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: KEY_ITERATION_COUNT; KEY_LENGTH; SECRET_KEY_FACTORY_ALGORITHM; SECRET_KEY_ALGORITHM; CIPHER_ALGORITHM
rapidftr_RapidFTR-Android,com.rapidftr.utils,RapidFtrDateTime,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: formatForChildRegister
rapidftr_RapidFTR-Android,com.rapidftr.utils,ApplicationInjector,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
rapidftr_RapidFTR-Android,com.rapidftr.utils,PhotoCaptureHelper,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: THUMBNAIL_WIDTH; THUMBNAIL_HEIGHT; JPEG_QUALITY; PHOTO_WIDTH; PHOTO_HEIGHT; QUALITY
rapidftr_RapidFTR-Android,com.rapidftr.utils,JSONMatcher,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: JSON_MAPPER
rapidftr_RapidFTR-Android,com.rapidftr.task,SyncUnverifiedDataAsyncTask,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
rapidftr_RapidFTR-Android,com.rapidftr.task,SynchronisationAsyncTask,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NOTIFICATION_ID
rapidftr_RapidFTR-Android,com.rapidftr.task,SyncUnverifiedDataAsyncTaskTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
rapidftr_RapidFTR-Android,com.rapidftr.adapter,ImageAdapter,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NO_PADDING
rapidftr_RapidFTR-Android,com.rapidftr.adapter.pagination,ViewAllChildrenPaginatedScrollListener,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_PAGE_SIZE; FIRST_PAGE
rapidftr_RapidFTR-Android,com.rapidftr.model,History,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: HISTORIES; USER_NAME; USER_ORGANISATION; DATETIME; CHANGES; FROM; TO; CREATED
rapidftr_RapidFTR-Android,com.rapidftr.model,User,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: JSON_MAPPER; UNAUTHENTICATED_DB_KEY; UNAUTHENTICATED_DB_NAME
rapidftr_RapidFTR-Android,com.rapidftr.model,BaseModel,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: JSON_MAPPER; FIELD_INTERNAL_ID; FIELD_REVISION_ID; EMPTY_STRING
rapidftr_RapidFTR-Android,com.rapidftr.model,PotentialMatch,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: STATUS_FIELD
rapidftr_RapidFTR-Android,com.rapidftr.model,PotentialMatch.PotentialMatchStatus,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
rapidftr_RapidFTR-Android,com.rapidftr.model,PotentialMatch.FilterByConfirmationStatus,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
rapidftr_RapidFTR-Android,com.rapidftr.model,Child,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CHILD_FORM_NAME
rapidftr_RapidFTR-Android,com.rapidftr.model,Enquiry,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ENQUIRY_FORM_NAME; FIELD_ATTACHMENTS
rapidftr_RapidFTR-Android,com.rapidftr.view,PotentialMatchesViewAdapter.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
rapidftr_RapidFTR-Android,com.rapidftr.view.fields,PhotoUploadBox,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CAPTURE_IMAGE_REQUEST; SHOW_FULL_IMAGE_REQUEST; PHOTO_KEYS; CURRENT_PHOTO_KEY
rapidftr_RapidFTR-Android,com.rapidftr.database,SQLCipherHelper,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DB_VERSION
rapidftr_RapidFTR-Android,com.rapidftr.database,ShadowSQLiteHelper.ShadowSQLiteSession,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
rapidftr_RapidFTR-Android,com.rapidftr.database.migration,Migrations.MigrationSQL,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: createChildTable; addCreatedAtColumn; addLastUpdatedAtColumn; addIdColumn; addRevColumn; addLastSyncedAtColumn; createEnquiryTable; createPotentialMatchTable
