Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
allanbank_mongodb-async-driver,com.allanbank.mongodb,ProfilingStatusTest,testCompareTo,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 16
allanbank_mongodb-async-driver,com.allanbank.mongodb,ProfilingStatusTest,testCompareTo,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.allanbank.mongodb.ProfilingStatus.compareTo; com.allanbank.mongodb.ProfilingStatus.slow
allanbank_mongodb-async-driver,com.allanbank.mongodb,ProfilingStatusTest,testConstruction,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
allanbank_mongodb-async-driver,com.allanbank.mongodb,ProfilingStatusTest,testConstruction,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.allanbank.mongodb.ProfilingStatus.getLevel; com.allanbank.mongodb.ProfilingStatus.getSlowMillisThreshold; com.allanbank.mongodb.ProfilingStatus.slow
allanbank_mongodb-async-driver,com.allanbank.mongodb,ProfilingStatusTest,testEqualsObject,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
allanbank_mongodb-async-driver,com.allanbank.mongodb,ProfilingStatusTest,testEqualsObject,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.allanbank.mongodb.ProfilingStatus.slow; com.allanbank.mongodb.ProfilingStatus.equals; com.allanbank.mongodb.ProfilingStatus.hashCode
allanbank_mongodb-async-driver,com.allanbank.mongodb,ProfilingStatusTest,testReadResolve,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
allanbank_mongodb-async-driver,com.allanbank.mongodb,ProfilingStatusTest,testToString,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
allanbank_mongodb-async-driver,com.allanbank.mongodb,ProfilingStatusTest,testToString,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.allanbank.mongodb.ProfilingStatus.slow; com.allanbank.mongodb.ProfilingStatus.toString
allanbank_mongodb-async-driver,com.allanbank.mongodb,MongoDbConfigurationTest,testAuthenticate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
