Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
AmailP_robot-plugin,amailp.intellij.robot.parser,ParserTest,testCompleteParsing,Long Statement,The length of the statement "String robotTestCase=StreamUtil.readText(new InputStreamReader(pd.getClass().getClassLoader().getResourceAsStream("complete.robot")`StandardCharsets.UTF_8));" is 157.,29
