Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
TouK_sputnik,pl.touk.sputnik.connector,ConnectorFacadeFactory,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: INSTANCE
TouK_sputnik,pl.touk.sputnik.connector,ConnectorFacadeFactory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
TouK_sputnik,pl.touk.sputnik.connector,FacadeConfigUtil,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: HTTP_PORT; HTTPS_PORT; PATH
TouK_sputnik,pl.touk.sputnik.connector.github,ContentRenderer,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TEMPLATE_MUSTACHE
TouK_sputnik,pl.touk.sputnik.connector.github,Notification,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SPUTNIK_PREFIX; ISSUE_TITLE
TouK_sputnik,pl.touk.sputnik.connector.github,Status,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CONTEXT
TouK_sputnik,pl.touk.sputnik.connector.gerrit,GerritFacadeBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
TouK_sputnik,pl.touk.sputnik.connector.stash,StashFacade,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
TouK_sputnik,pl.touk.sputnik.connector.stash,StashConnector,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CHANGES_URL_FORMAT; COMMENTS_URL_FORMAT; DIFF_URL_FORMAT
TouK_sputnik,pl.touk.sputnik.connector.stash,StashFacadeTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
TouK_sputnik,pl.touk.sputnik.connector.saas,SaasFacadeTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
TouK_sputnik,pl.touk.sputnik.review,Paths,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ENTRY_REGEX; JAVA; SRC_MAIN; SRC_TEST; DOT
TouK_sputnik,pl.touk.sputnik.engine,VisitorBuilderTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
TouK_sputnik,pl.touk.sputnik,Main,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
