Project Name,Package Name,Architecture Smell,Cause of the Smell
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 72
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: gov.nasa.ensemble.common.ui; gov.nasa.ensemble.common.ui.transfers
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: gov.nasa.ensemble.common.ui; gov.nasa.ensemble.common.ui.operations; gov.nasa.ensemble.common.ui.transfers
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: gov.nasa.ensemble.common.ui; gov.nasa.ensemble.common.ui.transfers; gov.nasa.ensemble.common.ui.dnd; gov.nasa.ensemble.common.ui.editor
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: gov.nasa.ensemble.common.ui; gov.nasa.ensemble.common.ui.transfers; gov.nasa.ensemble.common.ui.dnd; gov.nasa.ensemble.common.ui.editor; gov.nasa.ensemble.common.ui.operations
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): gov.nasa.ensemble.common; gov.nasa.ensemble.common.metadata; gov.nasa.ensemble.common.ui.operations; gov.nasa.ensemble.common.reflection; gov.nasa.ensemble.common.thread; gov.nasa.ensemble.common.ui.detail.view; gov.nasa.ensemble.common.ui.preferences.time
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ProjectSelectionDialog]; [ProjectSelectionDialog.ProjectListProvider]; [WidgetPlugin; SynchronizedPreferenceStoreUIPlugin; SWTUtils; IconLoader]; [PickListSetEditor; PickListFieldEditor; PickListSet]; [PageSelectionWidget; IPageCountChangeListener; IMultiPageController; FontUtils; WidgetUtils; GlobalAction; DisplayRunnable]; [PageSelectionWidget.PageChangeSelectionListener]; [WidgetUtils.OtherThreadRunnable; ThreadedCancellableRunnableWithProgress]; [StructuredViewerUtils]; [InsertionSemantics; IStructureModifier; IStructureLocation; WizardPageProvider; TransferableExtensionWizardPage]; [ICompositeListLabel; CompositeListLabelProvider; CompositeListViewer; CompositeList]; [CalendarPickerDialog]; [CalendarPickerDialog.DateTimeWidgetHelper]; [WorkbenchUtils; ViewCapturingLayout]; [ScrollableMessageDialog]; [DisappearText]; [PickListFieldEditor.PropertyChangeListenerImpl]; [PickListFieldEditor.PickableListComparator]; [PickListFieldEditor.SearchBoxModifyListener]; [PickListFieldEditor.SearchBoxSelectionListener]; [ForbiddenWorkbenchUtils]; [ForbiddenWorkbenchUtils.DependencyPerspectiveExtensionReader]; [ForbiddenWorkbenchUtils.PerspectiveExtensionComparator]; [LogFileDialog]; [UndoRedoUtils]; [DefaultSelectionListener]; [EnsembleComposite]; [DatePickerDialog; EnsembleDateWidgetHelper]; [CompositeListContentProvider]; [PrefUtil]; [PrefUtil.ICallback]; [RemoteFileExportWizardPage; FileSystemExportWizardPage]; [RemoteFileExportWizardPage.MyRemotableFile]; [WorkbenchFunctions]; [LevelIndicator]; [DialogUtils]; [SWTUtils.PartOperator]; [ActivatePreferencesAction]; [BrowserLauncher]; [TableViewerSorter]; [SimpleSpinner]; [UserGuideHandler]; [StatusUtil]; [ResourceUtils; Policy]; [MultiLineStyledText; MultiLineStyledTextWidgetExample]; [HostFieldEditor]; [SelectionSettingsSynchronizer]; [FontUtils.FontKey]; [AllTests]. LCC (Lack of Component Cohesion) = 0.67
