Project Name,Package Name,Architecture Smell,Cause of the Smell
BoltsFramework_Bolts-Java,bolts,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Continuation; Task; Capture; TaskTest]; [Task.TaskCompletionSource]; [AggregateException]. LCC (Lack of Component Cohesion) = 0.5
