Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
kuali_kc,org.kuali.coeus.common.questionnaire.impl.question,QuestionMaintenanceDocumentAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
kuali_kc,org.kuali.coeus.common.questionnaire.impl.question,QuestionLookupableImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
kuali_kc,org.kuali.coeus.common.questionnaire.impl.question,QuestionMaintenanceDocumentAuthorizer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
kuali_kc,org.kuali.coeus.common.questionnaire.impl.question,QuestionAuthorizationServiceImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
kuali_kc,org.kuali.coeus.common.questionnaire.impl.core,QuestionnaireMaintenanceDocumentAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
kuali_kc,org.kuali.coeus.common.questionnaire.impl.core,QuestionnaireMaintenanceDocumentAction,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PCP; PQP; PUP; PFP; RESPONSE_ALREADY_HANDLED; ID; DOCUMENT_NUMBER; QUESTIONNAIRE; TEMPLATE; SEQ_QUESTIONNAIRE_REF_ID; MODULE_CODE; SUB_MODULE_CODE; N; QUESTION; versioningService
kuali_kc,org.kuali.coeus.common.questionnaire.impl.core,QuestionnaireMaintenanceDocumentAction,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 37 methods
kuali_kc,org.kuali.coeus.common.questionnaire.impl.core,QuestionnaireServiceImpl,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PARAM_NAME; MODULE_ITEM_CODE; MODULE_SUB_ITEM_CODE; NAME; businessObjectService; unitAuthorizationService; parameterService; globalVariableService; questionnaireDao; permissionModuleMap
kuali_kc,org.kuali.coeus.common.questionnaire.impl.core,QuestionnairePostProcessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
kuali_kc,org.kuali.coeus.common.questionnaire.impl.core,KrmsRuleLookupForm,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
