Project Name,Package Name,Architecture Smell,Cause of the Smell
digidotcom_XBeeJavaLibrary,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 6.07. All the dependencies among components: from: com.digi.xbee.api.connecttoaccesspoint to: com.digi.xbee.api; from: com.digi.xbee.api.connecttoaccesspoint to: com.digi.xbee.api.models; from: com.digi.xbee.api.setgetparameters to: com.digi.xbee.api; from: com.digi.xbee.api.setgetparameters to: com.digi.xbee.api.utils; from: com.digi.xbee.api.managecommonparameters to: com.digi.xbee.api.models; from: com.digi.xbee.api.managecommonparameters to: com.digi.xbee.api; from: com.digi.xbee.api.managecommonparameters to: com.digi.xbee.api.utils; from: com.digi.xbee.api.resetmodule to: com.digi.xbee.api; from: com.digi.xbee.api.remotedio to: com.digi.xbee.api.io; from: com.digi.xbee.api.remotedio to: com.digi.xbee.api; from: com.digi.xbee.api.localdio to: com.digi.xbee.api.io; from: com.digi.xbee.api.localdio to: com.digi.xbee.api; from: com.digi.xbee.api.iosampling to: com.digi.xbee.api.io; from: com.digi.xbee.api.iosampling to: com.digi.xbee.api; from: com.digi.xbee.api.localadc to: com.digi.xbee.api.io; from: com.digi.xbee.api.localadc to: com.digi.xbee.api; from: com.digi.xbee.api.remoteadc to: com.digi.xbee.api.io; from: com.digi.xbee.api.remoteadc to: com.digi.xbee.api; from: com.digi.xbee.api.senddata to: com.digi.xbee.api; from: com.digi.xbee.api.senddata to: com.digi.xbee.api.utils; from: com.digi.xbee.api.sendbroadcastdata to: com.digi.xbee.api; from: com.digi.xbee.api.receiveuserdatarelay to: com.digi.xbee.api; from: com.digi.xbee.api.receiveuserdatarelay to: com.digi.xbee.api.models; from: com.digi.xbee.api.receiveuserdatarelay to: com.digi.xbee.api.utils; from: com.digi.xbee.api.senduserdatarelay to: com.digi.xbee.api.models; from: com.digi.xbee.api.senduserdatarelay to: com.digi.xbee.api; from: com.digi.xbee.api.receivemodemstatus to: com.digi.xbee.api.models; from: com.digi.xbee.api.receivemodemstatus to: com.digi.xbee.api; from: com.digi.xbee.api.sendcoapdata to: com.digi.xbee.api.models; from: com.digi.xbee.api.sendcoapdata to: com.digi.xbee.api; from: com.digi.xbee.api.sendcoapdata to: com.digi.xbee.api.utils; from: com.digi.xbee.api.receivecoapdata to: com.digi.xbee.api.models; from: com.digi.xbee.api.receivecoapdata to: com.digi.xbee.api.utils; from: com.digi.xbee.api.receivecoapdata to: com.digi.xbee.api; from: com.digi.xbee.api.receiveexplicitdatapolling to: com.digi.xbee.api; from: com.digi.xbee.api.receiveexplicitdatapolling to: com.digi.xbee.api.models; from: com.digi.xbee.api.receiveexplicitdatapolling to: com.digi.xbee.api.utils; from: com.digi.xbee.api.sendexplicitdata to: com.digi.xbee.api; from: com.digi.xbee.api.sendexplicitdata to: com.digi.xbee.api.utils; from: com.digi.xbee.api.sendexplicitdataasync to: com.digi.xbee.api; from: com.digi.xbee.api.sendexplicitdataasync to: com.digi.xbee.api.utils; from: com.digi.xbee.api.sendbroadcastexplicitdata to: com.digi.xbee.api; from: com.digi.xbee.api.sendbroadcastexplicitdata to: com.digi.xbee.api.utils; from: com.digi.xbee.api.receiveexplicitdata to: com.digi.xbee.api; from: com.digi.xbee.api.receiveexplicitdata to: com.digi.xbee.api.models; from: com.digi.xbee.api.receiveexplicitdata to: com.digi.xbee.api.utils; from: com.digi.xbee.api.sendbluetoothdata to: com.digi.xbee.api; from: com.digi.xbee.api.receivebluetoothdata to: com.digi.xbee.api; from: com.digi.xbee.api.receivebluetoothdata to: com.digi.xbee.api.utils; from: com.digi.xbee.api.receivebluetoothfile to: com.digi.xbee.api; from: com.digi.xbee.api.receivebluetoothfile to: com.digi.xbee.api.packet; from: com.digi.xbee.api.receivebluetoothfile to: com.digi.xbee.api.utils; from: com.digi.xbee.api.sendmicropythondata to: com.digi.xbee.api; from: com.digi.xbee.api.receivemicropythondata to: com.digi.xbee.api; from: com.digi.xbee.api.receivemicropythondata to: com.digi.xbee.api.utils; from: com.digi.xbee.api.receivesms to: com.digi.xbee.api; from: com.digi.xbee.api.receivesms to: com.digi.xbee.api.models; from: com.digi.xbee.api.sendsms to: com.digi.xbee.api; from: com.digi.xbee.api.senddataasync to: com.digi.xbee.api; from: com.digi.xbee.api.senddataasync to: com.digi.xbee.api.utils; from: com.digi.xbee.api.receivedatapolling to: com.digi.xbee.api; from: com.digi.xbee.api.receivedatapolling to: com.digi.xbee.api.models; from: com.digi.xbee.api.receivedatapolling to: com.digi.xbee.api.utils; from: com.digi.xbee.api.sendudpdata to: com.digi.xbee.api.models; from: com.digi.xbee.api.sendudpdata to: com.digi.xbee.api; from: com.digi.xbee.api.sendudpdata to: com.digi.xbee.api.utils; from: com.digi.xbee.api.connecttoechoserver to: com.digi.xbee.api.models; from: com.digi.xbee.api.connecttoechoserver to: com.digi.xbee.api; from: com.digi.xbee.api.sendipv6data to: com.digi.xbee.api.models; from: com.digi.xbee.api.sendipv6data to: com.digi.xbee.api; from: com.digi.xbee.api.sendipv6data to: com.digi.xbee.api.utils; from: com.digi.xbee.api.receiveipdata to: com.digi.xbee.api; from: com.digi.xbee.api.receiveipdata to: com.digi.xbee.api.models; from: com.digi.xbee.api.receiveipdata to: com.digi.xbee.api.utils; from: com.digi.xbee.api.sendipdata to: com.digi.xbee.api.models; from: com.digi.xbee.api.sendipdata to: com.digi.xbee.api; from: com.digi.xbee.api.sendipdata to: com.digi.xbee.api.utils; from: com.digi.xbee.api.knockknock to: com.digi.xbee.api; from: com.digi.xbee.api.knockknock to: com.digi.xbee.api.models; from: com.digi.xbee.api.receiveipv6data to: com.digi.xbee.api.models; from: com.digi.xbee.api.receiveipv6data to: com.digi.xbee.api.utils; from: com.digi.xbee.api.receiveipv6data to: com.digi.xbee.api; from: com.digi.xbee.api.receivedata to: com.digi.xbee.api; from: com.digi.xbee.api.receivedata to: com.digi.xbee.api.models; from: com.digi.xbee.api.receivedata to: com.digi.xbee.api.utils; from: com.digi.xbee.api.discoverdevices to: com.digi.xbee.api; from: com.digi.xbee.api to: com.digi.xbee.api.exceptions; from: com.digi.xbee.api to: com.digi.xbee.api.listeners; from: com.digi.xbee.api to: com.digi.xbee.api.utils; from: com.digi.xbee.api to: com.digi.xbee.api.models; from: com.digi.xbee.api to: com.digi.xbee.api.connection; from: com.digi.xbee.api to: com.digi.xbee.api.packet; from: com.digi.xbee.api to: com.digi.xbee.api.listeners.relay; from: com.digi.xbee.api to: com.digi.xbee.api.packet.common; from: com.digi.xbee.api to: com.digi.xbee.api.packet.raw; from: com.digi.xbee.api to: com.digi.xbee.api.packet.thread; from: com.digi.xbee.api to: com.digi.xbee.api.packet.ip; from: com.digi.xbee.api to: com.digi.xbee.api.packet.cellular; from: com.digi.xbee.api to: com.digi.xbee.api.packet.relay; from: com.digi.xbee.api to: com.digi.xbee.api.io; from: com.digi.xbee.api to: com.digi.xbee.api.connection.serial; from: com.digi.xbee.api to: com.digi.xbee.api.packet.bluetooth; from: com.digi.xbee.api to: com.digi.xbee.api.utils.srp; from: com.digi.xbee.api.io to: com.digi.xbee.api.utils; from: com.digi.xbee.api.io to: com.digi.xbee.api.exceptions; from: com.digi.xbee.api.listeners to: com.digi.xbee.api; from: com.digi.xbee.api.listeners to: com.digi.xbee.api.models; from: com.digi.xbee.api.listeners to: com.digi.xbee.api.packet; from: com.digi.xbee.api.listeners to: com.digi.xbee.api.io; from: com.digi.xbee.api.listeners to: com.digi.xbee.api.packet.ip; from: com.digi.xbee.api.listeners to: com.digi.xbee.api.packet.common; from: com.digi.xbee.api.listeners to: com.digi.xbee.api.connection; from: com.digi.xbee.api.listeners to: com.digi.xbee.api.packet.raw; from: com.digi.xbee.api.listeners to: com.digi.xbee.api.packet.cellular; from: com.digi.xbee.api.listeners to: com.digi.xbee.api.packet.thread; from: com.digi.xbee.api.models to: com.digi.xbee.api.utils; from: com.digi.xbee.api.models to: com.digi.xbee.api; from: com.digi.xbee.api.models to: com.digi.xbee.api.packet; from: com.digi.xbee.api.models to: com.digi.xbee.api.packet.common; from: com.digi.xbee.api.models to: com.digi.xbee.api.packet.raw; from: com.digi.xbee.api.models to: com.digi.xbee.api.packet.ip; from: com.digi.xbee.api.models to: com.digi.xbee.api.packet.thread; from: com.digi.xbee.api.packet to: com.digi.xbee.api.models; from: com.digi.xbee.api.packet to: com.digi.xbee.api.utils; from: com.digi.xbee.api.packet to: com.digi.xbee.api.exceptions; from: com.digi.xbee.api.packet to: com.digi.xbee.api.packet.raw; from: com.digi.xbee.api.packet to: com.digi.xbee.api.packet.wifi; from: com.digi.xbee.api.packet to: com.digi.xbee.api.packet.common; from: com.digi.xbee.api.packet to: com.digi.xbee.api.packet.thread; from: com.digi.xbee.api.packet to: com.digi.xbee.api.packet.cellular; from: com.digi.xbee.api.packet to: com.digi.xbee.api.packet.ip; from: com.digi.xbee.api.packet to: com.digi.xbee.api.packet.devicecloud; from: com.digi.xbee.api.packet to: com.digi.xbee.api.packet.bluetooth; from: com.digi.xbee.api.packet to: com.digi.xbee.api.packet.relay; from: com.digi.xbee.api.packet.relay to: com.digi.xbee.api.models; from: com.digi.xbee.api.packet.relay to: com.digi.xbee.api.utils; from: com.digi.xbee.api.packet.relay to: com.digi.xbee.api.packet; from: com.digi.xbee.api.packet.common to: com.digi.xbee.api.models; from: com.digi.xbee.api.packet.common to: com.digi.xbee.api.utils; from: com.digi.xbee.api.packet.common to: com.digi.xbee.api.packet; from: com.digi.xbee.api.packet.common to: com.digi.xbee.api.io; from: com.digi.xbee.api.packet.common to: com.digi.xbee.api.exceptions; from: com.digi.xbee.api.packet.bluetooth to: com.digi.xbee.api.models; from: com.digi.xbee.api.packet.bluetooth to: com.digi.xbee.api.utils; from: com.digi.xbee.api.packet.bluetooth to: com.digi.xbee.api.packet; from: com.digi.xbee.api.packet.raw to: com.digi.xbee.api.models; from: com.digi.xbee.api.packet.raw to: com.digi.xbee.api.utils; from: com.digi.xbee.api.packet.raw to: com.digi.xbee.api.packet; from: com.digi.xbee.api.packet.raw to: com.digi.xbee.api.io; from: com.digi.xbee.api.packet.devicecloud to: com.digi.xbee.api.models; from: com.digi.xbee.api.packet.devicecloud to: com.digi.xbee.api.utils; from: com.digi.xbee.api.packet.devicecloud to: com.digi.xbee.api.packet; from: com.digi.xbee.api.packet.cellular to: com.digi.xbee.api.utils; from: com.digi.xbee.api.packet.cellular to: com.digi.xbee.api.packet; from: com.digi.xbee.api.packet.wifi to: com.digi.xbee.api.models; from: com.digi.xbee.api.packet.wifi to: com.digi.xbee.api.utils; from: com.digi.xbee.api.packet.wifi to: com.digi.xbee.api.packet; from: com.digi.xbee.api.packet.wifi to: com.digi.xbee.api.io; from: com.digi.xbee.api.packet.wifi to: com.digi.xbee.api; from: com.digi.xbee.api.packet.thread to: com.digi.xbee.api.io; from: com.digi.xbee.api.packet.thread to: com.digi.xbee.api.utils; from: com.digi.xbee.api.packet.thread to: com.digi.xbee.api.packet; from: com.digi.xbee.api.packet.thread to: com.digi.xbee.api.models; from: com.digi.xbee.api.packet.thread to: com.digi.xbee.api.exceptions; from: com.digi.xbee.api.packet.ip to: com.digi.xbee.api.models; from: com.digi.xbee.api.packet.ip to: com.digi.xbee.api.utils; from: com.digi.xbee.api.packet.ip to: com.digi.xbee.api.packet; from: com.digi.xbee.api.packet.ip to: com.digi.xbee.api; from: com.digi.xbee.api.exceptions to: com.digi.xbee.api.models; from: com.digi.xbee.api.connection to: com.digi.xbee.api.exceptions; from: com.digi.xbee.api.connection to: com.digi.xbee.api.packet; from: com.digi.xbee.api.connection to: com.digi.xbee.api; from: com.digi.xbee.api.connection to: com.digi.xbee.api.models; from: com.digi.xbee.api.connection to: com.digi.xbee.api.listeners; from: com.digi.xbee.api.connection to: com.digi.xbee.api.io; from: com.digi.xbee.api.connection to: com.digi.xbee.api.packet.raw; from: com.digi.xbee.api.connection to: com.digi.xbee.api.packet.common; from: com.digi.xbee.api.connection.bluetooth to: com.digi.xbee.api.exceptions; from: com.digi.xbee.api.connection.bluetooth to: com.digi.xbee.api.utils; from: com.digi.xbee.api.connection.bluetooth to: com.digi.xbee.api.connection; from: com.digi.xbee.api.connection.serial to: com.digi.xbee.api.exceptions; from: com.digi.xbee.api.connection.serial to: com.digi.xbee.api.connection.
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 123
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.digi.xbee.api; com.digi.xbee.api.listeners
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.digi.xbee.api; com.digi.xbee.api.exceptions; com.digi.xbee.api.models
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.digi.xbee.api; com.digi.xbee.api.exceptions; com.digi.xbee.api.models; com.digi.xbee.api.packet.ip
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.digi.xbee.api.listeners; com.digi.xbee.api.packet.bluetooth
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: com.digi.xbee.api.models; com.digi.xbee.api.listeners.
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: com.digi.xbee.api.packet; com.digi.xbee.api.listeners.
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: com.digi.xbee.api.models; com.digi.xbee.api.listeners; com.digi.xbee.api.listeners.relay.
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: com.digi.xbee.api.packet; com.digi.xbee.api.packet.common.
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: com.digi.xbee.api.connection; com.digi.xbee.api.packet.
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: com.digi.xbee.api.packet.common; com.digi.xbee.api.packet.raw.
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: com.digi.xbee.api.packet.raw; com.digi.xbee.api.packet.thread.
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: com.digi.xbee.api.models; com.digi.xbee.api.io.
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: com.digi.xbee.api.connection.serial; com.digi.xbee.api.models.
digidotcom_XBeeJavaLibrary,com.digi.xbee.api,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: com.digi.xbee.api.packet.common; com.digi.xbee.api.listeners.
digidotcom_XBeeJavaLibrary,com.digi.xbee.api.io,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.digi.xbee.api.io; com.digi.xbee.api.exceptions; com.digi.xbee.api.models; com.digi.xbee.api
digidotcom_XBeeJavaLibrary,com.digi.xbee.api.io,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.digi.xbee.api.io; com.digi.xbee.api.exceptions; com.digi.xbee.api.models; com.digi.xbee.api; com.digi.xbee.api.listeners
digidotcom_XBeeJavaLibrary,com.digi.xbee.api.io,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IOSample; IOLine; IOValue; IOSampleTest; IOValuesTest; IOLineTest; IORawSampleTest]; [IOMode; IOModeTest]. LCC (Lack of Component Cohesion) = 0.22
digidotcom_XBeeJavaLibrary,com.digi.xbee.api.listeners,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.digi.xbee.api.listeners; com.digi.xbee.api
digidotcom_XBeeJavaLibrary,com.digi.xbee.api.listeners,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.digi.xbee.api.listeners; com.digi.xbee.api; com.digi.xbee.api.connection
digidotcom_XBeeJavaLibrary,com.digi.xbee.api.listeners,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IDiscoveryListener]; [IExplicitDataReceiveListener; IExplicitDataReceiveListenerTest.MyExplicitDataReceiveListener]; [IPacketReceiveListener; IPacketReceiveListenerTest.MyReceiveListener]; [IIOSampleReceiveListener; IIOSampleReceiveListenerXBeeTest.MyReceiveListener; IIOSampleReceiveListener802Test.MyReceiveListener]; [ISMSReceiveListener; ISMSReceiveListenerTest.MyReceiveListener]; [IModemStatusReceiveListener; IModemStatusReceiveListenerTest.MyModemStatusReceiveListener]; [IDataReceiveListener; IDataReceiveListener802Test.MyReceiveListener; IDataReceiveListenerXBeeTest.MyReceiveListener]; [IIPDataReceiveListener; IIPDataReceiveListenerTest.MyReceiveListener; IIPDataReceiveListenerIPv6Test.MyReceiveListener]; [IUserDataRelayReceiveListener]; [IIPDataReceiveListenerTest]; [IDataReceiveListener802Test]; [IModemStatusReceiveListenerTest]; [IPacketReceiveListenerTest]; [ISMSReceiveListenerTest]; [IExplicitDataReceiveListenerTest]; [IDataReceiveListenerXBeeTest]; [IIOSampleReceiveListenerXBeeTest]; [IIOSampleReceiveListener802Test]; [IIPDataReceiveListenerIPv6Test]. LCC (Lack of Component Cohesion) = 0.66
digidotcom_XBeeJavaLibrary,com.digi.xbee.api.listeners,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: com.digi.xbee.api.packet; com.digi.xbee.api.packet.raw; com.digi.xbee.api.
digidotcom_XBeeJavaLibrary,com.digi.xbee.api.listeners,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: com.digi.xbee.api; com.digi.xbee.api.packet.common; com.digi.xbee.api.packet.
digidotcom_XBeeJavaLibrary,com.digi.xbee.api.listeners,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: com.digi.xbee.api.packet.common; com.digi.xbee.api.
