Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
eXparity_hamcrest-date,org.exparity.hamcrest.date,ZonedDateTimeMatchers,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 60 public methods
eXparity_hamcrest-date,org.exparity.hamcrest.date,Weekdays,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: calendarDay; dayOfWeek
eXparity_hamcrest-date,org.exparity.hamcrest.date,LocalDateMatchers,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 51 public methods
eXparity_hamcrest-date,org.exparity.hamcrest.date,OffsetDateTimeMatchers,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 60 public methods
eXparity_hamcrest-date,org.exparity.hamcrest.date,DateMatchers,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: UNSUPPORTED_SQL_DATE_UNIT
eXparity_hamcrest-date,org.exparity.hamcrest.date,DateMatchers,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 131 public methods
eXparity_hamcrest-date,org.exparity.hamcrest.date,InstantMatchers,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 60 public methods
eXparity_hamcrest-date,org.exparity.hamcrest.date,LocalDateTimeMatchers,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 59 public methods
eXparity_hamcrest-date,org.exparity.hamcrest.date,SqlDateMatchers,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 84 public methods
eXparity_hamcrest-date,org.exparity.hamcrest.date,Months,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: calendarMonth; month; description
eXparity_hamcrest-date,org.exparity.hamcrest.date.core,IsYear,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eXparity_hamcrest-date,org.exparity.hamcrest.date.core,IsDayOfMonth,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eXparity_hamcrest-date,org.exparity.hamcrest.date.core,IsBefore,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eXparity_hamcrest-date,org.exparity.hamcrest.date.core,TemporalProviders,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 71 public methods
eXparity_hamcrest-date,org.exparity.hamcrest.date.core,IsDayOfWeek,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
