Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
sitewhere_sitewhere,com.sitewhere.web.rest.marshaling,ScheduledJobMarshalHelper,convert,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@75843a5e,86
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Instance,updateTenantEngineConfiguration,Long Statement,The length of the statement "getMicroservice().getSiteWhereKubernetesClient().getTenantEngines().inNamespace(engine.getMetadata().getNamespace()).createOrReplace(engine);" is 141.,196
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Instance,getScriptCategoryList,Long Statement,The length of the statement "SiteWhereScriptCategoryList list=getMicroservice().getSiteWhereKubernetesClient().getScriptCategories().withLabel(ResourceLabels.LABEL_SITEWHERE_FUNCTIONAL_AREA`identifier).list();" is 180.,239
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Instance,getScriptTemplates,Long Statement,The length of the statement "SiteWhereScriptTemplateList list=getMicroservice().getSiteWhereKubernetesClient().getScriptTemplates().withLabels(labels).list();" is 129.,283
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Instance,updateTenantScript,Long Parameter List,The method has 5 parameters. ,486
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Instance,cloneTenantScript,Long Parameter List,The method has 5 parameters. ,510
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Instance,activateTenantScript,Long Parameter List,The method has 5 parameters. ,536
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Instance,getMicroserviceForIdentifier,Long Statement,The length of the statement "SiteWhereMicroservice match=getMicroservice().getSiteWhereKubernetesClient().getMicroserviceForIdentifier(namespace`identifier.getPath());" is 138.,617
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,BatchOperations,createInvocationsByDeviceCriteria,Long Statement,The length of the statement "IScheduledJobCreateRequest job=ScheduledJobHelper.createBatchCommandInvocationJobForDeviceCriteria(request`scheduleToken);" is 122.,186
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,BatchOperations,createInvocationsByDeviceCriteria,Long Statement,The length of the statement "List<String> deviceTokens=BatchUtils.resolveDeviceTokensForDeviceCriteria(request`getDeviceManagement()`getAssetManagement());" is 126.,186
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,BatchOperations,createInvocationsByAssignmentCriteria,Long Statement,The length of the statement "IScheduledJobCreateRequest job=ScheduledJobHelper.createBatchCommandInvocationJobForAssignmentCriteria(request`scheduleToken);" is 126.,223
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,BatchOperations,createInvocationsByAssignmentCriteria,Long Statement,The length of the statement "List<String> deviceTokens=BatchUtils.resolveDeviceTokensForAssignmentCriteria(request`getDeviceManagement()`getAssetManagement());" is 130.,223
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Tenants,listTenants,Long Parameter List,The method has 5 parameters. ,143
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Tenants,listTenantConfigurationTemplates,Long Statement,The length of the statement "TenantConfigurationTemplateList list=getMicroservice().getSiteWhereKubernetesClient().getTenantConfigurationTemplates().list();" is 127.,198
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,DeviceGroups,listDeviceGroupElements,Long Statement,The length of the statement "DeviceGroupElementMarshalHelper helper=new DeviceGroupElementMarshalHelper(getDeviceManagement()).setIncludeDetails(includeDetails);" is 132.,207
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,DeviceGroups,listDeviceGroupElements,Long Statement,The length of the statement "ISearchResults<? extends IDeviceGroupElement> results=getDeviceManagement().listDeviceGroupElements(group.getId()`criteria);" is 124.,207
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,DeviceGroups,addDeviceGroupElements,Long Statement,The length of the statement "DeviceGroupElementMarshalHelper helper=new DeviceGroupElementMarshalHelper(getDeviceManagement()).setIncludeDetails(false);" is 123.,240
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,DeviceGroups,addDeviceGroupElements,Long Statement,The length of the statement "List<IDeviceGroupElementCreateRequest> elements=(List<IDeviceGroupElementCreateRequest>)(List<? extends IDeviceGroupElementCreateRequest>)request;" is 146.,240
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,DeviceGroups,deleteDeviceGroupElements,Long Statement,The length of the statement "DeviceGroupElementMarshalHelper helper=new DeviceGroupElementMarshalHelper(getDeviceManagement()).setIncludeDetails(false);" is 123.,317
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,ScheduledJobs,listScheduledJobs,Long Statement,The length of the statement "ScheduledJobMarshalHelper helper=new ScheduledJobMarshalHelper(getScheduleManagement()`getDeviceManagement()`getAssetManagement()`true);" is 136.,132
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listCustomers,Long Parameter List,The method has 6 parameters. ,191
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listCustomers,Long Statement,The length of the statement "CustomerSearchCriteria criteria=buildCustomerSearchCriteria(page`pageSize`rootOnly`parentCustomerToken`customerTypeToken);" is 122.,191
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,buildCustomerSearchCriteria,Long Parameter List,The method has 5 parameters. ,242
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listDeviceMeasurementsForCustomer,Long Parameter List,The method has 5 parameters. ,280
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listDeviceMeasurementsForCustomer,Long Statement,The length of the statement "ISearchResults<IDeviceMeasurement> results=getDeviceEventManagement().listDeviceMeasurementsForIndex(DeviceEventIndex.Customer`customers`criteria);" is 147.,280
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listDeviceLocationsForCustomer,Long Parameter List,The method has 5 parameters. ,314
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listDeviceLocationsForCustomer,Long Statement,The length of the statement "ISearchResults<IDeviceLocation> results=getDeviceEventManagement().listDeviceLocationsForIndex(DeviceEventIndex.Customer`customers`criteria);" is 141.,314
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listDeviceAlertsForCustomer,Long Parameter List,The method has 5 parameters. ,348
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listDeviceAlertsForCustomer,Long Statement,The length of the statement "ISearchResults<IDeviceAlert> results=getDeviceEventManagement().listDeviceAlertsForIndex(DeviceEventIndex.Customer`customers`criteria);" is 135.,348
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listDeviceCommandInvocationsForCustomer,Long Parameter List,The method has 5 parameters. ,383
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listDeviceCommandInvocationsForCustomer,Long Statement,The length of the statement "ISearchResults<IDeviceCommandInvocation> results=getDeviceEventManagement().listDeviceCommandInvocationsForIndex(DeviceEventIndex.Customer`customers`criteria);" is 159.,383
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listDeviceCommandResponsesForCustomer,Long Parameter List,The method has 5 parameters. ,418
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listDeviceCommandResponsesForCustomer,Long Statement,The length of the statement "ISearchResults<IDeviceCommandResponse> results=getDeviceEventManagement().listDeviceCommandResponsesForIndex(DeviceEventIndex.Customer`customers`criteria);" is 155.,418
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listDeviceStateChangesForCustomer,Long Parameter List,The method has 5 parameters. ,453
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listDeviceStateChangesForCustomer,Long Statement,The length of the statement "ISearchResults<IDeviceStateChange> results=getDeviceEventManagement().listDeviceStateChangesForIndex(DeviceEventIndex.Customer`customers`criteria);" is 147.,453
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listAssignmentsForCustomer,Long Parameter List,The method has 8 parameters. ,488
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listAssignmentSummariesForCustomer,Long Parameter List,The method has 5 parameters. ,536
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Customers,listAssignmentSummariesForCustomer,Long Statement,The length of the statement "ISearchResults<? extends IDeviceAssignmentSummary> matches=getDeviceManagement().listDeviceAssignmentSummaries(criteria);" is 121.,536
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Devices,getActiveDeviceAssignments,Long Parameter List,The method has 5 parameters. ,217
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Devices,listDeviceAssignmentHistory,Long Parameter List,The method has 7 parameters. ,256
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Devices,listDevices,Long Parameter List,The method has 8 parameters. ,342
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Devices,listDevices,Long Statement,The length of the statement "IDeviceSearchCriteria criteria=new DeviceSearchCriteria(deviceType`excludeAssigned`page`pageSize`Assignments.parseDateOrFail(startDate)`Assignments.parseDateOrFail(endDate));" is 174.,342
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Devices,listDeviceSummaries,Long Parameter List,The method has 8 parameters. ,381
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Devices,listDeviceSummaries,Long Statement,The length of the statement "IDeviceSearchCriteria criteria=new DeviceSearchCriteria(deviceType`excludeAssigned`page`pageSize`Assignments.parseDateOrFail(startDate)`Assignments.parseDateOrFail(endDate));" is 174.,381
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Devices,listDevicesForGroup,Long Parameter List,The method has 10 parameters. ,420
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Devices,listDevicesForGroup,Long Statement,The length of the statement "IDeviceSearchCriteria criteria=new DeviceSearchCriteria(deviceType`excludeAssigned`page`pageSize`Assignments.parseDateOrFail(startDate)`Assignments.parseDateOrFail(endDate));" is 174.,420
sitewhere_sitewhere,com.sitewhere.web.rest.controllers,Devices,listDevicesForGroupsWithRole,Long Parameter List,The method has 10 parameters. ,466
