Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
SahaginOrg_sahagin-java,org.sahagin.runlib.srctreegen,SrcTreeGenerator,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.sahagin.runlib.additionaltestdoc.AdditionalTestDocs; org.sahagin.share.srctree.SrcTree; org.sahagin.runlib.srctreegen.AdditionalTestDocsSetter; org.sahagin.share.srctree.TestMethod
SahaginOrg_sahagin-java,org.sahagin.runlib.srctreegen,SrcTreeGenerator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
SahaginOrg_sahagin-java,org.sahagin.runlib.srctreegen,SrcTreeGenerator,Law of Demeter violation,The tool detected the smell in this method (testDocIfSubMethod) because the method voilates the law of Demeter. The long chain of method invocations is : org.sahagin.runlib.external.adapter.JavaAdapterContainer.globalInstance; org.sahagin.runlib.external.adapter.JavaAdapterContainer.isRootMethod
SahaginOrg_sahagin-java,org.sahagin.runlib.srctreegen,AdditionalTestDocsSetter,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.sahagin.share.srctree.TestClass; org.sahagin.share.srctree.TestMethod
SahaginOrg_sahagin-java,org.sahagin.runlib.srctreegen,AdditionalTestDocsSetter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
SahaginOrg_sahagin-java,org.sahagin.runlib.srctreegen,SrcTreeGeneratorTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.sahagin.runlib.external.adapter.junit4.JUnit4Adapter; org.sahagin.runlib.srctreegen.SrcTreeGenerator
SahaginOrg_sahagin-java,org.sahagin.runlib.srctreegen,SrcTreeGeneratorTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
SahaginOrg_sahagin-java,org.sahagin.runlib.srctreegen,SrcTreeGeneratorTest,Law of Demeter violation,The tool detected the smell in this method (assertTest) because the method voilates the law of Demeter. The long chain of method invocations is : org.sahagin.runlib.external.adapter.AdapterContainer.globalInstance; org.sahagin.runlib.external.adapter.AdapterContainer.getAdditionalTestDocs
SahaginOrg_sahagin-java,org.sahagin.runlib.srctreegen,SrcTreeGeneratorTest,Law of Demeter violation,The tool detected the smell in this method (additionalTestDocs) because the method voilates the law of Demeter. The long chain of method invocations is : org.sahagin.runlib.external.adapter.AdapterContainer.globalInstance; org.sahagin.runlib.external.adapter.AdapterContainer.getAdditionalTestDocs
SahaginOrg_sahagin-java,org.sahagin.runlib.external.adapter,ResourceAdditionalTestDocsAdapter,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.sahagin.runlib.additionaltestdoc.AdditionalMethodTestDoc; org.sahagin.runlib.additionaltestdoc.AdditionalClassTestDoc
