Project Name,Package Name,Architecture Smell,Cause of the Smell
gid15_jpcsp,jpcsp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: jpcsp; jpcsp.Allegrex
gid15_jpcsp,jpcsp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: jpcsp; jpcsp.Allegrex; jpcsp.state
gid15_jpcsp,jpcsp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: jpcsp; jpcsp.Allegrex; jpcsp.state; jpcsp.hardware
gid15_jpcsp,jpcsp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: jpcsp; jpcsp.Allegrex; jpcsp.state; jpcsp.hardware; jpcsp.util
gid15_jpcsp,jpcsp,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): jpcsp.HLE.kernel.types; jpcsp.HLE; jpcsp.Allegrex.compiler; jpcsp.HLE.kernel.managers; jpcsp.GUI; jpcsp.Debugger; jpcsp.log; jpcsp.graphics; jpcsp.Debugger.DisassemblerModule; jpcsp.format; jpcsp.filesystems.umdiso; jpcsp.memory.mmio.umd; jpcsp.Debugger.FileLogger; jpcsp.graphics.capture; jpcsp.HLE.modules; jpcsp.network.proonline; jpcsp.crypto; libkirk; jpcsp.remote; jpcsp.network; jpcsp.scheduler; jpcsp.network.xlinkkai; jpcsp.graphics.textures; jpcsp.graphics.RE.software; jpcsp.graphics.RE.externalge; jpcsp.sound; jpcsp.HLE.kernel
gid15_jpcsp,jpcsp,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ParameterReader; Memory; State; Loader; AllegrexOpcodes; WindowPropSaver; MainGUI; Emulator; VariableSpeedClock; GeneralJpcspException; NIDMapper; Controller; Processor; MemoryMap; Clock]; [NIDMapper.NIDInfo]; [Controller.keyCode]; [Controller.RightAnalogControllerSettingsListener]; [MainGUI.RecentElementActionListener]; [MainGUI.SetLocationThread]; [Clock.TimeNanos]; [Memory.IgnoreInvalidMemoryAccessSettingsListerner]. LCC (Lack of Component Cohesion) = 0.36
gid15_jpcsp,jpcsp,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: jpcsp.GUI; jpcsp.settings.
gid15_jpcsp,jpcsp,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: jpcsp.state; jpcsp.Allegrex.
gid15_jpcsp,jpcsp,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: jpcsp.filesystems.umdiso; jpcsp.HLE.modules.
gid15_jpcsp,jpcsp,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: jpcsp.log; jpcsp.HLE.modules; jpcsp.filesystems.umdiso; jpcsp.format; jpcsp.Allegrex.compiler; jpcsp.util.
gid15_jpcsp,jpcsp,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: jpcsp.GUI; jpcsp.HLE.modules.
gid15_jpcsp,jpcsp,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: jpcsp.graphics; jpcsp.settings.
gid15_jpcsp,jpcsp,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: jpcsp.HLE.modules; jpcsp.settings.
gid15_jpcsp,jpcsp,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: jpcsp.HLE.modules; jpcsp.Allegrex.compiler.
gid15_jpcsp,jpcsp,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: jpcsp.HLE.modules; jpcsp.graphics.
gid15_jpcsp,jpcsp,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: jpcsp.format; jpcsp.HLE; jpcsp.memory.
gid15_jpcsp,jpcsp,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: jpcsp.HLE; jpcsp.format.
