Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetch,getAll,Long Statement,The length of the statement "throw new SQLException("Expected " + sKeys.size() + " results but only got "+ results.size()+ " when searching by PK: "+ sb.toString());" is 136.,215
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,SqlTools,qq,Magic Number,The method contains a magic number: 5,115
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,SqlTools,quoteFieldName,Magic Number,The method contains a magic number: 5,120
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetch,getAll,Long Statement,The length of the statement "throw new SQLException("Expected " + sKeys.size() + " results but only got "+ results.size()+ " when searching by PK: "+ sb.toString());" is 136.,215
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,SqlTools,qq,Magic Number,The method contains a magic number: 5,115
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,SqlTools,quoteFieldName,Magic Number,The method contains a magic number: 5,120
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetchTest,testCommitAll,Magic Number,The method contains a magic number: 3,80
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetchTest,testGetAll,Magic Number,The method contains a magic number: 3,116
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetch_ReadOnlyTest,setUp,Long Statement,The length of the statement "JdbcPattern.execAll(conn`new String[]{"CREATE TABLE campaigns ( campaignId int` name char(50)` pace char(50)` securityKey char(50) )"`"CREATE TABLE hopper ( campaign int` runMode char(50) )"});" is 193.,36
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetch_ReadOnlyTest,testPlainNotRunning,Long Statement,The length of the statement "JdbcPattern.execAll(conn`new String[]{"INSERT INTO campaigns ( campaignId` name` pace` securityKey) VALUES ( 10` 'Notused'` 'RUNNABLE'` 'xxx' ) "});" is 148.,55
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetch_ReadOnlyTest,testPlainNotRunning,Magic Number,The method contains a magic number: 10,55
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetch_ReadOnlyTest,testPlainExistsNotRunning,Long Statement,The length of the statement "JdbcPattern.execAll(conn`new String[]{"INSERT INTO campaigns ( campaignId` name` pace` securityKey) VALUES ( 10` 'Notused'` 'RUNNABLE'` 'xxx' ) "`"INSERT INTO hopper ( campaign` runMode) VALUES ( 10` 'KO_D' ) "});" is 213.,71
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetch_ReadOnlyTest,testPlainExistsNotRunning,Magic Number,The method contains a magic number: 10,71
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetch_ReadOnlyTest,testPlainExistsRunning,Long Statement,The length of the statement "JdbcPattern.execAll(conn`new String[]{"INSERT INTO campaigns ( campaignId` name` pace` securityKey) VALUES ( 10` 'Notused'` 'RUNNABLE'` 'xxx' ) "`"INSERT INTO hopper ( campaign` runMode) VALUES ( 10` 'OK_A' ) "});" is 213.,89
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetch_ReadOnlyTest,testPlainExistsRunning,Magic Number,The method contains a magic number: 10,89
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetch_ReadOnlyTest,testPlainExistsRunningIfAtLeastOneRunning,Long Statement,The length of the statement "JdbcPattern.execAll(conn`new String[]{"INSERT INTO campaigns ( campaignId` name` pace` securityKey) VALUES ( 10` 'Notused'` 'RUNNABLE'` 'xxx' ) "`"INSERT INTO hopper ( campaign` runMode) VALUES ( 10` 'KO_C' ) "`"INSERT INTO hopper ( campaign` runMode) VALUES ( 10` 'KO_D' ) "`"INSERT INTO hopper ( campaign` runMode) VALUES ( 10` 'KO_C' ) "`"INSERT INTO hopper ( campaign` runMode) VALUES ( 10` 'OK_A' ) "});" is 408.,108
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetch_ReadOnlyTest,testPlainExistsRunningIfAtLeastOneRunning,Magic Number,The method contains a magic number: 10,108
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,JdbcPatternTest,testExec,Long Statement,The length of the statement "JdbcPattern pExec=JdbcPattern.exec(conn`"CREATE TABLE EXAMPLE2 ( id int auto_increment` name char(50)` surname char(50) )");" is 124.,69
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetch_1N_Test,setUp,Long Statement,The length of the statement "JdbcPattern.execAll(conn`new String[]{"CREATE TABLE person ( id int auto_increment` name char(50)` surname char(50)` org_id int )"`"CREATE TABLE org ( id int auto_increment` name char(50) )"});" is 193.,40
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync,ObjectiveFetch_1N_Test,testPlain,Magic Number,The method contains a magic number: 2,59
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync.table,SqlField,SqlField,Long Parameter List,The method has 5 parameters. ,19
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync.table,SqlField,SqlField,Long Parameter List,The method has 5 parameters. ,19
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync.table,SqlTableTest,testWritingStyle,Long Statement,The length of the statement "SqlTable s=new SqlTable("Hello").field(SqlField.pk("id"`"INT(11)"`"")).field(SqlField.str("name"`"VARCHAR(50)"`null`null)).field(SqlField.i("age"`"INT(11)"`null`null));" is 168.,40
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync.maps,OrganizationDB,table,Long Statement,The length of the statement "return new SqlTable("org").field(SqlField.pk("id"`"int auto_increment"`null)).field(SqlField.str("name"`"char(50)"`null`null));" is 127.,24
l3nz_ObjectiveSync,ch.loway.oss.ObjectiveSync.maps,ACInfoDB,findAll,Long Statement,The length of the statement "List<ACInfo> lOut=aci.queryDirect(conn`" SELECT c.campaignId` c.name` c.securityKey` hopper.runMode` count(*) as NUM " + " FROM campaigns c " + " LEFT JOIN hopper ON c.campaignId = hopper.campaign "+ " WHERE c.pace = 'RUNNABLE' "+ " GROUP BY c.campaignId` c.name` c.securityKey` hopper.runMode ");" is 297.,63
