Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,testRelativeMouseMotion,Magic Number,The method contains a magic number: 10,42
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,testRelativeMouseMotion,Magic Number,The method contains a magic number: 5,42
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,testRelativeMouseMotion,Magic Number,The method contains a magic number: 10,42
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,testRelativeMouseMotion,Magic Number,The method contains a magic number: 5,42
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,testRelativeMouseMotion,Magic Number,The method contains a magic number: 6,42
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,testRelativeMouseMotion,Magic Number,The method contains a magic number: 10,42
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,testRelativeMouseMotion,Magic Number,The method contains a magic number: 4,42
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,testRelativeMouseMotion,Magic Number,The method contains a magic number: 15,42
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,call,Magic Number,The method contains a magic number: 10,46
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,call,Magic Number,The method contains a magic number: 5,46
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,call,Magic Number,The method contains a magic number: 10,46
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,call,Magic Number,The method contains a magic number: 5,46
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,call,Magic Number,The method contains a magic number: 6,46
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,call,Magic Number,The method contains a magic number: 10,46
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,call,Magic Number,The method contains a magic number: 4,46
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,call,Magic Number,The method contains a magic number: 15,46
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,testMouseEvents,Magic Number,The method contains a magic number: 300,82
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,testMouseEvents,Magic Number,The method contains a magic number: 200,82
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,call,Magic Number,The method contains a magic number: 300,86
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,call,Magic Number,The method contains a magic number: 200,86
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,testMouseWheelEvents,Magic Number,The method contains a magic number: 3,126
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,testMouseWheelEvents,Magic Number,The method contains a magic number: 5,126
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,call,Magic Number,The method contains a magic number: 3,130
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,call,Magic Number,The method contains a magic number: 5,130
ReactiveX_RxSwing,rx.swing.sources,MouseEventSourceTest,mouseWheelEvent,Long Statement,The length of the statement "return new MouseWheelEvent(comp`mouseEventType`1L`0`0`0`0`false`MouseWheelEvent.WHEEL_BLOCK_SCROLL`0`wheelRotationClicks);" is 122.,190
ReactiveX_RxSwing,rx.swing.sources,WindowEventSourceTest,testObservingWindowEvents,Magic Number,The method contains a magic number: 2,33
ReactiveX_RxSwing,rx.swing.sources,WindowEventSourceTest,testObservingWindowEvents,Magic Number,The method contains a magic number: 2,33
ReactiveX_RxSwing,rx.swing.sources,WindowEventSourceTest,call,Magic Number,The method contains a magic number: 2,38
ReactiveX_RxSwing,rx.swing.sources,WindowEventSourceTest,call,Magic Number,The method contains a magic number: 2,38
ReactiveX_RxSwing,rx.swing.sources,HierarchyBoundsEventSourceTest,testObservingAnscestorResizedHierarchyEvents,Long Statement,The length of the statement "Subscription subscription=observableFactory.call(childPanel).filter(Predicate.ANCESTOR_RESIZED).subscribe(action`error`complete);" is 129.,87
ReactiveX_RxSwing,rx.swing.sources,HierarchyBoundsEventSourceTest,testObservingAnscestorResizedHierarchyEvents,Long Statement,The length of the statement "Mockito.verify(action).call(Matchers.argThat(hierarchyEventMatcher(childPanel`HierarchyEvent.ANCESTOR_RESIZED`parentPanel`rootPanel)));" is 135.,87
ReactiveX_RxSwing,rx.swing.sources,HierarchyBoundsEventSourceTest,testObservingAnscestorResizedHierarchyEvents,Magic Number,The method contains a magic number: 10,87
ReactiveX_RxSwing,rx.swing.sources,HierarchyBoundsEventSourceTest,testObservingAnscestorResizedHierarchyEvents,Magic Number,The method contains a magic number: 10,87
ReactiveX_RxSwing,rx.swing.sources,HierarchyBoundsEventSourceTest,testObservingAnscestorResizedHierarchyEvents,Magic Number,The method contains a magic number: 10,87
ReactiveX_RxSwing,rx.swing.sources,HierarchyBoundsEventSourceTest,testObservingAnscestorResizedHierarchyEvents,Magic Number,The method contains a magic number: 10,87
ReactiveX_RxSwing,rx.swing.sources,HierarchyBoundsEventSourceTest,testObservingAnscestorResizedHierarchyEvents,Magic Number,The method contains a magic number: 20,87
