Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
hk2-project_hk2,org.jvnet.hk2.guice.bridge.test,GuiceBridgeTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hk2-project_hk2,org.glassfish.hk2.utilities.reflection,Constants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SYSTEM_LOADER_NAME; PRIMITIVE_MAP
hk2-project_hk2,org.glassfish.hk2.utilities.reflection,ReflectionHelperTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 40
hk2-project_hk2,org.glassfish.hk2.utilities.general.internal,MessageInterpolatorImpl,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_VALIDATION_MESSAGES; USER_VALIDATION_MESSAGES
hk2-project_hk2,org.glassfish.hk2.classmodel.reflect,Parser,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_WAIT_SYSPROP
hk2-project_hk2,org.glassfish.hk2.classmodel.reflect,Parser.Result,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hk2-project_hk2,org.glassfish.hk2.classmodel.reflect,ParsingContext.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hk2-project_hk2,org.glassfish.hk2.classmodel.reflect.impl,ModelClassVisitor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hk2-project_hk2,org.glassfish.examples.operations.application.internal,DepositScopeImpl,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: INSTANCE
hk2-project_hk2,org.glassfish.examples.operations.application.internal,WithdrawalScopeImpl,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: INSTANCE
hk2-project_hk2,org.glassfish.examples.operations.tests,OperationsTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: FACTORY
hk2-project_hk2,org.glassfish.examples.operations.tests,OperationsTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hk2-project_hk2,org.glassfish.examples.configuration.webserver.tests,WebServerTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hk2-project_hk2,org.glassfish.examples.http.test,Populator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hk2-project_hk2,com.mallory.application,MalloryApp,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hk2-project_hk2,com.sun.enterprise.module,ManifestConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: BUNDLE_NAME; BUNDLE_VERSION; MAIN_BUNDLE; PKG_EXPORT_NAME; BUNDLE_IMPORT_NAME; CLASS_PATH; CLASS_PATH_ID; IMPORT_POLICY; LIFECYLE_POLICY; REPOSITORIES
hk2-project_hk2,com.sun.enterprise.module,ModuleMetadata.Entry,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hk2-project_hk2,com.sun.enterprise.module.impl,ModuleImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hk2-project_hk2,com.sun.enterprise.module.bootstrap,StartupContext,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TIME_ZERO_NAME; STARTUP_MODULE_NAME; STARTUP_MODULESTARTUP_NAME
