Project Name,Package Name,Architecture Smell,Cause of the Smell
sendgridlabs_vertx-scheduler,com.sendgrid.labs.vertx.schedule,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TimeOfWeek; Scheduler; Utils; SchedulerImpl; SchedulerLogic; Timer; TestScheduler; SchedulerLogicTest; EventInfo; WeekTrackerTest]; [TimeOfWeek.Day]; [TimeOfWeek.DstAheadBehavior]; [TimeOfWeek.DstBackBehavior]; [EventInfo.WeekTracker]; [SchedulerImpl.TimerData]. LCC (Lack of Component Cohesion) = 0.4
