Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
Azure_azure-documentdb-java,com.microsoft.azure.documentdb.bulkimport,DocumentBulkImporter.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
Azure_azure-documentdb-java,com.microsoft.azure.documentdb.bulkimport,Main,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LOGGER
Azure_azure-documentdb-java,com.microsoft.azure.documentdb.bulkimport,Sample,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MASTER_KEY; HOST
Azure_azure-documentdb-java,com.microsoft.azure.documentdb.bulkimport,TestConfigurations,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MASTER_KEY; HOST
Azure_azure-documentdb-java,com.microsoft.azure.documentdb.examples,AccountCredentials,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MASTER_KEY; HOST
