Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
stephenostermiller_qqwing,com.qqwing,QQWing,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: QQWING_VERSION; GRID_SIZE; ROW_COL_SEC_SIZE; SEC_GROUP_SIZE; BOARD_SIZE; POSSIBILITY_SIZE
