Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
OrbitzWorldwide_consul-client,com.orbitz.consul,PreparedQueryITest,Law of Demeter violation,The tool detected the smell in this method (shouldWork) because the method voilates the law of Demeter. The long chain of method invocations is : com.orbitz.consul.Consul.agentClient; com.orbitz.consul.AgentClient.register
OrbitzWorldwide_consul-client,com.orbitz.consul,AclTestIgnore,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: consulContainerAcl
OrbitzWorldwide_consul-client,com.orbitz.consul,AclTestIgnore,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
OrbitzWorldwide_consul-client,com.orbitz.consul,BaseIntegrationTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.orbitz.consul.Consul
OrbitzWorldwide_consul-client,com.orbitz.consul,BaseIntegrationTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: consulContainer; consulContainerAcl
OrbitzWorldwide_consul-client,com.orbitz.consul,ReadmeExamples,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
OrbitzWorldwide_consul-client,com.orbitz.consul,ReadmeExamples,Law of Demeter violation,The tool detected the smell in this method (example3) because the method voilates the law of Demeter. The long chain of method invocations is : com.orbitz.consul.HealthClient.getHealthyServiceInstances; com.orbitz.consul.model.ConsulResponse.getResponse
OrbitzWorldwide_consul-client,com.orbitz.consul,HealthITest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
OrbitzWorldwide_consul-client,com.orbitz.consul,HealthITest,Law of Demeter violation,The tool detected the smell in this method (shouldFetchPassingNode) because the method voilates the law of Demeter. The long chain of method invocations is : com.orbitz.consul.Consul.agentClient; com.orbitz.consul.AgentClient.register
OrbitzWorldwide_consul-client,com.orbitz.consul,HealthITest,Law of Demeter violation,The tool detected the smell in this method (shouldFetchPassingNode) because the method voilates the law of Demeter. The long chain of method invocations is : com.orbitz.consul.Consul.agentClient; com.orbitz.consul.AgentClient.fail
