Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
drapostolos_type-parser,com.github.drapostolos.typeparser,SplitStrategy,split,0,1,2,20,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Helper,Helper,3,1,1,10,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Helper,toString,3,1,0,14,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Helper,getTargetType,3,1,0,19,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Helper,getParameterizedClassArguments,3,1,0,28,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Helper,getComponentClass,6,2,0,44,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Helper,getParameterizedClassArgumentByIndex,9,2,1,63,0,com.github.drapostolos.typeparser.Helper,com.github.drapostolos.typeparser.Helper
drapostolos_type-parser,com.github.drapostolos.typeparser,Helper,getTargetClass,9,2,0,88,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Helper,isTargetTypeParameterized,3,1,0,108,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Helper,isTargetTypeAssignableTo,3,1,1,122,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Helper,isTargetTypeEqualTo,3,1,1,137,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Helper,isTargetTypeEqualTo,3,1,1,147,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Helper,isRawTargetClassAnyOf,8,3,1,159,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Helper,getRawTargetClass,3,1,0,176,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,NullStringStrategy,isNullString,0,1,2,29,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,TypeParser,TypeParser,9,1,1,31,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,TypeParser,newBuilder,3,1,0,41,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,TypeParser,parse,10,3,2,50,0,com.github.drapostolos.typeparser.TypeParser,com.github.drapostolos.typeparser.TypeParser
drapostolos_type-parser,com.github.drapostolos.typeparser,TypeParser,parse,10,3,2,83,0,com.github.drapostolos.typeparser.TypeParser,com.github.drapostolos.typeparser.TypeParser
drapostolos_type-parser,com.github.drapostolos.typeparser,TypeParser,parseType,9,3,2,116,0,com.github.drapostolos.typeparser.TypeParser,com.github.drapostolos.typeparser.TypeParser
drapostolos_type-parser,com.github.drapostolos.typeparser,TypeParser,parseType2,23,1,2,141,0,com.github.drapostolos.typeparser.TypeParser,com.github.drapostolos.typeparser.TypeParser
drapostolos_type-parser,com.github.drapostolos.typeparser,TypeParser,preProcessInputString,8,2,2,167,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,TypeParser,invokeParser,20,6,2,177,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,InputPreprocessor,prepare,0,1,2,13,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Util,Util,3,1,0,9,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Util,defaultSplitStrategy,3,1,0,13,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Util,makeNullArgumentErrorMsg,3,1,1,17,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Util,objectToString,3,1,1,21,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Util,formatErrorMessage,7,1,4,29,0,com.github.drapostolos.typeparser.Util,com.github.drapostolos.typeparser.Util
drapostolos_type-parser,com.github.drapostolos.typeparser,Util,formatPreprocessedInput,6,2,1,41,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Util,getTargetTypeName,7,2,1,48,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,Parser,parse,0,1,2,14,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,NullStringStrategyHelper,NullStringStrategyHelper,3,1,1,12,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,ParserHelper,ParserHelper,8,1,2,27,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,ParserHelper,parse,3,1,2,36,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,ParserHelper,parseType,3,1,2,48,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,ParserHelper,split,9,3,1,59,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,ParserHelper,splitKeyValue,6,2,1,90,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,ParserHelper,isNullString,6,2,1,114,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,TypeParserException,TypeParserException,3,1,2,14,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,InputPreprocessorHelper,InputPreprocessorHelper,5,1,2,17,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,InputPreprocessorHelper,isNullString,6,2,1,23,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,TypeParserBuilder,TypeParserBuilder,2,1,0,31,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,TypeParserBuilder,unregisterParser,7,2,1,34,0,,
drapostolos_type-parser,com.github.drapostolos.typeparser,TypeParserBuilder,registerParser,15,4,2,50,0,,
