Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
mpetazzoni_ttorrent,com.turn.ttorrent.client,TorrentsStorage,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.turn.ttorrent.common.Pair
mpetazzoni_ttorrent,com.turn.ttorrent.client,TorrentsStorage,Law of Demeter violation,The tool detected the smell in this method (remove) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.common.Pair.second; com.turn.ttorrent.client.LoadedTorrent.getPieceStorage
mpetazzoni_ttorrent,com.turn.ttorrent.client,TorrentsStorage,Law of Demeter violation,The tool detected the smell in this method (remove) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.common.Pair.first; com.turn.ttorrent.client.SharedTorrent.closeFully
mpetazzoni_ttorrent,com.turn.ttorrent.client,TorrentLoaderImpl,Law of Demeter violation,The tool detected the smell in this method (loadTorrent) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.client.LoadedTorrent.getTorrentHash; com.turn.ttorrent.common.TorrentHash.getHexInfoHash
mpetazzoni_ttorrent,com.turn.ttorrent.client,SharedTorrent,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.turn.ttorrent.client.Piece; com.turn.ttorrent.client.strategy.EndGameStrategy; com.turn.ttorrent.client.strategy.RequestStrategy; com.turn.ttorrent.common.TorrentParser; com.turn.ttorrent.common.TorrentMetadata
mpetazzoni_ttorrent,com.turn.ttorrent.client,SharedTorrent,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
mpetazzoni_ttorrent,com.turn.ttorrent.client,SharedTorrent,Law of Demeter violation,The tool detected the smell in this method (finish) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.client.EventDispatcher.multicaster; com.turn.ttorrent.client.TorrentListener.downloadComplete
mpetazzoni_ttorrent,com.turn.ttorrent.client,SharedTorrent,Law of Demeter violation,The tool detected the smell in this method (notifyPieceDownloaded) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.client.EventDispatcher.multicaster; com.turn.ttorrent.client.TorrentListener.pieceDownloaded
mpetazzoni_ttorrent,com.turn.ttorrent.client,SharedTorrent,Law of Demeter violation,The tool detected the smell in this method (handlePeerDisconnected) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.client.EventDispatcher.multicaster; com.turn.ttorrent.client.TorrentListener.peerDisconnected
mpetazzoni_ttorrent,com.turn.ttorrent.client,SharedTorrent,Law of Demeter violation,The tool detected the smell in this method (handleIOException) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.client.EventDispatcher.multicaster; com.turn.ttorrent.client.TorrentListener.downloadFailed
mpetazzoni_ttorrent,com.turn.ttorrent.client,SharedTorrent,Law of Demeter violation,The tool detected the smell in this method (handleNewPeerConnected) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.client.EventDispatcher.multicaster; com.turn.ttorrent.client.TorrentListener.peerConnected
mpetazzoni_ttorrent,com.turn.ttorrent.client,CommunicationManager,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.turn.ttorrent.client.FileMetadataProvider; com.turn.ttorrent.client.network.CountLimitConnectionAllower; com.turn.ttorrent.client.TorrentsStorage; com.turn.ttorrent.client.storage.FileCollectionStorage; com.turn.ttorrent.network.ConnectionManager; com.turn.ttorrent.client.LoadedTorrentImpl; com.turn.ttorrent.client.EventDispatcher; com.turn.ttorrent.common.Peer; com.turn.ttorrent.client.PeersStorage; com.turn.ttorrent.client.announce.Announce
mpetazzoni_ttorrent,com.turn.ttorrent.client,CommunicationManager,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: BITTORRENT_ID_PREFIX
mpetazzoni_ttorrent,com.turn.ttorrent.client,CommunicationManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 37
mpetazzoni_ttorrent,com.turn.ttorrent.client,CommunicationManager,Law of Demeter violation,The tool detected the smell in this method (addTorrent) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.client.LoadedTorrentImpl.getTorrentStatistic; com.turn.ttorrent.common.TorrentStatistic.setLeft
mpetazzoni_ttorrent,com.turn.ttorrent.client,CommunicationManager,Law of Demeter violation,The tool detected the smell in this method (addTorrent) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.client.LoadedTorrentImpl.getTorrentStatistic; com.turn.ttorrent.common.TorrentStatistic.setLeft
mpetazzoni_ttorrent,com.turn.ttorrent.client,CommunicationManager,Law of Demeter violation,The tool detected the smell in this method (addTorrent) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.client.EventDispatcher.multicaster; com.turn.ttorrent.client.TorrentListener.validationComplete
mpetazzoni_ttorrent,com.turn.ttorrent.client,CommunicationManager,Law of Demeter violation,The tool detected the smell in this method (addTorrent) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.client.LoadedTorrentImpl.getTorrentHash; com.turn.ttorrent.common.TorrentHash.getHexInfoHash
mpetazzoni_ttorrent,com.turn.ttorrent.client,CommunicationManager,Law of Demeter violation,The tool detected the smell in this method (addTorrent) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.client.LoadedTorrentImpl.getTorrentHash; com.turn.ttorrent.common.TorrentHash.getHexInfoHash
mpetazzoni_ttorrent,com.turn.ttorrent.client,CommunicationManager,Law of Demeter violation,The tool detected the smell in this method (handleDiscoveredPeers) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.client.LoadedTorrent.getPieceStorage; com.turn.ttorrent.client.storage.PieceStorage.isFinished
mpetazzoni_ttorrent,com.turn.ttorrent.client,CommunicationManager,Law of Demeter violation,The tool detected the smell in this method (validatePieceAsync) because the method voilates the law of Demeter. The long chain of method invocations is : com.turn.ttorrent.client.peer.SharingPeer.getTorrent; com.turn.ttorrent.client.SharedTorrent.getHexInfoHash
