Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
qcri-social_AIDR,qa.qcri.aidr.collector.collectors,StrictLocationFilterTest,testTest1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
qcri-social_AIDR,qa.qcri.aidr.collector.collectors,StrictLocationFilterTest,testGetFilterName,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
qcri-social_AIDR,qa.qcri.aidr.collector.collectors,FollowFilterTest,testTest1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
qcri-social_AIDR,qa.qcri.aidr.collector.collectors,FollowFilterTest,testGetFilterName,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
qcri-social_AIDR,qa.qcri.aidr.collector.collectors,TwitterStreamTrackerTest,testTask2Query,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 14
qcri-social_AIDR,qa.qcri.aidr.collector.collectors,TrackFilterTest,test1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 16
qcri-social_AIDR,qa.qcri.aidr.collector.collectors,CollectorTesterTest,testCollector,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
qcri-social_AIDR,qa.qcri.aidr.collector.api,TwitterCollectorAPIRequestValidationTest,testStartTask,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
qcri-social_AIDR,qa.qcri.aidr.predict,TaggerTesterTest,testTagger,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 19
qcri-social_AIDR,qa.qcri.aidr.predict,TaggerTesterTest,testTagger,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
qcri-social_AIDR,qa.qcri.aidr.predict,TaggerTesterTest,testTagger,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
qcri-social_AIDR,qa.qcri.aidr.predict,DocumentHistoryTest,testAddItemIfNovel,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
qcri-social_AIDR,qa.qcri.aidr.predict.featureextraction,FeatureExtractorTest,testGetWordsInStringWithBigrams,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
qcri-social_AIDR,qa.qcri.aidr.common.redis,LoadShedderTest,testCanProcess5s,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
qcri-social_AIDR,qa.qcri.aidr.common.redis,LoadShedderTest,testCanProcess1s,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
qcri-social_AIDR,qa.qcri.aidr.common.code,FasterXmlWrapperTest,testGetObjectMapper,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
qcri-social_AIDR,qa.qcri.aidr.common.code,JacksonWrapperTest,testGetObjectMapper,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
qcri-social_AIDR,qa.qcri.aidr.output.stream,AsyncStreamTest,streamChunkedResponseTest,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
qcri-social_AIDR,qa.qcri.aidr.output.getdata,TestGetBufferedAIDRData,getActiveChannelsListTest,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
qcri-social_AIDR,qa.qcri.aidr.output.getdata,TestGetBufferedAIDRData,getBufferedAIDRDataTest,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
