Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi,OptionalContainerFactory,accepts,3,1,1,10,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi,OptionalContainerFactory,newContainerBuilderFor,3,1,1,15,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi,DBIFactory,build,16,1,4,22,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,OptionalLocalDateArgumentFactory,accepts,7,2,3,14,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,OptionalLocalDateArgumentFactory,build,3,1,3,25,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,OptionalLocalDateTimeArgumentFactory,accepts,7,2,3,14,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,OptionalLocalDateTimeArgumentFactory,build,3,1,3,25,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,OptionalArgumentFactory,OptionalArgumentFactory,3,1,1,55,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,OptionalArgumentFactory,accepts,3,1,3,59,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,OptionalArgumentFactory,build,9,3,3,64,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,InstantArgumentFactory,InstantArgumentFactory,3,1,0,26,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,InstantArgumentFactory,InstantArgumentFactory,3,1,1,30,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,InstantArgumentFactory,accepts,3,1,3,34,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,InstantArgumentFactory,build,3,1,3,39,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateTimeArgumentFactory,accepts,3,1,3,14,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateTimeArgumentFactory,build,3,1,3,21,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateMapper,extractByName,7,2,2,12,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateMapper,extractByIndex,7,2,2,21,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,InstantMapper,InstantMapper,3,1,0,27,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,InstantMapper,InstantMapper,3,1,1,31,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,InstantMapper,extractByName,4,1,2,35,0,io.dropwizard.java8.jdbi.args.InstantMapper,io.dropwizard.java8.jdbi.args.InstantMapper
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,InstantMapper,extractByIndex,4,1,2,41,0,io.dropwizard.java8.jdbi.args.InstantMapper,io.dropwizard.java8.jdbi.args.InstantMapper
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,InstantMapper,cloneCalendar,3,1,0,47,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateArgument,LocalDateArgument,3,1,1,19,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateArgument,apply,8,2,3,23,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,OptionalInstantArgumentFactory,OptionalInstantArgumentFactory,3,1,0,21,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,OptionalInstantArgumentFactory,OptionalInstantArgumentFactory,3,1,1,25,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,OptionalInstantArgumentFactory,accepts,7,2,3,29,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,OptionalInstantArgumentFactory,build,3,1,3,40,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateTimeMapper,extractByName,7,2,2,15,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateTimeMapper,extractByIndex,7,2,2,24,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateArgumentFactory,accepts,3,1,3,14,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateArgumentFactory,build,3,1,3,19,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateTimeArgument,LocalDateTimeArgument,3,1,1,19,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateTimeArgument,apply,8,2,3,23,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,InstantArgument,InstantArgument,4,1,2,21,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,InstantArgument,apply,14,3,3,26,0,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateMapperTest,extractByName,5,1,0,17,1,io.dropwizard.java8.jdbi.args.LocalDateMapper,io.dropwizard.java8.jdbi.args.LocalDateMapper
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateMapperTest,extractByName_TimestampIsNull,5,1,0,26,1,io.dropwizard.java8.jdbi.args.LocalDateMapper,io.dropwizard.java8.jdbi.args.LocalDateMapper
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateMapperTest,extractByIndex,5,1,0,35,1,io.dropwizard.java8.jdbi.args.LocalDateMapper,io.dropwizard.java8.jdbi.args.LocalDateMapper
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateMapperTest,extractByIndex_TimestampIsNull,5,1,0,44,1,io.dropwizard.java8.jdbi.args.LocalDateMapper,io.dropwizard.java8.jdbi.args.LocalDateMapper
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,JDBIOptionalInstantTest,setupTests,11,1,0,30,0,io.dropwizard.java8.jdbi.DBIFactory,io.dropwizard.java8.jdbi.DBIFactory
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,JDBIOptionalInstantTest,testPresent,5,1,0,49,1,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,JDBIOptionalInstantTest,testAbsent,4,1,0,57,1,,
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateTimeMapperTest,extractByName,5,1,0,17,1,io.dropwizard.java8.jdbi.args.LocalDateTimeMapper,io.dropwizard.java8.jdbi.args.LocalDateTimeMapper
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateTimeMapperTest,extractByName_TimestampIsNull,5,1,0,26,1,io.dropwizard.java8.jdbi.args.LocalDateTimeMapper,io.dropwizard.java8.jdbi.args.LocalDateTimeMapper
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateTimeMapperTest,extractByIndex,5,1,0,35,1,io.dropwizard.java8.jdbi.args.LocalDateTimeMapper,io.dropwizard.java8.jdbi.args.LocalDateTimeMapper
dropwizard_dropwizard-java8,io.dropwizard.java8.jdbi.args,LocalDateTimeMapperTest,extractByIndex_TimestampIsNull,5,1,0,44,1,io.dropwizard.java8.jdbi.args.LocalDateTimeMapper,io.dropwizard.java8.jdbi.args.LocalDateTimeMapper
