Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testValidTransactionalDelete,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 16
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testValidTransactionalDelete,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testAttributesPreserved,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testAbortedTransactionalDelete,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testDeleteRollback,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testMultiColumnFamilyRowDeleteRollback,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testRowDelete,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 31
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testReadYourWrites,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testRowLevelConflictDetection,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 19
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testNoneLevelConflictDetection,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testCheckpoint,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 18
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testCheckpoint,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: co.cask.tephra.Transaction.getTransactionId; co.cask.tephra.Transaction.getWritePointer; co.cask.tephra.Transaction.getCheckpointWritePointers
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testInProgressCheckpoint,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testCheckpointInvalidate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testCheckpointInvalidate,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: co.cask.tephra.Transaction.isExcluded; co.cask.tephra.Transaction.getWritePointer
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testExistingData,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 32
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testVisibilityAll,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra.hbase11,TransactionAwareHTableTest,testFilters,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 17
caskdata_tephra,co.cask.tephra.hbase11.coprocessor,TransactionProcessorTest,testDataJanitorRegionScanner,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
caskdata_tephra,co.cask.tephra.hbase11.coprocessor,TransactionProcessorTest,testDeleteMarkerCleanup,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 19
caskdata_tephra,co.cask.tephra.hbase11.coprocessor,TransactionProcessorTest,testFamilyDeleteTimestamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
caskdata_tephra,co.cask.tephra.hbase11.coprocessor,TransactionProcessorTest,testPreExistingData,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
caskdata_tephra,co.cask.tephra.hbase11.coprocessor,TransactionProcessorTest,testTransactionStateCache,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
caskdata_tephra,co.cask.tephra.hbase11.coprocessor,TransactionVisibilityFilterTest,testFiltering,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
caskdata_tephra,co.cask.tephra.hbase11.coprocessor,TransactionVisibilityFilterTest,testSubFilter,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
caskdata_tephra,co.cask.tephra.hbase11.coprocessor,TransactionVisibilityFilterTest,testSubFilterOverride,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
caskdata_tephra,co.cask.tephra.hbase11.coprocessor,TransactionVisibilityFilterTest,testTTLFiltering,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 18
caskdata_tephra,co.cask.tephra.hbase11.coprocessor,CellSkipFilterTest,testSkipFiltering,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
caskdata_tephra,co.cask.tephra,TransactionAdminTest,testPrintUsage,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
caskdata_tephra,co.cask.tephra,TransactionAdminTest,testTruncateInvalidTx,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
caskdata_tephra,co.cask.tephra,TransactionAdminTest,testTruncateInvalidTxBefore,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
caskdata_tephra,co.cask.tephra,TransactionAdminTest,testGetInvalidTxSize,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
caskdata_tephra,co.cask.tephra,TransactionContextTest,testSuccessful,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
caskdata_tephra,co.cask.tephra,TransactionContextTest,testPostCommitFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionContextTest,testPostCommitFailure,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionContextTest,testPersistFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionContextTest,testPersistFailure,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionContextTest,testPersistFalse,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionContextTest,testPersistFalse,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionContextTest,testPersistAndRollbackFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionContextTest,testPersistAndRollbackFailure,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionContextTest,testPersistAndRollbackFalse,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionContextTest,testPersistAndRollbackFalse,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionContextTest,testCommitFalse,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionContextTest,testCommitFalse,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionContextTest,testCanCommitFalse,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionContextTest,testCanCommitFalse,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionContextTest,testChangesAndRollbackFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionContextTest,testChangesAndRollbackFailure,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionContextTest,testStartAndRollbackFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionContextTest,testStartAndRollbackFailure,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionContextTest,testAddThenSuccess,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
caskdata_tephra,co.cask.tephra,TransactionContextTest,testAddThenFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionContextTest,testAddThenFailure,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionContextTest,testAddThenRemoveSuccess,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 15
caskdata_tephra,co.cask.tephra,TransactionContextTest,testAndThenRemoveOnFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
caskdata_tephra,co.cask.tephra,TransactionContextTest,testAndThenRemoveOnFailure,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionManagerTest,testTransactionCleanup,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 22
caskdata_tephra,co.cask.tephra,TransactionManagerTest,testTransactionCleanup,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: co.cask.tephra.Transaction.isVisible; co.cask.tephra.Transaction.getTransactionId
caskdata_tephra,co.cask.tephra,TransactionManagerTest,testLongTransactionCleanup,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
caskdata_tephra,co.cask.tephra,TransactionManagerTest,testTruncateInvalid,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
caskdata_tephra,co.cask.tephra,TransactionManagerTest,testTruncateInvalidBeforeTime,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
caskdata_tephra,co.cask.tephra,TransactionTest,testSnapshotVisibility,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
caskdata_tephra,co.cask.tephra,TransactionTest,testSnapshotExcludeVisibility,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
caskdata_tephra,co.cask.tephra,TransactionTest,testSnapshotAllVisibility,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testCommitRaceHandling,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testMultipleCommitsAtSameTime,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testCommitTwice,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testReuseTx,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testUseNotStarted,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testUseNotStarted,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: co.cask.tephra.Transaction.getReadPointer; co.cask.tephra.Transaction.getTransactionId
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testAbortAfterCommit,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testInvalidateTx,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testResetState,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testTruncateInvalidTx,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testTruncateInvalidTx,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: co.cask.tephra.Transaction.getTransactionId; co.cask.tephra.Transaction.getInvalids
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testTruncateInvalidTxBefore,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testTruncateInvalidTxBefore,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: co.cask.tephra.Transaction.getTransactionId; co.cask.tephra.Transaction.getInvalids
caskdata_tephra,co.cask.tephra,TransactionSystemTest,testGetInvalidSize,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
caskdata_tephra,co.cask.tephra,TransactionServiceMainTest,testClientServer,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
caskdata_tephra,co.cask.tephra,TransactionServiceMainTest,testClientServer,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testSuccessful,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testPostCommitFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testPostCommitFailure,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testPersistFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testPersistFailure,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testPersistFalse,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testPersistFalse,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testPersistAndRollbackFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testPersistAndRollbackFailure,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testPersistAndRollbackFalse,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testPersistAndRollbackFalse,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testNoIndefiniteRetryByDefault,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testNoIndefiniteRetryByDefault,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testRetryByDefault,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testCommitFalse,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testCommitFalse,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testCanCommitFalse,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testCanCommitFalse,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testChangesAndRollbackFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testChangesAndRollbackFailure,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testFunctionAndRollbackFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
caskdata_tephra,co.cask.tephra,TransactionExecutorTest,testFunctionAndRollbackFailure,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
