Project Name,Package Name,Architecture Smell,Cause of the Smell
takari_takari-smart-builder,io.takari.maven.builder.smart,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DependencyGraph; ProjectComparator; ReactorBuildStats; SmartBuilder; SmartBuilderImpl; TestProjectDependencyGraph; ReactorBuildQueueTest; ProjectExecutorServiceTest; ProjectComparatorTest; ReactorBuildQueue; ProjectExecutorService; ProjectExecutorServiceTest.PausibleProjectExecutorService; AbstractSmartBuilderTest]; [ProjectExecutorService.ProjectRunnable]; [ProjectExecutorService.ProjectFutureTask]; [SmartBuilderImpl.ProjectBuildTask]; [ProjectExecutorServiceTest.TestProjectRunnable]. LCC (Lack of Component Cohesion) = 0.29
