Project Name,Package Name,Architecture Smell,Cause of the Smell
ampm_douban-fm-sdk,com.zzxhdzj.douban,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.zzxhdzj.douban; com.zzxhdzj.douban.api.auth
ampm_douban-fm-sdk,com.zzxhdzj.douban,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.zzxhdzj.douban; com.zzxhdzj.douban.api.auth; com.zzxhdzj.douban.api
ampm_douban-fm-sdk,com.zzxhdzj.douban,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.zzxhdzj.douban; com.zzxhdzj.douban.modules.channel; com.zzxhdzj.douban.modules; com.zzxhdzj.douban.api
ampm_douban-fm-sdk,com.zzxhdzj.douban,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.zzxhdzj.douban; com.zzxhdzj.douban.modules.channel; com.zzxhdzj.douban.modules; com.zzxhdzj.douban.api; com.zzxhdzj.douban.api.base
ampm_douban-fm-sdk,com.zzxhdzj.douban,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.zzxhdzj.douban.api.auth; com.zzxhdzj.douban.api.channels.query; com.zzxhdzj.douban.api.channels.action; com.zzxhdzj.douban.api; com.zzxhdzj.douban.api.songs; com.zzxhdzj.douban.db
ampm_douban-fm-sdk,com.zzxhdzj.douban,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MainTest]; [ReportType; Douban; Constants; PrefsConstant]; [ApiInternalError]; [ChannelConstantIds]. LCC (Lack of Component Cohesion) = 0.57
ampm_douban-fm-sdk,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 6.12. All the dependencies among components: from: com.zzxhdzj.douban to: com.zzxhdzj.douban.modules.channel; from: com.zzxhdzj.douban to: com.zzxhdzj.http; from: com.zzxhdzj.douban to: com.zzxhdzj.douban.api.auth; from: com.zzxhdzj.douban to: com.zzxhdzj.douban.modules; from: com.zzxhdzj.douban to: com.zzxhdzj.douban.api.channels.query; from: com.zzxhdzj.douban to: com.zzxhdzj.douban.api.channels.action; from: com.zzxhdzj.douban to: com.zzxhdzj.douban.api; from: com.zzxhdzj.douban to: com.zzxhdzj.douban.api.songs; from: com.zzxhdzj.douban to: com.zzxhdzj.douban.db; from: com.zzxhdzj.app to: com.zzxhdzj.douban; from: com.zzxhdzj.app to: com.zzxhdzj.app.home.activity; from: com.zzxhdzj.app to: com.zzxhdzj.douban.modules.song; from: com.zzxhdzj.app to: com.zzxhdzj.app.base.media; from: com.zzxhdzj.app.play.fragment to: com.zzxhdzj.app.play.view; from: com.zzxhdzj.app.play.fragment to: com.zzxhdzj.app.play.delegate; from: com.zzxhdzj.app.play.fragment to: com.zzxhdzj.douban.modules.channel; from: com.zzxhdzj.app.play.fragment to: com.zzxhdzj.douban; from: com.zzxhdzj.app.play.fragment to: com.zzxhdzj.app; from: com.zzxhdzj.app.play.fragment to: com.zzxhdzj.app.channels; from: com.zzxhdzj.app.play.fragment to: com.zzxhdzj.app.base.utils; from: com.zzxhdzj.app.play.view to: com.zzxhdzj.douban.modules.song; from: com.zzxhdzj.app.play.delegate to: com.zzxhdzj.app.base.media; from: com.zzxhdzj.app.play.delegate to: com.zzxhdzj.app.base.service; from: com.zzxhdzj.app.play.delegate to: com.zzxhdzj.app; from: com.zzxhdzj.app.base.service to: com.zzxhdzj.app.base.media; from: com.zzxhdzj.app.base.service to: com.zzxhdzj.douban; from: com.zzxhdzj.app.base.service to: com.zzxhdzj.http; from: com.zzxhdzj.app.base.service to: com.zzxhdzj.douban.modules.song; from: com.zzxhdzj.app.base.service to: com.zzxhdzj.douban.api; from: com.zzxhdzj.app.base.service to: com.zzxhdzj.app; from: com.zzxhdzj.app.base.media to: com.zzxhdzj.douban; from: com.zzxhdzj.app.base.media to: com.zzxhdzj.douban.modules.song; from: com.zzxhdzj.app.base.media to: com.zzxhdzj.app; from: com.zzxhdzj.app.base.media to: com.andlabs.androidutils.logging; from: com.zzxhdzj.app.login.fragment to: com.zzxhdzj.app.login.delegate; from: com.zzxhdzj.app.login.fragment to: com.zzxhdzj.app.login.view; from: com.zzxhdzj.app.login.fragment to: com.zzxhdzj.douban; from: com.zzxhdzj.app.login.fragment to: com.zzxhdzj.http; from: com.zzxhdzj.app.login.fragment to: com.zzxhdzj.douban.modules; from: com.zzxhdzj.app.login.delegate to: com.zzxhdzj.douban; from: com.zzxhdzj.app.login.delegate to: com.zzxhdzj.douban.api.base; from: com.zzxhdzj.app.channels to: com.zzxhdzj.douban.modules.channel; from: com.zzxhdzj.app.channels to: com.zzxhdzj.douban.db.tables; from: com.zzxhdzj.app.channels to: com.zzxhdzj.app; from: com.zzxhdzj.app.channels to: com.zzxhdzj.app.channels.views; from: com.zzxhdzj.app.home.activity to: com.zzxhdzj.app.home; from: com.zzxhdzj.app.home.activity to: com.zzxhdzj.app.login.fragment; from: com.zzxhdzj.app.home.activity to: com.zzxhdzj.app.play.fragment; from: com.zzxhdzj.app.home.activity to: com.zzxhdzj.douban.modules; from: com.zzxhdzj.app.home.activity to: com.zzxhdzj.app.channels; from: com.zzxhdzj.app.home.activity to: com.zzxhdzj.app.base.service; from: com.zzxhdzj.app.home.activity to: com.andlabs.androidutils.logging; from: com.zzxhdzj.app.home.activity to: com.zzxhdzj.app; from: com.zzxhdzj.app.home.activity to: com.zzxhdzj.douban; from: com.zzxhdzj.app.home.activity to: com.zzxhdzj.app.play.delegate; from: com.zzxhdzj.app.home to: com.zzxhdzj.app.home.activity; from: com.zzxhdzj.app.home to: com.zzxhdzj.douban; from: com.zzxhdzj.app.home to: com.zzxhdzj.douban.api.channels.local; from: com.zzxhdzj.app.home to: com.zzxhdzj.http; from: com.zzxhdzj.app.home to: com.zzxhdzj.douban.modules.channel; from: com.zzxhdzj.http to: com.zzxhdzj.http.mock; from: com.zzxhdzj.http.mock to: com.zzxhdzj.http.util; from: com.zzxhdzj.http.mock to: com.zzxhdzj.http; from: com.zzxhdzj.douban.providers to: com.zzxhdzj.douban.db.tables; from: com.zzxhdzj.douban.providers to: com.zzxhdzj.douban; from: com.zzxhdzj.douban.providers to: com.zzxhdzj.douban.db; from: com.zzxhdzj.douban.modules to: com.zzxhdzj.douban.api; from: com.zzxhdzj.douban.modules.channel to: com.zzxhdzj.douban.modules; from: com.zzxhdzj.douban.modules.channel to: com.zzxhdzj.douban.db.tables; from: com.zzxhdzj.douban.api to: com.zzxhdzj.http; from: com.zzxhdzj.douban.api to: com.zzxhdzj.douban.api.base; from: com.zzxhdzj.douban.api to: com.zzxhdzj.douban; from: com.zzxhdzj.douban.api to: com.zzxhdzj.douban.modules; from: com.zzxhdzj.douban.api to: com.zzxhdzj.http.mock; from: com.zzxhdzj.douban.api.base to: com.zzxhdzj.douban; from: com.zzxhdzj.douban.api.base to: com.zzxhdzj.http; from: com.zzxhdzj.douban.api.base to: com.zzxhdzj.douban.api; from: com.zzxhdzj.douban.api.base to: com.zzxhdzj.douban.modules; from: com.zzxhdzj.douban.api.auth to: com.zzxhdzj.douban.modules; from: com.zzxhdzj.douban.api.auth to: com.zzxhdzj.douban; from: com.zzxhdzj.douban.api.auth to: com.zzxhdzj.http; from: com.zzxhdzj.douban.api.auth to: com.zzxhdzj.douban.api; from: com.zzxhdzj.douban.api.auth to: com.zzxhdzj.http.util; from: com.zzxhdzj.douban.api.auth to: com.zzxhdzj.douban.api.mock; from: com.zzxhdzj.douban.api.channels.local to: com.zzxhdzj.douban.modules.channel; from: com.zzxhdzj.douban.api.channels.local to: com.zzxhdzj.douban.db.tables; from: com.zzxhdzj.douban.api.channels.query to: com.zzxhdzj.douban.db.tables; from: com.zzxhdzj.douban.api.channels.query to: com.zzxhdzj.douban; from: com.zzxhdzj.douban.api.channels.query to: com.zzxhdzj.http; from: com.zzxhdzj.douban.api.channels.query to: com.zzxhdzj.douban.api; from: com.zzxhdzj.douban.api.channels.query to: com.zzxhdzj.douban.api.mock; from: com.zzxhdzj.douban.api.channels.action to: com.zzxhdzj.douban.modules.channel; from: com.zzxhdzj.douban.api.channels.action to: com.zzxhdzj.douban; from: com.zzxhdzj.douban.api.channels.action to: com.zzxhdzj.http; from: com.zzxhdzj.douban.api.channels.action to: com.zzxhdzj.douban.api; from: com.zzxhdzj.douban.api.channels.action to: com.zzxhdzj.douban.api.mock; from: com.zzxhdzj.douban.api.songs to: com.zzxhdzj.douban.modules.song; from: com.zzxhdzj.douban.api.songs to: com.zzxhdzj.douban; from: com.zzxhdzj.douban.api.songs to: com.zzxhdzj.http; from: com.zzxhdzj.douban.api.songs to: com.zzxhdzj.douban.api; from: com.zzxhdzj.douban.api.songs to: com.zzxhdzj.douban.modules; from: com.zzxhdzj.douban.api.songs to: com.zzxhdzj.douban.api.base; from: com.zzxhdzj.douban.api.songs to: com.zzxhdzj.douban.api.mock; from: com.zzxhdzj.douban.db to: com.zzxhdzj.douban.db.tables.
ampm_douban-fm-sdk,com.zzxhdzj.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.zzxhdzj.app; com.zzxhdzj.app.home.activity
ampm_douban-fm-sdk,com.zzxhdzj.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.zzxhdzj.app; com.zzxhdzj.app.home.activity; com.zzxhdzj.app.play.fragment
ampm_douban-fm-sdk,com.zzxhdzj.app,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.zzxhdzj.app.home.activity; com.zzxhdzj.app.base.media
