Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
ampm_douban-fm-sdk,com.zzxhdzj.douban,Douban,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: app; songs; GSON
ampm_douban-fm-sdk,com.zzxhdzj.douban,Douban,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
ampm_douban-fm-sdk,com.zzxhdzj.douban,Constants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEBUG; LOGIN_URL; CAPTCHA_ID; CAPTCHA_URL; INIT_URL; HOT_CHANNELS; CHANNEL_DETAILS; SEARCH_URL; TRENDING_CHANNELS; GENRE_CHANNEL_URL; SONGS_URL; DOUBAN_AUTH; LOGIN_CHLS_URL; RECOMMEND_CHLS_URL; CHANNEL_ACTION_URL; FAV_CHANNELS; HEART_NUM; TOTAL_NUM; UNIT_TEST; USER_AGENT
ampm_douban-fm-sdk,com.zzxhdzj.douban,PrefsConstant,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: USER_KEY; LOGGED
ampm_douban-fm-sdk,com.zzxhdzj.douban,ChannelConstantIds,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PRIVATE_CHANNEL; FAV
ampm_douban-fm-sdk,com.zzxhdzj.app,DoubanFmApp,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TAG; WARNING_SIZE; isPauseByUser
ampm_douban-fm-sdk,com.zzxhdzj.app.play.fragment,PlayFragment,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TAG; LAST_OPENED_CHANNEL_NAME
ampm_douban-fm-sdk,com.zzxhdzj.app.play.fragment,PlayFragment,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ampm_douban-fm-sdk,com.zzxhdzj.app.base.service,PlayerService,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ACTION_PLAY; ACTION_PAUSE; ACTION_SKIP; ACTION_FAV; ACTION_BAN; ACTION_BIND_LISTENER; ACTION_UNFAV; SHOW_REQUEST_CODE; ACTION_CLOSE_APP
ampm_douban-fm-sdk,com.zzxhdzj.app.base.service,PlayerService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ampm_douban-fm-sdk,com.zzxhdzj.app.channels,ChannelListFragment,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: KEY_CHANNEL_CATEGORY_NAME; KEY_CHANNEL_CATEGORY_ID; ACTION_CHANNEL_SELECTED; SELECTED_CHANNEL
ampm_douban-fm-sdk,com.zzxhdzj.app.home.activity,DoubanFm,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
ampm_douban-fm-sdk,com.zzxhdzj.http,PrefsCookieStore,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TAG; COOKIE_PREFS_NAME; COLON
ampm_douban-fm-sdk,com.zzxhdzj.http,Http.Response,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ampm_douban-fm-sdk,com.zzxhdzj.http.mock,TestResponses,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: AUTH_SUCCESS; GENERIC_JSON; WRONG_JSON
ampm_douban-fm-sdk,com.zzxhdzj.http.asynctask,PoolAsyncTask,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: THREAD_POOL_EXECUTOR; SERIAL_EXECUTOR
