Project Name,Package Name,Architecture Smell,Cause of the Smell
benas_easy-batch,org.jeasy.batch.xml,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [XmlRecordReader; XmlRecord; XmlRecordMarshaller; XmlFileRecordReader; XmlFileRecordReader.Reader; XmlFileRecordReaderTest; XmlSupportIntegrationTest; Bean; Person; XmlRecordMarshallerTest; Dependency; Website; XmlRecordReaderTest; XmlRecordMapperTest; XmlRecordMapper; Exclusion]; [MultiXmlFileRecordReader; MultiXmlFileRecordReaderTest]; [XmlRecordCompactor; XmlRecordCompactorTest]; [XmlRecordValidator; XmlRecordValidatorTest; Foo]; [XmlRecordValidator.NoOpErrorHandler]; [Dependency.Exclusions]. LCC (Lack of Component Cohesion) = 0.24
benas_easy-batch,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 7.53. All the dependencies among components: from: org.jeasy.batch.xml to: org.jeasy.batch.core.record; from: org.jeasy.batch.xml to: org.jeasy.batch.core.reader; from: org.jeasy.batch.xml to: org.jeasy.batch.core.util; from: org.jeasy.batch.xml to: org.jeasy.batch.core.processor; from: org.jeasy.batch.xml to: org.jeasy.batch.core.job; from: org.jeasy.batch.jms to: org.jeasy.batch.core.util; from: org.jeasy.batch.jms to: org.jeasy.batch.core.record; from: org.jeasy.batch.jms to: org.jeasy.batch.core.processor; from: org.jeasy.batch.jms to: org.jeasy.batch.core.job; from: org.jeasy.batch.jms to: org.jeasy.batch.core.reader; from: $ to: org.jeasy.batch.core.record; from: $ to: org.jeasy.batch.core.job; from: $ to: org.jeasy.batch.core.reader; from: $ to: org.jeasy.batch.core.writer; from: org.jeasy.batch.json to: org.jeasy.batch.core.util; from: org.jeasy.batch.json to: org.jeasy.batch.core.record; from: org.jeasy.batch.json to: org.jeasy.batch.core.reader; from: org.jeasy.batch.json to: org.jeasy.batch.core.processor; from: org.jeasy.batch.json to: org.jeasy.batch.core.job; from: org.jeasy.batch.json to: org.jeasy.batch.test.common; from: org.jeasy.batch.validation to: org.jeasy.batch.core.record; from: org.jeasy.batch.validation to: org.jeasy.batch.core.util; from: org.jeasy.batch.validation to: org.jeasy.batch.core.job; from: org.jeasy.batch.validation to: org.jeasy.batch.core.reader; from: org.jeasy.batch.core.record to: org.jeasy.batch.core.util; from: org.jeasy.batch.core.filter to: org.jeasy.batch.core.record; from: org.jeasy.batch.core.filter to: org.jeasy.batch.core.util; from: org.jeasy.batch.core.field to: org.jeasy.batch.core.util; from: org.jeasy.batch.core.field to: org.jeasy.batch.core.converter; from: org.jeasy.batch.core.field to: org.jeasy.batch.core.beans; from: org.jeasy.batch.core.jmx to: org.jeasy.batch.core.job; from: org.jeasy.batch.core.jmx to: org.jeasy.batch.core.util; from: org.jeasy.batch.core.job to: org.jeasy.batch.core.util; from: org.jeasy.batch.core.job to: org.jeasy.batch.core.reader; from: org.jeasy.batch.core.job to: org.jeasy.batch.core.filter; from: org.jeasy.batch.core.job to: org.jeasy.batch.core.mapper; from: org.jeasy.batch.core.job to: org.jeasy.batch.core.validator; from: org.jeasy.batch.core.job to: org.jeasy.batch.core.processor; from: org.jeasy.batch.core.job to: org.jeasy.batch.core.marshaller; from: org.jeasy.batch.core.job to: org.jeasy.batch.core.writer; from: org.jeasy.batch.core.job to: org.jeasy.batch.core.listener; from: org.jeasy.batch.core.job to: org.jeasy.batch.core.jmx; from: org.jeasy.batch.core.job to: org.jeasy.batch.core.record; from: org.jeasy.batch.core.util to: org.jeasy.batch.core.converter; from: org.jeasy.batch.core.util to: org.jeasy.batch.core.job; from: org.jeasy.batch.core.util to: org.jeasy.batch.core.record; from: org.jeasy.batch.core.listener to: org.jeasy.batch.core.record; from: org.jeasy.batch.core.listener to: org.jeasy.batch.core.job; from: org.jeasy.batch.core.processor to: org.jeasy.batch.core.record; from: org.jeasy.batch.core.processor to: org.jeasy.batch.core.retry; from: org.jeasy.batch.core.reader to: org.jeasy.batch.core.retry; from: org.jeasy.batch.core.reader to: org.jeasy.batch.core.record; from: org.jeasy.batch.core.reader to: org.jeasy.batch.core.util; from: org.jeasy.batch.core.writer to: org.jeasy.batch.core.util; from: org.jeasy.batch.core.writer to: org.jeasy.batch.core.record; from: org.jeasy.batch.core.writer to: org.jeasy.batch.core.retry; from: org.jeasy.batch.core.writer to: org.jeasy.batch.core.job; from: org.jeasy.batch.core.writer to: org.jeasy.batch.core.reader; from: org.jeasy.batch.core.converter to: org.jeasy.batch.core.util; from: org.jeasy.batch.core.mapper to: org.jeasy.batch.core.converter; from: org.jeasy.batch.core.mapper to: org.jeasy.batch.core.util; from: org.jeasy.batch.core.mapper to: org.jeasy.batch.core.beans; from: org.jeasy.batch.flatfile to: org.jeasy.batch.core.reader; from: org.jeasy.batch.flatfile to: org.jeasy.batch.core.mapper; from: org.jeasy.batch.flatfile to: org.jeasy.batch.core.record; from: org.jeasy.batch.flatfile to: org.jeasy.batch.core.field; from: org.jeasy.batch.flatfile to: org.jeasy.batch.core.util; from: org.jeasy.batch.flatfile to: org.jeasy.batch.core.processor; from: org.jeasy.batch.flatfile to: org.jeasy.batch.core.job; from: org.jeasy.batch.flatfile to: org.jeasy.batch.core.filter; from: org.jeasy.batch.jdbc to: org.jeasy.batch.core.util; from: org.jeasy.batch.jdbc to: org.jeasy.batch.core.record; from: org.jeasy.batch.jdbc to: org.jeasy.batch.core.mapper; from: org.jeasy.batch.jdbc to: org.jeasy.batch.core.job; from: org.jeasy.batch.jdbc to: org.jeasy.batch.core.processor; from: org.jeasy.batch.jdbc to: org.jeasy.batch.test.common; from: org.jeasy.batch.jdbc to: org.jeasy.batch.core.reader; from: org.jeasy.batch.extensions.hibernate to: org.jeasy.batch.core.util; from: org.jeasy.batch.extensions.hibernate to: org.jeasy.batch.core.record; from: org.jeasy.batch.extensions.hibernate to: org.jeasy.batch.core.job; from: org.jeasy.batch.extensions.hibernate to: org.jeasy.batch.core.reader; from: org.jeasy.batch.extensions.hibernate to: org.jeasy.batch.core.processor; from: org.jeasy.batch.extensions.hibernate to: org.jeasy.batch.test.common; from: org.jeasy.batch.extensions.apache.common.csv to: org.jeasy.batch.core.record; from: org.jeasy.batch.extensions.apache.common.csv to: org.jeasy.batch.core.field; from: org.jeasy.batch.extensions.apache.common.csv to: org.jeasy.batch.core.util; from: org.jeasy.batch.extensions.apache.common.csv to: org.jeasy.batch.core.processor; from: org.jeasy.batch.extensions.msexcel to: org.jeasy.batch.core.record; from: org.jeasy.batch.extensions.msexcel to: org.jeasy.batch.core.mapper; from: org.jeasy.batch.extensions.msexcel to: org.jeasy.batch.core.field; from: org.jeasy.batch.extensions.msexcel to: org.jeasy.batch.core.util; from: org.jeasy.batch.extensions.msexcel to: org.jeasy.batch.core.job; from: org.jeasy.batch.extensions.msexcel to: org.jeasy.batch.core.writer; from: org.jeasy.batch.extensions.yaml to: org.jeasy.batch.core.record; from: org.jeasy.batch.extensions.yaml to: org.jeasy.batch.core.util; from: org.jeasy.batch.extensions.yaml to: org.jeasy.batch.core.reader; from: org.jeasy.batch.extensions.yaml to: org.jeasy.batch.core.processor; from: org.jeasy.batch.extensions.yaml to: org.jeasy.batch.core.job; from: org.jeasy.batch.extensions.spring to: org.jeasy.batch.core.reader; from: org.jeasy.batch.extensions.spring to: org.jeasy.batch.core.writer; from: org.jeasy.batch.extensions.spring to: org.jeasy.batch.core.listener; from: org.jeasy.batch.extensions.spring to: org.jeasy.batch.core.job; from: org.jeasy.batch.extensions.spring to: org.jeasy.batch.core.record; from: org.jeasy.batch.extensions.spring to: org.jeasy.batch.core.processor; from: org.jeasy.batch.extensions.spring to: org.jeasy.batch.core.util; from: org.jeasy.batch.extensions.spring to: org.jeasy.batch.jdbc; from: org.jeasy.batch.extensions.univocity to: org.jeasy.batch.core.field; from: org.jeasy.batch.extensions.univocity to: org.jeasy.batch.core.util; from: org.jeasy.batch.extensions.univocity to: org.jeasy.batch.core.record; from: org.jeasy.batch.extensions.integration to: org.jeasy.batch.core.record; from: org.jeasy.batch.extensions.integration.jms to: org.jeasy.batch.core.record; from: org.jeasy.batch.extensions.integration.jms to: org.jeasy.batch.extensions.integration; from: org.jeasy.batch.extensions.integration.jms to: org.jeasy.batch.jms; from: org.jeasy.batch.extensions.xstream to: org.jeasy.batch.core.util; from: org.jeasy.batch.extensions.xstream to: org.jeasy.batch.core.record; from: org.jeasy.batch.extensions.xstream to: org.jeasy.batch.xml; from: org.jeasy.batch.extensions.opencsv to: org.jeasy.batch.core.record; from: org.jeasy.batch.extensions.opencsv to: org.jeasy.batch.core.field; from: org.jeasy.batch.extensions.opencsv to: org.jeasy.batch.core.util; from: org.jeasy.batch.extensions.gson to: org.jeasy.batch.core.util; from: org.jeasy.batch.extensions.gson to: org.jeasy.batch.core.record; from: org.jeasy.batch.extensions.gson to: org.jeasy.batch.json; from: org.jeasy.batch.extensions.gson to: org.jeasy.batch.test.common; from: org.jeasy.batch.extensions.jackson to: org.jeasy.batch.core.mapper; from: org.jeasy.batch.extensions.jackson to: org.jeasy.batch.core.util; from: org.jeasy.batch.extensions.jackson to: org.jeasy.batch.core.record; from: org.jeasy.batch.extensions.jackson to: org.jeasy.batch.json; from: org.jeasy.batch.extensions.jackson to: org.jeasy.batch.test.common; from: org.jeasy.batch.jpa to: org.jeasy.batch.core.util; from: org.jeasy.batch.jpa to: org.jeasy.batch.core.record; from: org.jeasy.batch.jpa to: org.jeasy.batch.core.job; from: org.jeasy.batch.jpa to: org.jeasy.batch.core.reader; from: org.jeasy.batch.tutorials.advanced.cbrd to: org.jeasy.batch.core.record; from: org.jeasy.batch.tutorials.advanced.cbrd to: org.jeasy.batch.extensions.integration; from: org.jeasy.batch.tutorials.advanced.cbrd to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.advanced.cbrd to: org.jeasy.batch.core.reader; from: org.jeasy.batch.tutorials.advanced.cbrd to: org.jeasy.batch.core.filter; from: org.jeasy.batch.tutorials.advanced.metric to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.advanced.metric to: org.jeasy.batch.core.record; from: org.jeasy.batch.tutorials.advanced.metric to: org.jeasy.batch.core.reader; from: org.jeasy.batch.tutorials.advanced.metric to: org.jeasy.batch.core.writer; from: org.jeasy.batch.tutorials.advanced.scanning to: org.jeasy.batch.core.record; from: org.jeasy.batch.tutorials.advanced.scanning to: org.jeasy.batch.core.util; from: org.jeasy.batch.tutorials.advanced.scanning to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.advanced.scanning to: org.jeasy.batch.tutorials.common; from: org.jeasy.batch.tutorials.advanced.scanning to: org.jeasy.batch.flatfile; from: org.jeasy.batch.tutorials.advanced.scanning to: org.jeasy.batch.jdbc; from: org.jeasy.batch.tutorials.advanced.jmx to: org.jeasy.batch.core.record; from: org.jeasy.batch.tutorials.advanced.jmx to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.advanced.jmx to: org.jeasy.batch.flatfile; from: org.jeasy.batch.tutorials.advanced.jmx to: org.jeasy.batch.core.writer; from: org.jeasy.batch.tutorials.advanced.jmx to: org.jeasy.batch.core.jmx; from: org.jeasy.batch.tutorials.advanced.parallel to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.advanced.parallel to: org.jeasy.batch.core.filter; from: org.jeasy.batch.tutorials.advanced.parallel to: org.jeasy.batch.tutorials.common; from: org.jeasy.batch.tutorials.advanced.parallel to: org.jeasy.batch.flatfile; from: org.jeasy.batch.tutorials.advanced.parallel to: org.jeasy.batch.core.writer; from: org.jeasy.batch.tutorials.advanced.spring to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.advanced.recipes to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.advanced.recipes to: org.jeasy.batch.core.writer; from: org.jeasy.batch.tutorials.advanced.recipes to: org.jeasy.batch.core.record; from: org.jeasy.batch.tutorials.advanced.jms to: org.jeasy.batch.core.record; from: org.jeasy.batch.tutorials.advanced.jms to: org.jeasy.batch.jms; from: org.jeasy.batch.tutorials.advanced.jms to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.advanced.jms to: org.jeasy.batch.core.writer; from: org.jeasy.batch.tutorials.advanced.jms to: org.jeasy.batch.flatfile; from: org.jeasy.batch.tutorials.advanced.quartz to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.advanced.quartz to: org.jeasy.batch.flatfile; from: org.jeasy.batch.tutorials.advanced.quartz to: org.jeasy.batch.core.writer; from: org.jeasy.batch.tutorials.advanced.restart to: org.jeasy.batch.core.record; from: org.jeasy.batch.tutorials.advanced.restart to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.advanced.restart to: org.jeasy.batch.core.util; from: org.jeasy.batch.tutorials.advanced.restart to: org.jeasy.batch.flatfile; from: org.jeasy.batch.tutorials.advanced.restart to: org.jeasy.batch.core.writer; from: org.jeasy.batch.tutorials.intermediate.rest to: org.jeasy.batch.core.record; from: org.jeasy.batch.tutorials.intermediate.rest to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.intermediate.rest to: org.jeasy.batch.json; from: org.jeasy.batch.tutorials.intermediate.rest to: org.jeasy.batch.core.writer; from: org.jeasy.batch.tutorials.intermediate.extract to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.intermediate.extract to: org.jeasy.batch.tutorials.common; from: org.jeasy.batch.tutorials.intermediate.extract to: org.jeasy.batch.jdbc; from: org.jeasy.batch.tutorials.intermediate.extract to: org.jeasy.batch.flatfile; from: org.jeasy.batch.tutorials.intermediate.extract to: org.jeasy.batch.core.writer; from: org.jeasy.batch.tutorials.intermediate.csv2xml to: org.jeasy.batch.core.writer; from: org.jeasy.batch.tutorials.intermediate.csv2xml to: org.jeasy.batch.core.util; from: org.jeasy.batch.tutorials.intermediate.csv2xml to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.intermediate.csv2xml to: org.jeasy.batch.flatfile; from: org.jeasy.batch.tutorials.intermediate.csv2xml to: org.jeasy.batch.core.filter; from: org.jeasy.batch.tutorials.intermediate.csv2xml to: org.jeasy.batch.xml; from: org.jeasy.batch.tutorials.intermediate.load to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.intermediate.load to: org.jeasy.batch.tutorials.common; from: org.jeasy.batch.tutorials.intermediate.load to: org.jeasy.batch.flatfile; from: org.jeasy.batch.tutorials.intermediate.load to: org.jeasy.batch.core.filter; from: org.jeasy.batch.tutorials.intermediate.load to: org.jeasy.batch.validation; from: org.jeasy.batch.tutorials.intermediate.load to: org.jeasy.batch.jdbc; from: org.jeasy.batch.tutorials.intermediate.headerfooter to: org.jeasy.batch.core.writer; from: org.jeasy.batch.tutorials.intermediate.headerfooter to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.intermediate.headerfooter to: org.jeasy.batch.tutorials.common; from: org.jeasy.batch.tutorials.intermediate.headerfooter to: org.jeasy.batch.jdbc; from: org.jeasy.batch.tutorials.intermediate.headerfooter to: org.jeasy.batch.flatfile; from: org.jeasy.batch.tutorials.intermediate.headerfooter to: org.jeasy.batch.core.record; from: org.jeasy.batch.tutorials.basic.helloworld to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.basic.helloworld to: org.jeasy.batch.flatfile; from: org.jeasy.batch.tutorials.basic.helloworld to: org.jeasy.batch.core.writer; from: org.jeasy.batch.tutorials.basic.wordcount to: org.jeasy.batch.core.record; from: org.jeasy.batch.tutorials.basic.wordcount to: org.jeasy.batch.core.job; from: org.jeasy.batch.tutorials.basic.wordcount to: org.jeasy.batch.core.reader.
benas_easy-batch,org.jeasy.batch.json,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.jeasy.batch.core.job; org.jeasy.batch.core.processor; org.jeasy.batch.core.record.
benas_easy-batch,org.jeasy.batch.json,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.jeasy.batch.core.job; org.jeasy.batch.core.processor.
benas_easy-batch,org.jeasy.batch.json,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.jeasy.batch.core.record; org.jeasy.batch.test.common.
benas_easy-batch,org.jeasy.batch.core.record,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.jeasy.batch.core.record; org.jeasy.batch.core.util
benas_easy-batch,org.jeasy.batch.core.record,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.jeasy.batch.core.record; org.jeasy.batch.core.util; org.jeasy.batch.core.job
benas_easy-batch,org.jeasy.batch.core.record,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.jeasy.batch.core.util
benas_easy-batch,org.jeasy.batch.core.filter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.jeasy.batch.core.filter; org.jeasy.batch.core.util; org.jeasy.batch.core.job
benas_easy-batch,org.jeasy.batch.core.filter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.jeasy.batch.core.filter; org.jeasy.batch.core.record; org.jeasy.batch.core.util; org.jeasy.batch.core.job
