Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
benas_easy-batch,org.jeasy.batch.xml,XmlFileRecordReader,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.jeasy.batch.xml.XmlRecordReader
benas_easy-batch,org.jeasy.batch.xml,XmlFileRecordReaderTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.jeasy.batch.xml.XmlFileRecordReader
benas_easy-batch,org.jeasy.batch.xml,XmlFileRecordReaderTest,Law of Demeter violation,The tool detected the smell in this method (testXmlRecordReading) because the method voilates the law of Demeter. The long chain of method invocations is : org.jeasy.batch.core.record.GenericRecord.getHeader; org.jeasy.batch.core.record.Header.getNumber
benas_easy-batch,org.jeasy.batch.xml,XmlFileRecordReaderTest,Law of Demeter violation,The tool detected the smell in this method (testXmlRecordReading) because the method voilates the law of Demeter. The long chain of method invocations is : org.jeasy.batch.core.record.GenericRecord.getHeader; org.jeasy.batch.core.record.Header.getSource
benas_easy-batch,org.jeasy.batch.xml,XmlFileRecordReaderTest,Law of Demeter violation,The tool detected the smell in this method (testXmlRecordReading) because the method voilates the law of Demeter. The long chain of method invocations is : org.jeasy.batch.core.record.GenericRecord.getHeader; org.jeasy.batch.core.record.Header.getNumber
benas_easy-batch,org.jeasy.batch.xml,XmlFileRecordReaderTest,Law of Demeter violation,The tool detected the smell in this method (testXmlRecordReading) because the method voilates the law of Demeter. The long chain of method invocations is : org.jeasy.batch.core.record.GenericRecord.getHeader; org.jeasy.batch.core.record.Header.getSource
benas_easy-batch,org.jeasy.batch.xml,XmlFileRecordReaderTest,Law of Demeter violation,The tool detected the smell in this method (testXmlRecordReading) because the method voilates the law of Demeter. The long chain of method invocations is : org.jeasy.batch.core.record.GenericRecord.getHeader; org.jeasy.batch.core.record.Header.getNumber
benas_easy-batch,org.jeasy.batch.xml,XmlFileRecordReaderTest,Law of Demeter violation,The tool detected the smell in this method (testXmlRecordReading) because the method voilates the law of Demeter. The long chain of method invocations is : org.jeasy.batch.core.record.GenericRecord.getHeader; org.jeasy.batch.core.record.Header.getSource
benas_easy-batch,org.jeasy.batch.xml,XmlSupportIntegrationTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.jeasy.batch.core.job.JobExecutor
benas_easy-batch,org.jeasy.batch.xml,XmlSupportIntegrationTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
benas_easy-batch,org.jeasy.batch.xml,XmlSupportIntegrationTest,Law of Demeter violation,The tool detected the smell in this method (testXmlProcessingWithCustomNamespace) because the method voilates the law of Demeter. The long chain of method invocations is : org.jeasy.batch.core.job.JobReport.getMetrics; org.jeasy.batch.core.job.JobMetrics.getReadCount
benas_easy-batch,org.jeasy.batch.xml,XmlSupportIntegrationTest,Law of Demeter violation,The tool detected the smell in this method (assertThatReportIsCorrect) because the method voilates the law of Demeter. The long chain of method invocations is : org.jeasy.batch.core.job.JobReport.getMetrics; org.jeasy.batch.core.job.JobMetrics.getReadCount
benas_easy-batch,org.jeasy.batch.xml,XmlSupportIntegrationTest,Law of Demeter violation,The tool detected the smell in this method (assertThatReportIsCorrect) because the method voilates the law of Demeter. The long chain of method invocations is : org.jeasy.batch.core.job.JobReport.getMetrics; org.jeasy.batch.core.job.JobMetrics.getErrorCount
benas_easy-batch,org.jeasy.batch.xml,XmlSupportIntegrationTest,Law of Demeter violation,The tool detected the smell in this method (assertThatReportIsCorrect) because the method voilates the law of Demeter. The long chain of method invocations is : org.jeasy.batch.core.job.JobReport.getMetrics; org.jeasy.batch.core.job.JobMetrics.getFilterCount
