Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
divolte_divolte-collector,io.divolte.server,Mapping,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
divolte_divolte-collector,io.divolte.server,JsonEventHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
divolte_divolte-collector,io.divolte.server,IncomingRequestProcessor,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DUPLICATE_EVENT_KEY
divolte_divolte-collector,io.divolte.server,DivolteEvent,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EMPTY
divolte_divolte-collector,io.divolte.server,DivolteEvent.BrowserEventData,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server,DivolteEvent.JsonEventData,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server,DivolteEvent.JsonEventData,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EMPTY
divolte_divolte-collector,io.divolte.server,JsonSource,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EVENT_SOURCE_NAME
divolte_divolte-collector,io.divolte.server,ChunkyByteBuffer,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CHUNK_SIZE
divolte_divolte-collector,io.divolte.server,BrowserSource,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EVENT_SOURCE_NAME
divolte_divolte-collector,io.divolte.server,SeleniumTestBase,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DRIVER_ENV_VAR; PHANTOMJS_DRIVER; CHROME_DRIVER; SAFARI_DRIVER; SAUCE_DRIVER; BS_DRIVER; SAUCE_USER_NAME_ENV_VAR; SAUCE_API_KEY_ENV_VAR; SAUCE_HOST_ENV_VAR; SAUCE_PORT_ENV_VAR; BS_USER_NAME_ENV_VAR; BS_API_KEY_ENV_VAR; CHROME_DRIVER_LOCATION_ENV_VAR; LOCAL_RUN_CAPABILITIES
divolte_divolte-collector,io.divolte.server,ServerTestUtils.EventPayload,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server,ServerTestUtils.TestServer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server,BrowserLists,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SAUCE_BROWSER_LIST; BS_BROWSER_LIST
divolte_divolte-collector,io.divolte.server.mincode,MincodeFactory,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: FORMAT_NAME_MINCODING; FORMAT_VERSION
divolte_divolte-collector,io.divolte.server.recordmapping,DslRecordMapping.MatcherValueProducer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server.recordmapping,DslRecordMapping.UriValueProducer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server.recordmapping,DslRecordMapping.QueryStringValueProducer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server.recordmapping,DslRecordMapping.HeaderValueProducer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server.recordmapping,DslRecordMapping.GeoIpValueProducer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server.recordmapping,DslRecordMapping.ValueProducer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server.recordmapping,DslRecordMapping.PrimitiveValueProducer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server.recordmapping,DslRecordMapping.PrimitiveListValueProducer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server.recordmapping,DslRecordMapping.BooleanValueProducer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server.config,JsonSourceConfiguration,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_MAXIMUM_BODY_SIZE
divolte_divolte-collector,io.divolte.server.config,BrowserSourceConfiguration,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_BROWSER_SOURCE_CONFIGURATION
divolte_divolte-collector,io.divolte.server.filesinks,FileFlusherTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
divolte_divolte-collector,io.divolte.server.filesinks.gcs.entities,ComposeRequest.SourceObject,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server.filesinks.gcs.entities,ComposeRequest.DestinationObject,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server.filesinks.gcs,GoogleCloudStorageFileManager.GoogleCloudStorageFileManagerFactory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
divolte_divolte-collector,io.divolte.server.filesinks.hdfs,HdfsFileManager.HdfsFileManagerFactory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
