Project Name,Package Name,Architecture Smell,Cause of the Smell
nosceon_titanite,org.nosceon.titanite,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 138
nosceon_titanite,org.nosceon.titanite,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.nosceon.titanite; org.nosceon.titanite.body
nosceon_titanite,org.nosceon.titanite,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.nosceon.titanite; org.nosceon.titanite.auth.basic; org.nosceon.titanite.auth
nosceon_titanite,org.nosceon.titanite,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.nosceon.titanite.body; org.nosceon.titanite.sse; org.nosceon.titanite.service; org.nosceon.titanite.auth.basic
nosceon_titanite,org.nosceon.titanite,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Utils; HttpServer; MediaType; MediaType.Candidate; Response; BodyWriter; Method; Shutdownable; AbstractHttpServerBuilder; Router; Settings; HttpServerHandler; QueryParamsTest; FileUploadTest; MethodNotAllowedTest; FileResponseBodyTest; WebSocketsTest; CookiesTest; HeadersTest; GlobalFiltersTest; FileUploadTooLargeTest; ContinueExpectedTest; SimpleResponseTest; FiltersTest; ExceptionsTest; RequestBodyTooLargeTest; AcceptableTypesTest; OptionsMethodTest; OptionsMethodTest.DefaultFallbackTest; OptionsMethodTest.OptionsWithHandlerTest; ServerSentEventsE2ETest; FileServiceTest; ControllersTest; FormsParamsTest; ChunkedOutputResponseTest; AbstractMultiE2ETest; AbstractE2ETest; AttributesTest; PatternMatchingFilterTest; RawBodyTest; MethodsTest; ResourceServiceTest; HeadMethodTest; PathParamsTest; CompositeHandlerTest; BodyWriterResponseTest; AbstractE2ETest; SessionNotAvailableE2ETest; SessionE2ETest; BasicAuthenticationTest; AbstractE2ETest; FlashNotAvailableE2ETest; AbstractE2ETest; FlashE2ETest; ExceptionsFilter; Titanite; Filters; Request; HeaderParams; CompositeFilter; AcceptableLanguage; MultiParams; Response.FileBody; SingleParams; CompositeHandler; PatternMatchingFilter; Filter; CookieParams; CookieParam; MultiParamsTest; SingleParamsTest; AcceptableLanguageTest; WebsocketHandler; WebSocket; Response.WebSocketBody; WebsocketHandler.WChannel; PathParams; RoutingResult; QueryParams; Attributes; Controller; FiltersTest.TextController; ControllersTest.ControllerA; ControllersTest.ControllerB; MethodsTest.MyController; HttpServerException; Cookie; HttpServerConfig; DefaultHttpServerConfig; HttpServerConfigTest; Exceptions; ChunkedOutput; Response.ChunkedBody; Response.ChunksChannel; ImmutableSettings; Route; ParameterizedPattern; ParameterizedPatternTest; Scope; Response.DefaultBody; Response.StreamBody; AbstractHttpServerBuilder.HttpServerChannelInitializer]; [Utils.Action]; [InternalRuntimeException]; [WebSocket.Channel]; [BodyReader; RawBodyTest.StringBodyReader]; [AcceptableLanguage.Candidate]; [AcceptableLanguage.AcceptableLanguageComparator]; [ChunkedOutput.Channel]; [ImmutableSettings.Builder]; [ImmutableSettings.ImmutableConnector]; [HttpServer.NamedThreadFactory]; [MediaType.MediaTypeComparator]; [ChunkOutputStream]; [Response.Body]; [Response.NoBody]; [ParameterizedPattern.Data]; [ParameterizedPattern.Matcher]; [ParameterizedPattern.Default]; [ParameterizedPattern.Equals]; [PatternMatchingFilter.PathMatcher]; [PatternMatchingFilter.AntPathStringMatcher]; [MultiPart]; [AbstractHttpServerBuilder.CustomHttpContentCompressor]; [Settings.ConnectorType]; [Settings.Connector]; [Handler]; [ExceptionsTest.InternalException]; [ExceptionsTest.InternalSub1Exception]; [ExceptionsTest.InternalSub2Exception]; [MediaTypeTest]; [CompositeHandlerTest.Handler]; [SessionFilterTest]; [BasicAuthenticationTest.User]; [BasicAuthenticationTest.Admin]; [BasicAuthenticationTest.UserAuthenticator]; [FlashFilterTest]. LCC (Lack of Component Cohesion) = 0.26
nosceon_titanite,org.nosceon.titanite.service,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.nosceon.titanite.service; org.nosceon.titanite
nosceon_titanite,org.nosceon.titanite.exception,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [InvalidFormParamException; AbstractInvalidParameterException; InvalidCookieParamException; InvalidHeaderParamException; InvalidPathParamException; InvalidQueryParamException]; [SessionNotAvailableException]; [FlashNotAvailableException]. LCC (Lack of Component Cohesion) = 0.38
nosceon_titanite,org.nosceon.titanite.body,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.nosceon.titanite.body; org.nosceon.titanite
nosceon_titanite,org.nosceon.titanite.body,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BodyParser; AbstractBodyParser; Body; AbstractRawBodyParser; RawBodyParser; EmptyBodyParser; FormParamsBodyParser; AbstractBodyParser.InternalBody; FormParams]; [Raw]. LCC (Lack of Component Cohesion) = 0.2
nosceon_titanite,org.nosceon.titanite.sse,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.nosceon.titanite.sse; org.nosceon.titanite
nosceon_titanite,org.nosceon.titanite.sse,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EventSource; SSE; Event; EventBroadcast; EventBroadcast.Subscriber]; [EventBroadcast.Dispatcher]. LCC (Lack of Component Cohesion) = 0.33
nosceon_titanite,org.nosceon.titanite.auth,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.nosceon.titanite.auth; org.nosceon.titanite; org.nosceon.titanite.auth.basic
nosceon_titanite,org.nosceon.titanite.auth.basic,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.nosceon.titanite.auth.basic; org.nosceon.titanite
nosceon_titanite,org.nosceon.titanite.auth.basic,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.nosceon.titanite.auth.basic; org.nosceon.titanite.auth; org.nosceon.titanite
nosceon_titanite,org.nosceon.titanite.json,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GsonMapper]; [GsonMapperTest]; [GsonMapperTest.Hello]; [JacksonMapper]; [JacksonMapperTest]; [JacksonMapperTest.Hello]. LCC (Lack of Component Cohesion) = 1.0
nosceon_titanite,org.nosceon.titanite.examples,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TweetEventSource; TweetMap]; [HelloWorld]; [HelloView]; [ChatBroadcast; Chat]; [ChatBroadcast.Subscriber]; [ChatBroadcast.Dispatcher]. LCC (Lack of Component Cohesion) = 0.75
