Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
davidsowerby_krail,de.steinwedel.messagebox,MessageBox,Law of Demeter violation,The tool detected the smell in this method (createInfo) because the method voilates the law of Demeter. The long chain of method invocations is : de.steinwedel.messagebox.MessageBox.create; de.steinwedel.messagebox.MessageBox.withIcon
davidsowerby_krail,de.steinwedel.messagebox,MessageBox,Law of Demeter violation,The tool detected the smell in this method (createQuestion) because the method voilates the law of Demeter. The long chain of method invocations is : de.steinwedel.messagebox.MessageBox.create; de.steinwedel.messagebox.MessageBox.withIcon
davidsowerby_krail,de.steinwedel.messagebox,MessageBox,Law of Demeter violation,The tool detected the smell in this method (createWarning) because the method voilates the law of Demeter. The long chain of method invocations is : de.steinwedel.messagebox.MessageBox.create; de.steinwedel.messagebox.MessageBox.withIcon
davidsowerby_krail,de.steinwedel.messagebox,MessageBox,Law of Demeter violation,The tool detected the smell in this method (createError) because the method voilates the law of Demeter. The long chain of method invocations is : de.steinwedel.messagebox.MessageBox.create; de.steinwedel.messagebox.MessageBox.withIcon
davidsowerby_krail,de.steinwedel.messagebox,ButtonOption.CloseOnClick,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
davidsowerby_krail,de.steinwedel.messagebox.i18n,ButtonCaptionFactory,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LANGUAGE_SESSION_KEY
davidsowerby_krail,uk.q3c.krail.core.push,DefaultPushMessageRouter,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ALL_MESSAGES
davidsowerby_krail,uk.q3c.krail.core.eventbus,VaadinEventBusModule,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: BUS_SCOPE; BUS_INDEX
davidsowerby_krail,uk.q3c.krail.core.shiro,VaadinSessionManager,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SESSION_ATTRIBUTE_PREFIX
davidsowerby_krail,uk.q3c.krail.core.shiro,DefaultLoginAttemptLog.LogEntry,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
davidsowerby_krail,uk.q3c.krail.core.guice.threadscope,ThreadCache.Cache,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
davidsowerby_krail,uk.q3c.krail.core.view,ViewModule,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
davidsowerby_krail,uk.q3c.krail.core.view.component,DefaultUserNavigationTree,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: optionKeySortType; optionKeySortAscending; optionKeyMaximumDepth
davidsowerby_krail,uk.q3c.krail.core.view.component,DefaultUserNavigationTree,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
davidsowerby_krail,uk.q3c.krail.core.navigate,NavigationModule,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
davidsowerby_krail,uk.q3c.krail.core.navigate,DefaultNavigator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
davidsowerby_krail,uk.q3c.krail.core.navigate,StandardPageMappingReader,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: missingLabelKeyMsg; missingViewMsg; missingUriMsg; emptyViewMsg; emptyLabelKeyMsg; emptyStandardPageKey
davidsowerby_krail,uk.q3c.krail.core.navigate.sitemap,DefaultAnnotationSitemapLoaderTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
davidsowerby_krail,uk.q3c.krail.core.navigate.sitemap,DefaultAnnotationSitemapLoaderTest.AnnotationsModule1,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
davidsowerby_krail,uk.q3c.krail.core.navigate.sitemap,DefaultAnnotationSitemapLoaderTest.AnnotationsModule2,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
davidsowerby_krail,uk.q3c.krail.core.navigate.sitemap,AnnotationSitemapModuleTest.TestAnnotationsModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
davidsowerby_krail,uk.q3c.krail.core.navigate.sitemap,AnnotationSitemapModuleTest.TestAnnotationsModule1,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
davidsowerby_krail,uk.q3c.krail.core.navigate.sitemap,UserSitemapBuilderTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
davidsowerby_krail,uk.q3c.krail.core.navigate.sitemap,UserSitemapBuilderTest.TestVaadinSessionScopeModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
davidsowerby_krail,uk.q3c.krail.core.navigate.sitemap,DirectSitemapModuleTest.TestDirectSitemapModule1,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
davidsowerby_krail,uk.q3c.krail.core.navigate.sitemap,DirectSitemapModuleTest.TestDirectSitemapModule2,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
davidsowerby_krail,uk.q3c.krail.core.navigate.sitemap,TestWithSitemap,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
davidsowerby_krail,uk.q3c.krail.core.option,Option_IntegrationTest.TestDefaultOption,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
davidsowerby_krail,uk.q3c.krail.core.option.hierarchy,SimpleUserHierarchy,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SYSTEM
davidsowerby_krail,uk.q3c.krail.core.option.hierarchy,SimpleUserHierarchyTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: USER_ID; SYSTEM
davidsowerby_krail,uk.q3c.krail.core.i18n,VaadinCurrentLocale,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: optionPreferredLocale
davidsowerby_krail,uk.q3c.krail.core.i18n,DefaultI18NFieldScannerTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
davidsowerby_krail,uk.q3c.krail.core.i18n,DefaultI18NProcessorTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
davidsowerby_krail,uk.q3c.krail.core.ui,DefaultApplicationUI,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
davidsowerby_krail,uk.q3c.krail.core.ui,ScopedUITest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
davidsowerby_krail,uk.q3c.krail.core.ui,DefaultApplicationUITest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
