Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
sys1yagi_indirect-injector,com.sys1yagi.indirectinjector.sample,ItemListFragment.Callbacks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sys1yagi_indirect-injector,com.sys1yagi.indirectinjector.sample,ItemDetailFragment,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ARG_VALUE
sys1yagi_indirect-injector,com.sys1yagi.indirectinjector.sample,MainActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sys1yagi_indirect-injector,com.sys1yagi.indirectinjector.develop,ItemListFragment.Callbacks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sys1yagi_indirect-injector,com.sys1yagi.indirectinjector.develop,ItemDetailFragment,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ARG_VALUE
sys1yagi_indirect-injector,com.sys1yagi.indirectinjector.develop,MainActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sys1yagi_indirect-injector,com.sys1yagi.indirectinjector,Dependencies,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sys1yagi_indirect-injector,com.sys1yagi.indirectinjector,ObjectMap.OnReleasedListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sys1yagi_indirect-injector,com.sys1yagi.indirectinjector,IndirectInjectorTest.Listener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sys1yagi_indirect-injector,com.sys1yagi.indirectinjector,IndirectInjectorTest.Target,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mNo; mListener
sys1yagi_indirect-injector,com.sys1yagi.indirectinjector,IndirectInjectorTest.Target,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
