Project Name,Package Name,Architecture Smell,Cause of the Smell
sys1yagi_indirect-injector,com.sys1yagi.indirectinjector,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Dependencies; IndirectInjector; ObjectMap; IndirectInjectorTest; Logger]; [ObjectMap.OnReleasedListener]; [IndirectInjectorTest.Listener]; [IndirectInjectorTest.Target]. LCC (Lack of Component Cohesion) = 0.5
