Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Label305_Stan-for-Android,com.label305.asynctask,AsyncTask,onInterrupted,Long Statement,The length of the statement "throw new RuntimeException("Thread was interrupted. Override onInterrupted(InterruptedException) to manage behavior."`e);" is 121.,219
