Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
TNG_jgiven,com.tngtech.jgiven.android.example,ExampleInstrumentedTest,clicking_ClickMe_changes_the_text,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.android.example,ExampleInstrumentedTest,clicking_ClickMe_changes_the_text,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest,before_and_after_is_correctly_executed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest,ambiguous_fields_are_avoided_by_using_resolution_by_name,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest,After_methods_are_called_even_if_step_fails,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest,After_methods_are_called_even_if_step_fails,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest,configured_tags_are_reported,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest,hidden_steps_see_injected_values,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest,before_stage_methods_see_injected_values,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest,attachments_can_be_added_to_steps,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest,tags_can_be_added_using_the_current_scenario,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest,abstract_steps_should_appear_in_the_report_model,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.junit,RequiredScenarioStateTest,scenarios_pass_if_required_state_is_provided_by_another_stage,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.junit,StepsAreReportedTest,given_steps_are_reported,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12
TNG_jgiven,com.tngtech.jgiven.junit,StepsAreReportedTest,steps_annotated_with_Pending_are_recognized,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
TNG_jgiven,com.tngtech.jgiven.junit,StepsAreReportedTest,annotations_are_translated_to_tags,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
TNG_jgiven,com.tngtech.jgiven.junit,StepsAreReportedTest,annotations_are_translated_to_tags_only_once,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
TNG_jgiven,com.tngtech.jgiven.junit,AssumptionTest,JUnit_assumption_exceptions_should_be_treated_correctly,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
TNG_jgiven,com.tngtech.jgiven.junit,SectionTest,scenarios_can_have_sections,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
TNG_jgiven,com.tngtech.jgiven.junit,BeforeStageInjectionTest,scenario_state_should_be_available_in_BeforeStage_method,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.junit,PendingOnClassTest,pending_annotation_works_on_test_class,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.junit,StandaloneScenarioRuleTest,JGiven_can_be_used_with_just_a_rule,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.junit,DataTableTest,test_data_table_arguments,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
TNG_jgiven,com.tngtech.jgiven.junit,DataTableTest,test_custom_table_formatter,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
TNG_jgiven,com.tngtech.jgiven.junit,DataTableTest,table_with_formatter_annotation,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
TNG_jgiven,com.tngtech.jgiven.junit,DataTableTest,table_with_formatter_annotation_without_header,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
TNG_jgiven,com.tngtech.jgiven.junit,DataTableTest,table_annotation_works_on_meta_annotations,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,DataProviderRunner_with_tricky_data,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,DataProviderRunner_with_tricky_data,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,derived_parameters_work,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,arguments_with_the_same_name_but_different_values_are_handled_correctly,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,differences_in_nested_steps_should_be_detected,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,table_parameters_work_with_primitive_arrays,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,duration_of_multiple_cases_is_summed_up,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,two_identically_formatted_arguments_should_be_unified_in_one_parameter,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,two_identically_formatted_arguments_should_be_unified_in_one_parameter,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,two_differently_formatted_arguments_but_with_the_same_value_should_become_two_parameters,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,different_data_tables_lead_to_different_cases,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,equal_data_tables_are_handled_correctly,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,equal_data_tables_are_handled_correctly,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
TNG_jgiven,com.tngtech.jgiven.junit,DataProviderTest,some_scenario,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
TNG_jgiven,com.tngtech.jgiven.junit,JUnitExecutorTest,the_JUnit_Parametrized_runner_creates_correct_cases,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
TNG_jgiven,com.tngtech.jgiven.junit,JUnitExecutorTest,test_classes_with_only_ignored_test_result_in_a_valid_report,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
