Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
TNG_jgiven,com.tngtech.jgiven.android.example,ExampleInstrumentedTest.Steps,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.android.example,ExampleInstrumentedTest.Steps,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,SimpleScenarioTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: writerRule
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: writerRule
TNG_jgiven,com.tngtech.jgiven.junit,DualScenarioTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: writerRule
TNG_jgiven,com.tngtech.jgiven.junit,TestClassSuffixConfigurationTest.CustomTestSuffixConfiguration,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest.TestStageWithAmbiguousFields,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest.TestStageWithAmbiguousFieldsButResolutionByName,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest.TestStageWithExceptionInBeforeScenario,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest.TestStageWithExceptionInAfterScenario,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest.TestStageWithRuleThatThrowsExceptionInBefore,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest.RuleThatThrowsExceptionInBefore,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest.TestStageWithRuleThatThrowsExceptionInAfter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioExecutionTest.RuleThatThrowsExceptionInAfter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioTestRuleTest.ParameterizedSimpleTest,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioTestRuleTest.ParameterizedOutOfOrderTest,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,ScenarioTestRuleTest.ParameterizedWithAdditionalFieldsTest,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,StepsAreReportedTest.TestSteps,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,OnlyRulesTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: writerRule
TNG_jgiven,com.tngtech.jgiven.junit,OnlyRulesTest.TestStage,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,BeforeStageInjectionTest.BeforeStageInjectionStage,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,PendingOnClassTest.PendingTestSteps,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,StandaloneScenarioRuleTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: reportRule
TNG_jgiven,com.tngtech.jgiven.junit,TestClassNameTest.CustomTestSuffixConfiguration,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,CaseDescriptionTest.TestCaseDescriptionProvider,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,TheoriesTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: someIntegers
TNG_jgiven,com.tngtech.jgiven.junit,PendingTest.PendingTestStepsWithRequiredField,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit,PendingTest.PendingTestSteps,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit.tags,ClassImplementingAbstractScenario.GivenStep,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TNG_jgiven,com.tngtech.jgiven.junit.test,BeforeAfterTestStage,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: beforeScenarioCalled; afterScenarioCalled
