Project Name,Package Name,Architecture Smell,Cause of the Smell
ehcache_ehcache3,org.ehcache.osgi,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [OsgiTestUtils]; [OffHeapOsgiTest]; [OffHeapOsgiTest.TestMethods]; [OffHeapOsgiTest.Order]; [Jsr107OsgiTest]; [Jsr107OsgiTest.TestMethods]; [Person]; [ByteSizedOnHeapOsgiTest]; [ByteSizedOnHeapOsgiTest.TestMethods]; [TransactionalOsgiTest]; [TransactionalOsgiTest.TestMethods]; [SimpleOsgiTest]; [SimpleOsgiTest.TestMethods]; [SimpleOsgiTest.StringCopier]; [Person]; [ClusterSupport; ClusteredOsgiTest; ClusteredOsgiTest.TestMethods]; [ClusterSupport.Cluster]; [ClusteredOsgiTest.SimpleNamespaceContext]. LCC (Lack of Component Cohesion) = 0.9
