Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
rkday_jsipp,uk.me.rkd.jsipp.compiler.phases,RecvPhase,RecvPhase,Magic Number,The method contains a magic number: 5000,21
rkday_jsipp,uk.me.rkd.jsipp.compiler.phases,SendPhase,stripWhitespace,Complex Method,Cyclomatic complexity of the method is 9,27
rkday_jsipp,uk.me.rkd.jsipp.compiler.phases,Pause,Pause,Magic Number,The method contains a magic number: 1000,12
rkday_jsipp,uk.me.rkd.jsipp,JSIPpMain,main,Complex Method,Cyclomatic complexity of the method is 11,33
rkday_jsipp,uk.me.rkd.jsipp,JSIPpMain,main,Magic Number,The method contains a magic number: 50,33
rkday_jsipp,uk.me.rkd.jsipp,JSIPpMain,main,Magic Number,The method contains a magic number: 512,33
rkday_jsipp,uk.me.rkd.jsipp,JSIPpMain,main,Magic Number,The method contains a magic number: 512,33
rkday_jsipp,uk.me.rkd.jsipp,JSIPpMain,main,Magic Number,The method contains a magic number: 512,33
rkday_jsipp,uk.me.rkd.jsipp,JSIPpMain,main,Magic Number,The method contains a magic number: 1000,33
rkday_jsipp,uk.me.rkd.jsipp,JSIPpMain,main,Magic Number,The method contains a magic number: 10,33
rkday_jsipp,uk.me.rkd.jsipp,JSIPpMain,main,Magic Number,The method contains a magic number: 1000,33
rkday_jsipp,uk.me.rkd.jsipp.runtime,Statistics,report,Empty catch clause,The method has an empty catch block.,62
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPPacket,RTPPacket,Magic Number,The method contains a magic number: 2,27
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPPacket,decode,Magic Number,The method contains a magic number: 12,33
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPPacket,decode,Magic Number,The method contains a magic number: 0x20,33
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPPacket,decode,Magic Number,The method contains a magic number: 0x10,33
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPPacket,decode,Magic Number,The method contains a magic number: 0x0f,33
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPPacket,decode,Magic Number,The method contains a magic number: 0x80,33
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPPacket,decode,Magic Number,The method contains a magic number: 0x7f,33
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPPacket,setExtensionHeader,Magic Number,The method contains a magic number: 65536,208
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPPacket,setVersion,Magic Number,The method contains a magic number: 2,222
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPPacket,setPayloadType,Magic Number,The method contains a magic number: 127,245
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPPacket,setSsrc,Magic Number,The method contains a magic number: 0xffffffffL,272
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPPacket,toString,Long Statement,The length of the statement "return new StringBuilder().append("DataPacket{V=").append(this.version).append("` X=").append(this.hasExtension()).append("` CC=").append(this.getContributingSourcesCount()).append("` M=").append(this.marker).append("` PT=").append(this.payloadType).append("` SN=").append(this.sequenceNumber).append("` TS=").append(this.timestamp).append("` SSRC=").append(this.ssrc).append("` CSRCs=").append(this.contributingSourceIds).append("` data=").append(this.getDataSize()).append(" bytes}").toString();" is 497.,306
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPSession,update,Long Statement,The length of the statement "Statistics.INSTANCE.report(Statistics.StatType.RTCP`report_timestamp`this.id`Double.toString(jitter)`Long.toString(packetsSeen)`Double.toString(packetsLost)`Double.toString(outOfSequencePackets / packetsSeen)`"0");" is 214.,30
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPSession,update,Magic Number,The method contains a magic number: 0.125,30
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPSession,update,Magic Number,The method contains a magic number: 16,30
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPSession,update,Magic Number,The method contains a magic number: 250,30
rkday_jsipp,uk.me.rkd.jsipp.runtime,RTPSession,update,Magic Number,The method contains a magic number: 1000.0,30
rkday_jsipp,uk.me.rkd.jsipp.runtime,CallOpeningTask,run,Long Statement,The length of the statement "Call call=new Call(this.callNum`Integer.toString(this.callNum)`this.scenario.getName()`this.scenario.phases()`this.socketManager`this.handle);" is 142.,64
rkday_jsipp,uk.me.rkd.jsipp.runtime,CallOpeningTask,run,Magic Number,The method contains a magic number: 1000.0,64
rkday_jsipp,uk.me.rkd.jsipp.runtime,CallOpeningTask,newUAS,Magic Number,The method contains a magic number: 10,90
rkday_jsipp,uk.me.rkd.jsipp.runtime,Call,publishStat,Long Statement,The length of the statement "Statistics.INSTANCE.report(type`timestamp`this.scenarioName`Integer.toString(this.callNumber)`this.callId`Integer.toString(this.phaseIndex)`identifier);" is 152.,102
rkday_jsipp,uk.me.rkd.jsipp.runtime,Call,publishStat,Long Statement,The length of the statement "Statistics.INSTANCE.report(type`timestamp`this.scenarioName`Integer.toString(this.callNumber)`this.callId`Integer.toString(this.phaseIndex));" is 141.,102
rkday_jsipp,uk.me.rkd.jsipp.runtime,Call,publishStat,Magic Number,The method contains a magic number: 1000.0,102
rkday_jsipp,uk.me.rkd.jsipp.runtime,Call,Call,Long Parameter List,The method has 6 parameters. ,118
rkday_jsipp,uk.me.rkd.jsipp.runtime,Call,run,Complex Method,Cyclomatic complexity of the method is 9,175
rkday_jsipp,uk.me.rkd.jsipp.runtime,KeywordReplacer,replaceKeywords,Magic Number,The method contains a magic number: 3,14
rkday_jsipp,uk.me.rkd.jsipp.runtime,KeywordReplacer,replaceKeywords,Magic Number,The method contains a magic number: 3,14
rkday_jsipp,uk.me.rkd.jsipp.runtime,CallTest,test,Magic Number,The method contains a magic number: 50,57
rkday_jsipp,uk.me.rkd.jsipp.runtime,CallTest,test,Magic Number,The method contains a magic number: 50,57
