Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
Baqend_Orestes-Bloomfilter,orestes.bloomfilter,HashProvider.HashFunction,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
Baqend_Orestes-Bloomfilter,orestes.bloomfilter,HashProvider.HashMethod,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
Baqend_Orestes-Bloomfilter,orestes.bloomfilter,FilterBuilder,Law of Demeter violation,The tool detected the smell in this method (FilterBuilder) because the method voilates the law of Demeter. The long chain of method invocations is : orestes.bloomfilter.FilterBuilder.expectedElements; orestes.bloomfilter.FilterBuilder.falsePositiveProbability
Baqend_Orestes-Bloomfilter,orestes.bloomfilter,FilterBuilder,Law of Demeter violation,The tool detected the smell in this method (FilterBuilder) because the method voilates the law of Demeter. The long chain of method invocations is : orestes.bloomfilter.FilterBuilder.size; orestes.bloomfilter.FilterBuilder.hashes
Baqend_Orestes-Bloomfilter,orestes.bloomfilter.redis,CountingBloomFilterRedis,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
Baqend_Orestes-Bloomfilter,orestes.bloomfilter.redis,MessagePackEncoder,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: HASH_LENGTH
Baqend_Orestes-Bloomfilter,orestes.bloomfilter.redis.helper,RedisKeys,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: N_KEY; M_KEY; K_KEY; C_KEY; P_KEY; HASH_METHOD_KEY
Baqend_Orestes-Bloomfilter,performance,BFHashUniformity,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: seed
Baqend_Orestes-Bloomfilter,performance,BFHashUniformity.Randoms,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
Baqend_Orestes-Bloomfilter,performance,GeneralPerformance.Graph,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
Baqend_Orestes-Bloomfilter,orestes.bloomfilter.test.helper,Helper,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: host; port; slavePort
Baqend_Orestes-Bloomfilter,orestes.bloomfilter.test.tutorial,Tutorial,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
