Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
ctron_package-drone,org.eclipse.packagedrone.testing,TestSuite,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SAUCE_USER_NAME; SAUCE_ACCESS_KEY; JETTY_PORT; driver; PROCESS
ctron_package-drone,org.eclipse.packagedrone.testing,UploadTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractServerTest
ctron_package-drone,org.eclipse.packagedrone.testing,OsgiTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractServerTest
ctron_package-drone,org.eclipse.packagedrone.testing,BasicTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractServerTest
ctron_package-drone,org.eclipse.packagedrone.testing,DeployGroupTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractServerTest
ctron_package-drone,org.eclipse.packagedrone.testing,Tokens,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ctron_package-drone,org.eclipse.packagedrone.testing,DebTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractServerTest
ctron_package-drone,org.eclipse.packagedrone.testing,AbstractServerTest,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: UploadTest; OsgiTest; BasicTest; DeployGroupTest; DebTest; RpmTest; MvnOsgiTest; DefaultTest; MailTest; UserTest; MavenTest
ctron_package-drone,org.eclipse.packagedrone.testing,RpmTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractServerTest
ctron_package-drone,org.eclipse.packagedrone.testing,MvnOsgiTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractServerTest
ctron_package-drone,org.eclipse.packagedrone.testing,DefaultTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractServerTest
ctron_package-drone,org.eclipse.packagedrone.testing,MailTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractServerTest
ctron_package-drone,org.eclipse.packagedrone.testing,UserTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractServerTest
ctron_package-drone,org.eclipse.packagedrone.testing,MavenTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractServerTest
ctron_package-drone,test.bundle2,Activator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ctron_package-drone,test.deb1,Test,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ctron_package-drone,test.bundle1,Service,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ctron_package-drone,test.bundle1.p2,Test,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ctron_package-drone,test.bundle1.p2,Test,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ctron_package-drone,de.dentrassi.test.felix1.internal,Activator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ctron_package-drone,de.dentrassi.test.felix1.internal,TestServiceImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ctron_package-drone,de.dentrassi.test.felix1,TestService,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ctron_package-drone,test.gradle1,Test,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ctron_package-drone,org.eclipse.packagedrone.repo.adapter.deb.aspect,AptChannelAspectFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ID
ctron_package-drone,org.eclipse.packagedrone.repo.adapter.deb.aspect,DebianAspectInformation,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ID; KEY_ARCH; KEY_PACKAGE; KEY_VERSION; KEY_CONTROL_JSON
ctron_package-drone,org.eclipse.packagedrone.repo.adapter.deb.aspect,DebianAspectInformation,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: ID; KEY_ARCH; KEY_PACKAGE; KEY_VERSION; KEY_CONTROL_JSON
ctron_package-drone,org.eclipse.packagedrone.repo.adapter.deb.aspect.internal,AptAggregator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ctron_package-drone,org.eclipse.packagedrone.repo.adapter.deb.aspect.internal,RepoBuilder.Distribution,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name; information; components
ctron_package-drone,org.eclipse.packagedrone.repo.adapter.deb.aspect.internal,RepoBuilder.Distribution,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ctron_package-drone,org.eclipse.packagedrone.repo.adapter.deb.aspect.internal,RepoBuilder.Component,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name; subComponents
