Project Name,Package Name,Architecture Smell,Cause of the Smell
resty-gwt_resty-gwt,org.fusesource.restygwt.examples.server,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestServlet]; [JsonpServlet]; [PizzaServlet]; [CxfServlet]; [MapService]; [MapService]; [JerseyServlet]; [JsonJaxbProvider]; [MapService]; [JerseyServlet]; [RailsServlet; RestyServletRackConfig]; [GreetingServlet]; [GreetingServlet]. LCC (Lack of Component Cohesion) = 0.93
resty-gwt_resty-gwt,org.fusesource.restygwt.examples.client,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 48
resty-gwt_resty-gwt,org.fusesource.restygwt.examples.client,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [JSONBindingService; JSONBindingUITestGWT; UITestGWT; JsonpTestGWT; PizzaServiceUITestGWT; MethodServiceUITestGWT; ThinCrust; Crust; PizzaService; UI; OrderConfirmation; Pizza; PizzaOrder; MethodService; FailServiceUITestGWT; ResourceUITestGWT; CheesyCrust; RestyGWTTestSuite]; [JSONBindingService.StringMapResponse]; [Topping]; [OrderConfirmation.OrderConfirmationJED]; [PizzaOrder.PizzaOrderJED]; [MapResult; MapResult; MapResult]; [MapService; CxfJaxsonTestGWT; CxfJaxsonGWTTestSuite; JerseyJaxsonTestGWT; JerseyJaxsonGWTTestSuite; JerseyJaxbTestGWT; JerseyJaxbGWTTestSuite]; [MapService]; [MapService]; [UsersRestService; User; RailsCreateTestGWT; RailsTestGWT; RailsGWTTestSuite]; [Group]; [Greeting; UI; NameObject; GreetingService; UI; GreetingService]; [Greeting]; [NameObject]. LCC (Lack of Component Cohesion) = 0.29
resty-gwt_resty-gwt,org.fusesource.restygwt.rebind,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 46
resty-gwt_resty-gwt,org.fusesource.restygwt.rebind,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EncoderDecoderLocator; RestServiceClassCreator; RestServiceGenerator; JsonEncoderDecoderInstanceLocator; BaseSourceCreator; GwtJacksonEncoderDecoderClassCreator; DirectRestBaseSourceCreator; RestyJsonSerializerGenerator; EncoderDecoderLocatorFactory; JsonEncoderDecoderClassCreator; DirectRestServiceInterfaceClassCreator; JsonSerializerGenerators; ExtendedJsonEncoderDecoderClassCreator; JsonEncoderDecoderGenerator; PossibleTypesVisitor; RestyJsonTypeIdResolver; GwtJacksonEncoderDecoderInstanceLocator; JsonEncoderDecoderClassCreatorTestCase.MyPossibleTypesVisitor; GetTypeInfoPropertyValueTestCase; DirectRestServiceClassCreator; DirectRestServiceGenerator; JavaSourceCategory; DummyJField]; [BindingDefaults; AnnotationResolver; ModelChangeAnnotationResolver]; [BaseSourceCreator.Branch]; [JsonEncoderDecoderClassCreator.Subtype]; [JsonEncoderDecoderClassCreatorTestCase]; [GetTypeInfoPropertyValueTestCase.ClassEmpty]; [GetTypeInfoPropertyValueTestCase.ClassNotEmpty]; [GetTypeInfoPropertyValueTestCase.NameEmpty]; [GetTypeInfoPropertyValueTestCase.NameNotEmpty]; [GetTypeInfoPropertyValueTestCase.MinEmpty]; [GetTypeInfoPropertyValueTestCase.MinNotEmpty]; [GetTypeInfoPropertyValueTestCase.NoneEmpty]; [GetTypeInfoPropertyValueTestCase.NoneNotEmpty]; [GetTypeInfoPropertyValueTestCase.CustomEmpty]; [GetTypeInfoPropertyValueTestCase.CustomNotEmpty]; [IsLeafTestCase]; [IsLeafTestCase.IParent]; [IsLeafTestCase.ISon]; [IsLeafTestCase.IGranSon]; [IsLeafTestCase.Parent]; [IsLeafTestCase.Son]; [IsLeafTestCase.GranSon]. LCC (Lack of Component Cohesion) = 0.48
resty-gwt_resty-gwt,org.fusesource.restygwt.rebind.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AnnotationCopyUtil; OnceFirstIterator; AnnotationCopyUtilTestCase]; [ClassSourceFileComposerFactoryImportUtil]; [AnnotationUtils]; [JsonTypeInfoIdVisitor]. LCC (Lack of Component Cohesion) = 0.67
resty-gwt_resty-gwt,org.fusesource.restygwt.client,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 70
resty-gwt_resty-gwt,org.fusesource.restygwt.client,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.fusesource.restygwt.client; org.fusesource.restygwt.client.dispatcher
resty-gwt_resty-gwt,org.fusesource.restygwt.client,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.fusesource.restygwt.client; org.fusesource.restygwt.client.dispatcher; org.fusesource.restygwt.client.callback
resty-gwt_resty-gwt,org.fusesource.restygwt.client,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.fusesource.restygwt.client.dispatcher
