Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
entando_entando-components,org.entando.entando.plugins.oidc.oidc.aps.controller,DomainNameIdentityProviderExtractor,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_NUMBER_OF_SIGNIFICANT_DOMAIN_LEVELS
entando_entando-components,com.agiletec.plugins.jpwebdynamicform.apsadmin.message.common,INewMessageAction,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SESSION_PARAM_NAME_CURRENT_MESSAGE; SESSION_PARAM_NAME_HONEYPOT
entando_entando-components,com.agiletec.plugins.jpwebdynamicform.apsadmin.message.config,INotifierConfigAction,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: RECIPIENT_TO; RECIPIENT_CC; RECIPIENT_BCC
entando_entando-components,com.agiletec.plugins.jpwebdynamicform.aps.system.services,JpwebdynamicformSystemConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MESSAGE_NOTIFIER_CONFIG_ITEM; MESSAGE_MANAGER; BASE_ENTITY_RENDERER; TYPECODE_WIDGET_PARAM; TYPECODE_SHOWLET_PARAM; FORM_PROTECTION_TYPE_WIDGET_PARAM; RECAPTCHA_PUBLICKEY_PARAM_NAME; RECAPTCHA_PRIVATEKEY_PARAM_NAME; FORM_PROTECTION_TYPE_NONE; FORM_PROTECTION_TYPE_HONEYPOT; FORM_PROTECTION_TYPE_RECAPTCHA; FORM_PROTECTION_TYPE_RECAPTCHA_AFTER; FORM_PROTECTION_TYPES
entando_entando-components,com.agiletec.plugins.jpwebdynamicform.aps.system.services.message,MessageManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
entando_entando-components,com.agiletec.plugins.jpwebdynamicform.aps.system.services.message,IMessageSearcherDAO,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: USERNAME_FILTER_KEY; CREATION_DATE_FILTER_KEY
entando_entando-components,com.agiletec.plugins.jpwebdynamicform.aps.system.services.message,IMessageManager,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: USERNAME_FILTER_KEY; CREATION_DATE_FILTER_KEY
entando_entando-components,com.agiletec.plugins.jpwebdynamicform.aps.system.services.message,TestMessageSearcherDAO,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
entando_entando-components,org.entando.entando.plugins.jpwebdynamicform.aps.system.init.servdb,MessageAttributeRole,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TABLE_NAME
entando_entando-components,org.entando.entando.plugins.jpwebdynamicform.aps.system.init.servdb,MessageSearch,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TABLE_NAME
entando_entando-components,org.entando.entando.plugins.jpwebdynamicform.aps.system.init.servdb,Message,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TABLE_NAME
entando_entando-components,org.entando.entando.plugins.jpwebdynamicform.aps.system.init.servdb,Answer,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TABLE_NAME
entando_entando-components,com.agiletec.plugins.jpwebdynamicform,AllTests,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
entando_entando-components,com.agiletec.plugins.jpwebdynamicform.util,JpwebdynamicformTestHelper,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EMAIL
entando_entando-components,org.entando.entando.plugins.jprestapi.aps.core,RequestBuilder,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARAM_TIMEOUT
entando_entando-components,org.entando.entando.plugins.jpsolrclient.aps.system.services.content,CmsSearchEngineManager,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: RELOAD_THREAD_NAME_PREFIX; CONTENT_ID_FIELD_NAME; CONTENT_GROUP_FIELD_NAME
entando_entando-components,org.entando.entando.plugins.jpsolrclient.aps.system.services.content,CmsSearchEngineManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
entando_entando-components,org.entando.entando.plugins.jpsolrclient.aps.system,SolrConnectorSystemConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: JPSOLRCLIENT_SYSTEM_CONFIG_NAME; SERVER_URL_PARAM_NAME; MAX_RESULT_SIZE_PARAM_NAME; SERVER_URL_DEFAULT_VALUE; MAX_RESULT_SIZE_DEFAULT_VALUE
