Project Name,Package Name,Architecture Smell,Cause of the Smell
ObeoNetwork_UML-Designer,org.obeonetwork.gmf.runtime.diagram.ui.extension.rotatable.figure.listener,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.obeonetwork.gmf.runtime.diagram.ui.extension.rotatable.figure.listener; org.obeonetwork.gmf.runtime.diagram.ui.extension.rotatable.editPart
ObeoNetwork_UML-Designer,org.obeonetwork.gmf.runtime.diagram.ui.extension.rotatable.figure.listener,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.obeonetwork.gmf.runtime.diagram.ui.extension.rotatable.editPart
ObeoNetwork_UML-Designer,org.obeonetwork.gmf.runtime.diagram.ui.extension.rotatable.editPart,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.obeonetwork.gmf.runtime.diagram.ui.extension.rotatable.editPart; org.obeonetwork.gmf.runtime.diagram.ui.extension.rotatable.figure.listener
ObeoNetwork_UML-Designer,org.obeonetwork.dsl.uml2.dashboard.activities.design,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CreateCompositeStructureDiagram]; [CreateClassDiagram]; [CreateSequenceDiagram]; [CreateComponentDiagram]; [CreateActivityDiagram]; [CreateStateMachineDiagram]; [CreateDeploymentDiagram]. LCC (Lack of Component Cohesion) = 1.0
ObeoNetwork_UML-Designer,org.eclipse.umlgen.reverse.java.internal.wizards,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.eclipse.umlgen.reverse.java
ObeoNetwork_UML-Designer,org.eclipse.umlgen.gen.java.services,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ClassifierServices]; [CommonServices]; [WorkspaceServices; UML2JavaConfigurationHolder; TypesServices; ImportServices]. LCC (Lack of Component Cohesion) = 0.5
ObeoNetwork_UML-Designer,org.obeonetwork.dsl.uml2.usage.analytics,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.obeonetwork.dsl.uml2.usage.analytics; org.obeonetwork.dsl.uml2.usage.preferences
ObeoNetwork_UML-Designer,org.obeonetwork.dsl.uml2.usage.dialog,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.obeonetwork.dsl.uml2.usage.dialog; org.obeonetwork.dsl.uml2.usage.analytics
ObeoNetwork_UML-Designer,org.obeonetwork.dsl.uml2.usage.preferences,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.obeonetwork.dsl.uml2.usage.preferences; org.obeonetwork.dsl.uml2.usage.analytics
ObeoNetwork_UML-Designer,org.obeonetwork.dsl.uml2.usage.preferences,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.obeonetwork.dsl.uml2.usage.analytics
