Project Name,Package Name,Architecture Smell,Cause of the Smell
tpalsulich_NYU-BusTracker-Android,com.nyubustracker.activities,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nyubustracker.activities; com.nyubustracker.models
tpalsulich_NYU-BusTracker-Android,com.nyubustracker.activities,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nyubustracker.activities; com.nyubustracker.models; com.nyubustracker.helpers
tpalsulich_NYU-BusTracker-Android,com.nyubustracker.helpers,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nyubustracker.helpers; com.nyubustracker.models
tpalsulich_NYU-BusTracker-Android,com.nyubustracker.helpers,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nyubustracker.helpers; com.nyubustracker.models; com.nyubustracker.activities
tpalsulich_NYU-BusTracker-Android,com.nyubustracker.helpers,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.nyubustracker.activities
tpalsulich_NYU-BusTracker-Android,com.nyubustracker.helpers,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BusManager; TimeDownloaderHelper; Downloader; VersionDownloaderHelper; RouteDownloaderHelper; SegmentDownloaderHelper; DownloaderHelper; StopDownloaderHelper; BusDownloaderHelper]; [MultipleOrientationSlidingDrawer]; [MultipleOrientationSlidingDrawer.Side]; [MultipleOrientationSlidingDrawer.Orientation]; [MultipleOrientationSlidingDrawer.OnDrawerOpenListener]; [MultipleOrientationSlidingDrawer.OnDrawerCloseListener]; [MultipleOrientationSlidingDrawer.OnDrawerScrollListener]; [MultipleOrientationSlidingDrawer.DrawerToggler]; [MultipleOrientationSlidingDrawer.SlidingHandler]. LCC (Lack of Component Cohesion) = 0.53
tpalsulich_NYU-BusTracker-Android,com.nyubustracker.models,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nyubustracker.models; com.nyubustracker.helpers
tpalsulich_NYU-BusTracker-Android,com.nyubustracker.models,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nyubustracker.models; com.nyubustracker.helpers; com.nyubustracker.activities
tpalsulich_NYU-BusTracker-Android,com.nyubustracker.models,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nyubustracker.models; com.nyubustracker.helpers; com.nyubustracker.activities; com.nyubustracker.adapters
tpalsulich_NYU-BusTracker-Android,com.nyubustracker.models,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.nyubustracker.helpers; com.nyubustracker.activities
tpalsulich_NYU-BusTracker-Android,com.nyubustracker.adapters,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nyubustracker.adapters; com.nyubustracker.models; com.nyubustracker.activities
tpalsulich_NYU-BusTracker-Android,com.nyubustracker.adapters,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nyubustracker.adapters; com.nyubustracker.models; com.nyubustracker.helpers; com.nyubustracker.activities
