Project Name,Package Name,Architecture Smell,Cause of the Smell
amten_NeuralNetwork,amten.ml,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [NNParams; DataLoader; NeuralNetwork; Convolutions]; [NNParams.NNLayerParams]; [NeuralNetwork.FeedForwardResult]; [Convolutions.PoolingResult]. LCC (Lack of Component Cohesion) = 0.57
