Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
eclipse_leshan,org.eclipse.leshan.server.demo.model,DdfDownloader,download,Complex Conditional,The conditional expression ddf == null || ddf.getTextContent() == null || ddf.getTextContent().isEmpty() is complex.,91
eclipse_leshan,org.eclipse.leshan.server.demo.model,DdfDownloader,download,Complex Method,Cyclomatic complexity of the method is 11,91
eclipse_leshan,org.eclipse.leshan.server.demo.model,DdfDownloader,download,Long Method,The method has 101 lines of code.,91
eclipse_leshan,org.eclipse.leshan.server.demo.model,DdfDownloader,download,Long Statement,The length of the statement "LOG.warn("Files will be downloaded in [{}] but this is not exist or is not a directory : \n=> {}"`downloadFolderPath`absoluteDownloadPath);" is 139.,91
eclipse_leshan,org.eclipse.leshan.server.demo.model,DdfDownloader,main,Magic Number,The method contains a magic number: 2,205
eclipse_leshan,org.eclipse.leshan.server.demo.model,DdfDownloader,main,Magic Number,The method contains a magic number: 3,205
eclipse_leshan,org.eclipse.leshan.server.demo.model,DdfDownloader,main,Magic Number,The method contains a magic number: 2,205
eclipse_leshan,org.eclipse.leshan.server.demo.model,ObjectModelSerDes,deserialize,Long Statement,The length of the statement "return new ObjectModel(id`name`description`version`"multiple".equals(instancetype)`mandatory`resourceSpecs`urn`lwm2mVersion`description2);" is 138.,59
eclipse_leshan,org.eclipse.leshan.server.demo.servlet,ServerServlet,doGet,Long Statement,The length of the statement "resp.getOutputStream().write(String.format("{ \"securedEndpointPort\":\"%s\"` \"unsecuredEndpointPort\":\"%s\"}"`server.getSecuredAddress().getPort()`server.getUnsecuredAddress().getPort()).getBytes(StandardCharsets.UTF_8));" is 224.,65
eclipse_leshan,org.eclipse.leshan.server.demo.servlet,ClientServlet,doGet,Complex Method,Cyclomatic complexity of the method is 11,131
eclipse_leshan,org.eclipse.leshan.server.demo.servlet,ClientServlet,doGet,Long Statement,The length of the statement "ContentFormat pathContentFormat=pathContentFormatParam != null ? ContentFormat.fromName(pathContentFormatParam.toUpperCase()) : null;" is 133.,131
eclipse_leshan,org.eclipse.leshan.server.demo.servlet,ClientServlet,doGet,Long Statement,The length of the statement "ContentFormat nodeContentFormat=nodeContentFormatParam != null ? ContentFormat.fromName(nodeContentFormatParam.toUpperCase()) : null;" is 133.,131
eclipse_leshan,org.eclipse.leshan.server.demo.servlet,ClientServlet,doGet,Long Statement,The length of the statement "ContentFormat contentFormat=contentFormatParam != null ? ContentFormat.fromName(contentFormatParam.toUpperCase()) : null;" is 121.,131
eclipse_leshan,org.eclipse.leshan.server.demo.servlet,ClientServlet,doGet,Magic Number,The method contains a magic number: 2,131
eclipse_leshan,org.eclipse.leshan.server.demo.servlet,ClientServlet,doGet,Magic Number,The method contains a magic number: 3,131
eclipse_leshan,org.eclipse.leshan.server.demo.servlet,ClientServlet,handleException,Complex Conditional,The conditional expression e instanceof InvalidRequestException || e instanceof CodecException || e instanceof ClientSleepingException is complex.,251
eclipse_leshan,org.eclipse.leshan.server.demo.servlet,ClientServlet,doPut,Long Statement,The length of the statement "ContentFormat nodeContentFormat=nodeContentFormatParam != null ? ContentFormat.fromName(nodeContentFormatParam.toUpperCase()) : null;" is 133.,280
eclipse_leshan,org.eclipse.leshan.server.demo.servlet,ClientServlet,doPut,Long Statement,The length of the statement "WriteCompositeResponse cResponse=server.send(registration`new WriteCompositeRequest(nodeContentFormat`values`null)`extractTimeout(req));" is 136.,280
