Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,opens_home_page,3,1,0,22,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,searches_by_keyword,5,1,1,27,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,should_see_results_summary_containing,3,1,1,34,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,searches_for_shop_called,3,1,1,39,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,should_see_shop_search_result_summary_of,3,1,1,44,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,selects_listing,3,1,1,49,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,should_see_product_details_for,3,1,1,54,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,adds_current_listing_to_cart,4,1,0,60,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,should_see_item_in_cart,3,1,1,66,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,should_see_total_including_shipping_for,7,1,1,72,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,should_see_product_rating,3,1,0,83,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,should_see_twitter_link,3,1,0,88,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,should_see_tumblr_link,3,1,0,93,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,should_see_facebook_link,3,1,0,98,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,should_see_nonexistant_field,3,1,0,104,0,,
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,filters_by_local_region,3,1,0,110,0,,
