Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,Feature Envy,The tool detected a instance of this smell because searches_by_keyword is more interested in members of the type: HomePage
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,BuyerSteps,Feature Envy,The tool detected a instance of this smell because adds_current_listing_to_cart is more interested in members of the type: ListingPage
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.steps.serenity,PetStoreSteps,Feature Envy,The tool detected a instance of this smell because the_pets_should_be_available is more interested in members of the type: Pet
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.features.search,SearchByKeywordTest,Feature Envy,The tool detected a instance of this smell because search_for_articles_by_keyword is more interested in members of the type: BuyerSteps
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.features.search,SearchByKeywordTest,Feature Envy,The tool detected a instance of this smell because search_for_articles_by_shop_name is more interested in members of the type: BuyerSteps
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.features.cart,AddItemsToCartTest,Feature Envy,The tool detected a instance of this smell because add_item_to_cart is more interested in members of the type: BuyerSteps
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.features.petstore,AddAPetToThePetStoreTest,Feature Envy,The tool detected a instance of this smell because shouldBeAbleToAddPetsToAStore is more interested in members of the type: PetStoreSteps
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.features.petstore,AddAPetToThePetStoreTest,Feature Envy,The tool detected a instance of this smell because shouldBeAbleDeletePetsFromAStore is more interested in members of the type: PetStoreSteps
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.features.petstore,AddAPetToThePetStoreTest,Feature Envy,The tool detected a instance of this smell because shouldBeAbleDeletePetsFromAStoreUsingJsonMap is more interested in members of the type: PetStoreSteps
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.features.display_product,DisplayProductDetailsTest,Feature Envy,The tool detected a instance of this smell because display_product_details_from_the_search_list is more interested in members of the type: BuyerSteps
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.model,SessionVariables,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.model,SessionVariables,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.pages,ListingPage,Multifaceted Abstraction,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 0.8181818181818182
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.pages,ListingPage,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PRODUCT_OPTIONS_DROPDOWN; name; price; rating; twitterIcon; tumblrIcon; facebookIcon; currencyTabHeader; currencyTab
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.steps,SearchScenarioSteps,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.steps,SearchScenarioSteps,Feature Envy,The tool detected a instance of this smell because whenISearchByShopFor is more interested in members of the type: BuyerSteps
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.steps,DisplayProductDetailsScenarioSteps,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.steps,DisplayProductDetailsScenarioSteps,Feature Envy,The tool detected a instance of this smell because givenIHaveSearchedFor is more interested in members of the type: BuyerSteps
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.steps,DisplayProductDetailsScenarioSteps,Feature Envy,The tool detected a instance of this smell because shouldSeeSocialMediaLinks is more interested in members of the type: BuyerSteps
