Project Name,Package Name,Architecture Smell,Cause of the Smell
esigate_esigate,org.esigate.servlet,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.esigate.servlet; org.esigate.servlet.impl
esigate_esigate,org.esigate.servlet,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ProxyFilter]; [HttpServletRequestContext; ServletExtension]; [MockHttpServletRequestBuilder]; [ServletExtensionTest]; [MockHttpServletResponse]. LCC (Lack of Component Cohesion) = 0.83
esigate_esigate,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 7.67. All the dependencies among components: from: org.esigate.servlet to: org.esigate.servlet.impl; from: org.esigate.servlet to: org.esigate; from: org.esigate.servlet to: org.esigate.http; from: org.esigate.servlet to: org.esigate.events; from: org.esigate.servlet to: org.esigate.events.impl; from: org.esigate.servlet to: org.esigate.api; from: org.esigate.servlet to: org.esigate.util; from: org.esigate.servlet.impl to: org.esigate.http; from: org.esigate.servlet.impl to: org.esigate.servlet; from: org.esigate.servlet.impl to: org.esigate.util; from: org.esigate.servlet.impl to: org.esigate; from: org.esigate.servlet.impl to: org.esigate.http.cookie; from: org.esigate.test.cases to: org.esigate; from: org.esigate.test.cases to: org.esigate.http; from: org.esigate.test.cases to: org.esigate.test; from: org.esigate.test.cases to: org.esigate.tags; from: org.esigate.cas to: org.esigate.util; from: org.esigate.cas to: org.esigate; from: org.esigate.cas to: org.esigate.http; from: org.esigate.cas to: org.esigate.events; from: org.esigate.cas to: org.esigate.events.impl; from: org.esigate.cas to: org.esigate.test.conn; from: org.esigate.cas to: org.esigate.extension; from: org.esigate.cas to: org.esigate.test; from: org.esigate.cas to: org.esigate.impl; from: org.esigate.server to: org.esigate.server.metrics; from: org.esigate.vars to: org.esigate.impl; from: org.esigate.vars to: org.esigate.http; from: org.esigate.vars to: org.esigate; from: org.esigate.vars to: org.esigate.util; from: org.esigate.vars to: org.esigate.test.conn; from: org.esigate.vars to: org.esigate.test; from: org.esigate.vars to: org.esigate.esi; from: org.esigate.authentication to: org.esigate; from: org.esigate.authentication to: org.esigate.http; from: org.esigate.authentication to: org.esigate.events; from: org.esigate.authentication to: org.esigate.events.impl; from: org.esigate to: org.esigate.http; from: org.esigate to: org.esigate.impl; from: org.esigate to: org.esigate.util; from: org.esigate to: org.esigate.events; from: org.esigate to: org.esigate.api; from: org.esigate to: org.esigate.vars; from: org.esigate to: org.esigate.events.impl; from: org.esigate to: org.esigate.url; from: org.esigate to: org.esigate.test; from: org.esigate to: org.esigate.test.conn; from: org.esigate to: org.esigate.tags; from: org.esigate to: org.esigate.esi; from: org.esigate to: org.esigate.extension.http; from: org.esigate.cache to: org.esigate; from: org.esigate.cache to: org.esigate.http; from: org.esigate.http to: org.esigate.util; from: org.esigate.http to: org.esigate.events; from: org.esigate.http to: org.esigate.events.impl; from: org.esigate.http to: org.esigate; from: org.esigate.http to: org.esigate.api; from: org.esigate.http to: org.esigate.cookie; from: org.esigate.http to: org.esigate.impl; from: org.esigate.http to: org.esigate.http.cookie; from: org.esigate.http to: org.esigate.cache; from: org.esigate.http to: org.esigate.test; from: org.esigate.http to: org.esigate.test.conn; from: org.esigate.http to: org.esigate.extension; from: org.esigate.http.cookie to: org.esigate.http; from: org.esigate.esi to: org.esigate.parser; from: org.esigate.esi to: org.esigate; from: org.esigate.esi to: org.esigate.impl; from: org.esigate.esi to: org.esigate.vars; from: org.esigate.esi to: org.esigate.http; from: org.esigate.esi to: org.esigate.util; from: org.esigate.esi to: org.esigate.test; from: org.esigate.parser to: org.esigate; from: org.esigate.parser to: org.esigate.impl; from: org.esigate.parser to: org.esigate.test; from: org.esigate.parser.future to: org.esigate; from: org.esigate.parser.future to: org.esigate.impl; from: org.esigate.parser.future to: org.esigate.test; from: org.esigate.util to: org.esigate; from: org.esigate.util to: org.esigate.impl; from: org.esigate.tags to: org.esigate.parser; from: org.esigate.tags to: org.esigate.impl; from: org.esigate.tags to: org.esigate; from: org.esigate.impl to: org.esigate.util; from: org.esigate.impl to: org.esigate.http; from: org.esigate.impl to: org.esigate; from: org.esigate.impl to: org.esigate.api; from: org.esigate.xml to: org.esigate; from: org.esigate.xml to: org.esigate.impl; from: org.esigate.xml to: org.esigate.http; from: org.esigate.url to: org.esigate.http; from: org.esigate.url to: org.esigate.api; from: org.esigate.url to: org.esigate.test; from: org.esigate.events.impl to: org.esigate.impl; from: org.esigate.events.impl to: org.esigate.http; from: org.esigate.events.impl to: org.esigate; from: org.esigate.test.http to: org.esigate.http; from: org.esigate.test to: org.esigate.util; from: org.esigate.test to: org.esigate.http; from: org.esigate.test to: org.esigate; from: org.esigate.test to: org.esigate.impl; from: org.esigate.test to: org.esigate.test.conn; from: org.esigate.test to: org.esigate.test.http; from: org.esigate.test.conn to: org.esigate; from: org.esigate.test.conn to: org.esigate.test.http; from: org.esigate.api to: org.esigate.http; from: org.esigate.cookie to: org.esigate.impl; from: org.esigate.cookie to: org.esigate; from: org.esigate.cookie to: org.esigate.util; from: org.esigate.cookie to: org.esigate.http.cookie; from: org.esigate.cookie to: org.esigate.test; from: org.esigate.cookie to: org.esigate.http; from: org.esigate.aggregator to: org.esigate.parser; from: org.esigate.aggregator to: org.esigate; from: org.esigate.aggregator to: org.esigate.http; from: org.esigate.aggregator to: org.esigate.tags; from: org.esigate.aggregator to: org.esigate.impl; from: org.esigate.aggregator to: org.esigate.test; from: org.esigate.renderers to: org.esigate.impl; from: org.esigate.extension.parallelesi to: org.esigate.parser.future; from: org.esigate.extension.parallelesi to: org.esigate; from: org.esigate.extension.parallelesi to: org.esigate.impl; from: org.esigate.extension.parallelesi to: org.esigate.util; from: org.esigate.extension.parallelesi to: org.esigate.events; from: org.esigate.extension.parallelesi to: org.esigate.events.impl; from: org.esigate.extension.parallelesi to: org.esigate.extension.surrogate; from: org.esigate.extension.parallelesi to: org.esigate.vars; from: org.esigate.extension.parallelesi to: org.esigate.http; from: org.esigate.extension.parallelesi to: org.esigate.test; from: org.esigate.extension.parallelesi to: org.esigate.test.conn; from: org.esigate.extension.http to: org.esigate.util; from: org.esigate.extension.http to: org.esigate; from: org.esigate.extension.http to: org.esigate.events; from: org.esigate.extension.http to: org.esigate.events.impl; from: org.esigate.extension.http to: org.esigate.test; from: org.esigate.extension to: org.esigate.events; from: org.esigate.extension to: org.esigate.events.impl; from: org.esigate.extension to: org.esigate; from: org.esigate.extension to: org.esigate.extension.surrogate; from: org.esigate.extension to: org.esigate.util; from: org.esigate.extension to: org.esigate.renderers; from: org.esigate.extension to: org.esigate.vars; from: org.esigate.extension to: org.esigate.http; from: org.esigate.extension to: org.esigate.test; from: org.esigate.extension to: org.esigate.test.conn; from: org.esigate.extension.monitoring to: org.esigate.util; from: org.esigate.extension.monitoring to: org.esigate; from: org.esigate.extension.monitoring to: org.esigate.events; from: org.esigate.extension.monitoring to: org.esigate.events.impl; from: org.esigate.extension.surrogate to: org.esigate.events; from: org.esigate.extension.surrogate to: org.esigate; from: org.esigate.extension.surrogate to: org.esigate.events.impl; from: org.esigate.extension.surrogate to: org.esigate.extension.surrogate.http; from: org.esigate.extension.surrogate to: org.esigate.http; from: org.esigate.extension.surrogate to: org.esigate.extension.parallelesi; from: org.esigate.extension.surrogate to: org.esigate.test; from: org.esigate.extension.surrogate to: org.esigate.test.conn; from: org.esigate.resource to: org.esigate; from: org.esigate.resource to: org.esigate.impl; from: org.esigate.resource to: org.esigate.test; from: org.esigate.resource to: org.esigate.http.
esigate_esigate,org.esigate.servlet.impl,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.esigate.servlet.impl; org.esigate.servlet
esigate_esigate,org.esigate.servlet.impl,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.esigate.servlet
esigate_esigate,org.esigate.servlet.impl,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RequestFactory; HttpServletRequestEntity; HttpServletSessionTest; ResponseCapturingWrapper; ResponseSender; ResponseSenderTest; ResponseCapturingWrapperTest]; [RequestUrl; RequestUrlTest]; [HttpServletSession]. LCC (Lack of Component Cohesion) = 0.3
esigate_esigate,org.esigate.test.cases,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [PerformanceTestCase]; [PerformanceTestCase.HttpGetRequestRunnable]; [RedirectAggregatorTest]; [Bug101ConnectionReleaseTest]; [AggregatorTest; BaseAggregatorTest; DNSExtensionTest]; [RequestHeadersTest]; [ResponseHeadersTest]; [MultipleHeadersTest]; [VaryAggregatorTest]; [VaryMasterTest]; [MasterTest]. LCC (Lack of Component Cohesion) = 0.85
esigate_esigate,org.esigate.cas,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.esigate.http; org.esigate.impl; org.esigate.events.impl; org.esigate.test.conn.
esigate_esigate,org.esigate.server,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EsigateServer; ControlHandler; EsigateServerRunnable; AbstractEsigateServerTest; BackendServerRunnable; Http; EsigateServerTest; StatusReader]; [Http.Response]. LCC (Lack of Component Cohesion) = 0.22
esigate_esigate,org.esigate.vars,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.esigate.vars; org.esigate
