Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
esigate_esigate,org.esigate.servlet,ServletExtension,init,Long Statement,The length of the statement "if (!Parameters.STALE_WHILE_REVALIDATE.getDefaultValue().equals(Parameters.STALE_WHILE_REVALIDATE.getValue(properties))) {" is 122.,58
esigate_esigate,org.esigate.servlet,ServletExtension,init,Long Statement,The length of the statement "throw new ConfigurationException("ServletExtension does not support background revalidation (" + driver.getConfiguration().getInstanceName() + ".staleWhileRevalidate="+ Parameters.STALE_WHILE_REVALIDATE.getValue(properties)+ ")");" is 230.,58
esigate_esigate,org.esigate.servlet,ServletExtension,event,Complex Method,Cyclomatic complexity of the method is 11,72
esigate_esigate,org.esigate.servlet,ServletExtension,event,Long Statement,The length of the statement "ResponseCapturingWrapper wrappedResponse=new ResponseCapturingWrapper(httpServletRequestContext.getResponse()`driver.getContentTypeHelper()`true`maxObjectSize`responseSender`incomingRequest);" is 191.,72
esigate_esigate,org.esigate.servlet,ServletExtension,event,Long Statement,The length of the statement "ResponseCapturingWrapper wrappedResponse=new ResponseCapturingWrapper(httpServletRequestContext.getResponse()`driver.getContentTypeHelper()`false`maxObjectSize`responseSender`incomingRequest);" is 192.,72
esigate_esigate,org.esigate.servlet,ServletExtension,event,Long Statement,The length of the statement "httpServletRequestContext.getRequest().getRequestDispatcher(relUrl).forward(httpServletRequestContext.getRequest()`wrappedResponse);" is 132.,72
esigate_esigate,org.esigate.servlet,ServletExtensionTest,configurationWithLocalProviderAndBackgroudRevalidation,Empty catch clause,The method has an empty catch block.,13
esigate_esigate,org.esigate.servlet.impl,RequestFactory,create,Long Statement,The length of the statement "String uri=UriUtils.createURI(request.getScheme()`request.getServerName()`request.getServerPort()`request.getRequestURI()`request.getQueryString()`null);" is 153.,49
esigate_esigate,org.esigate.servlet.impl,RequestUrl,getRelativeUrl,Complex Conditional,The conditional expression servlet && servletPath != null && relativeUrl.startsWith(servletPath) is complex.,35
esigate_esigate,org.esigate.servlet.impl,RequestUrl,getRelativeUrl,Long Statement,The length of the statement "LOG.debug("requestURI: {}` contextPath: {}` servletPath: {}` relativeUrl: {}` "`requestURI`contextPath`servletPath`relativeUrl);" is 128.,35
esigate_esigate,org.esigate.servlet.impl,ResponseCapturingWrapper,ResponseCapturingWrapper,Long Parameter List,The method has 6 parameters. ,94
esigate_esigate,org.esigate.servlet.impl,ResponseCapturingWrapper,sendRedirect,Long Statement,The length of the statement "httpClientResponse.setStatusLine(new BasicStatusLine(HttpVersion.HTTP_1_1`HttpStatus.SC_MOVED_TEMPORARILY`"Temporary redirect"));" is 129.,129
esigate_esigate,org.esigate.servlet.impl,ResponseCapturingWrapper,reset,Long Statement,The length of the statement "httpClientResponse=BasicCloseableHttpResponse.adapt(new BasicHttpResponse(new BasicStatusLine(HttpVersion.HTTP_1_1`HttpStatus.SC_OK`"OK")));" is 140.,276
esigate_esigate,org.esigate.servlet.impl,ResponseCapturingWrapper,hasToCaptureOutput,Long Statement,The length of the statement "return !proxy || contentTypeHelper.isTextContentType(httpClientResponse) || HttpResponseUtils.getFirstHeader(HttpHeaders.CONTENT_TYPE`httpClientResponse) == null;" is 162.,417
esigate_esigate,org.esigate.servlet.impl,ResponseCapturingWrapper,getCloseableHttpResponse,Empty catch clause,The method has an empty catch block.,431
