Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
thechunknetwork_RedisBungee,com.imaginarycode.minecraft.redisbungee.test,RedisUtilTest,testRedisLuaCheck,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
thechunknetwork_RedisBungee,com.imaginarycode.minecraft.redisbungee.test,UUIDNameTest,testUuidToName,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
thechunknetwork_RedisBungee,com.imaginarycode.minecraft.redisbungee.test,UUIDNameTest,testNameToUuid,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
