Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
ontrack,net.nemerosa.ontrack.boot.ui,UITop,ui,Long Statement,The length of the statement "return Resource.empty().self(of(fromMethodCall(on(UITop.class).ui()))).link("projects"`of(fromMethodCall(on(UITop.class).projects())));" is 135.,20
