Commit,TotalTestabilitySmells,OpenIssues,ClosedIssues
b7140c5427326391cf27b651754b509f8a6860a1,708,0,9
78f17ee50b2f124003e5804fc9326ab2081c20b6,708,0,9
c71b125c3a846655a5c675c7c34b913508e3a779,708,0,9
8eaae4394f9f26cc7ceb0bad1f4ab7d88db1b9ff,745,0,9
0bbbc4652ad17206a8ccd7fb6254a4a4ede67342,745,0,9
8d59fc4dc56d3037a51be2e191a3cdce3dd082c4,745,0,9
ad808cb4e452b1d8fe7fc8ee29ab8ef7ab9c7d25,745,0,9
0dd19b9607d98d4d34ef45ccf54233f267d88b23,745,0,9
6cdb7b32af60084de5f8a2b2083a6a98a1709d9e,745,0,13
99ecd65a7818105fc2c2c30a0d5574127084f066,748,0,33
25d8355173c49eb396302c8b429bf5468181b794,754,0,52
64d408aa12a06a8b19c94ab99387f11dc1551f2c,766,0,60
34346cd0bf9ec7e4a4e10395f18ea8d72410afdc,779,0,70
3330ac02e2fbfa5568861bceec5a7024ce0b08c7,781,0,97
b50e58e39c976d998dfb90b26ac10ae9dd8ec301,783,0,105
40b60ef1693a1d4e710f84afa427896d157bbe54,781,0,106
5068ecc4e8a8f8033214f8667a321870bd9dbe42,782,0,106
9231e297500ff1d9e408ceab4ec23181c194567c,788,0,106
b643b19ce55fec0d5c0f86b6ac24bdfe00368ab1,790,0,106
b318a318942e320d00fbf8b44241dfa958a13bac,1331,0,106
4f292e05530f421e56e0c96377624669ccbbd5f4,1331,0,106
d2df0dc1798bc36d4338f702870cf937660aa98c,1332,0,106
61d211f476f08b74775fa1df18dd4f8c79195def,1335,0,107
365eeabd5bed964fb48948be8955175559b332b8,1335,0,107
e2d8dcc2f5c2ea6703ae770fa52e8e18eb4921b5,1335,0,107
2ba67d8d303f5a052bbf9634b59541c8411dc778,1336,0,107
98f5536f2715edb45d87468f8a8f2f045783be73,1336,0,107
221730922fc6e668b8a88d1bd10f5f6d31d648eb,1336,0,107
4289335067936859ca205930b7da8d609a3bbf85,792,0,107
45188d90d7e8e342733979b483bc8a1e4053b99d,792,0,107
960f0b0e4bbf9ff2a711c87fd0c2c7e8e72cf913,792,0,107
96a00c4cd805c052eadbce1674052cfde9581675,1336,0,107
f5d99d67d94702eba4ca4ba01ae128cb6e7a2129,1336,0,107
b65e6e46359e7257761b927d8819edefa57c4f99,1336,0,107
58749247ec01d436796293c52638e024c435c776,1336,0,107
d7788907ba20296e5f831cbdb0fd3a12df6118bc,1341,0,107
8d25d4660c9f7e67d438239c8d1881cbae49d7cb,1284,0,107
6a8e90d9cd6a39f77c706f58e6019bfe93bb0a90,1303,0,120
f8f9f5805be168da7de3d03fd8cddf8117184e80,1279,0,144
23a2f72349a2dbada8159a05d15014d6ad313c77,1276,0,144
a4389b929fe4deb22b1eeb3ca08ead87a5811456,1279,0,144
47f9445b4398d27df6084b0c6c842b2eb6f5b01f,832,0,144
f8110245165762cf8dc252c9686a9ac5e8a12b07,828,0,144
0379763898aacc69a96d803d0b4956819578ad10,832,0,145
ca114ae0499a160f4b54d66d55b54dff37de00f2,1335,0,145
039c95aeb2500964e12415d4d106629b7457f52f,1335,0,145
6c86a069107ae15b9601275193538d92bdcbafb7,1335,0,145
94b83c574482c1b97eea4fe378f68d39aa7df9d9,1335,0,145
9afaa31a54d5bb4ae01a441abdf880d792246710,1348,0,145
fa789784a09c5fb0de43f2fec8df7e16391ef96f,1373,0,146
968c2d7e195479f42c0692564b9e75637272fb84,1381,0,147
33ba1ba2c1be96e68cb66b92b9d7ee6962502b40,1357,0,158
508b6e5158ef5a9702fe1c440f1557f09d79c012,1359,0,162
8d13192acfe4a316fd6b8b7c28c3d1244844f0e3,1359,0,163
6445e299b319a964c3def5361283eb50802b38ef,1359,0,163
d86c745caeec4f67752b4f877f8b093262a6c4f1,1359,0,167
52150d15cee20d1c632582334e1bf8a8f76bc331,1359,0,167
ec57a9e5d18403753bc25df793db814ca282be58,1359,0,167
9e4d724fdb6331e1c6b8125faf84778f5ebeaa60,852,0,167
69fdd9647e15f4b77b261c0a39872cc868f6842a,1359,0,167
1ecc4bc52f430b9a6bdb2c65dddea4b0750ae3fd,1359,0,167
9f3dede8851c9b25b36ddcc4fdd4f90017f97ff7,1359,0,167
ff3c045b18a45816a73b6adc6e8f0afe7d6f0eb0,1359,0,168
f6f3509429d0d2621f01f8c8b321c07baef122d5,1359,0,175
ac3a2a134be35d37c4378472dc1fcf027bdb1873,1360,0,177
7d4666e3cc198650fc378ea3f8f1a2f2f6a68e34,1360,0,183
d089ab02c8ee82f92ad36b618d7f5eb7b9e48806,1365,0,196
7f0bd4458f3c9d62e5e73d21987fe7e7f35b4ace,1376,0,216
94f5cc3e6e06b61781484bc2f1007675eedddb9f,1432,0,268
dd5ca1671b7b4723a2ef60b71d30eb579c32e884,1462,0,274
f0bcf261abb4e79020a81f880bbfca15dcc6ac4b,1459,0,275
995af374f20e0e63b4f8e4db97b1143fed6c86cb,1406,0,275
6f036b9b0d832a54a41886938ef6642eee79ab9d,1416,0,275
4e77c1bbfb36fb6b110b9d04f710db0b2206c3de,1416,0,275
d4863e7fe5ced186442b48fb709048af9be7f0de,1416,0,276
a14b103e72a576e8867d579f6cfa2284b8d03c8c,1512,0,278
7134e43c88fb99efaf965562c42e574bc2cbe4e4,1521,0,278
70eb5a9ebe7806e4b5bd73404203b56daec6bfdf,1545,0,293
475f3a3e3302173460c86cac0d3216c261f4d83c,1583,0,334
42e0dfa911c53a46941bf94be50731ae793e4432,1614,0,347
ff071f3870dfaa524661e95a6306b3c8e4f982d6,1673,0,473
1cc17774bff80a904bd50bf58b311f8d66d8cb88,1673,0,478
528e91d33baf7b4641c48b02472a13578a04dda3,1674,0,486
9b4e55988ef0a6a28593f8d56b9fb7f8a90a9ed4,1674,0,489
e31541ff371f72c9c60fc823dd50755fe9dcb167,1674,0,491
ebf8e7b6872f8a2fb82ff82b6b181317103146a1,1722,0,491
503258717423b9508569dda50bc08376fe914003,1722,0,493
8250b151082d1ce8a99191241893a2c5f8d5b6aa,1722,0,493
07b9a6fc3501a8f428589a5c3de9f14a313e455d,1426,0,494
d211e669ea962a3ad3f7e6f052ec0e9b412a8057,1426,0,494
9160f3f6526e6a2cf727ba2bae186ef1338b2a96,1431,0,520
b427415b1833daee5443bef98858081b94726888,1431,0,520
574059e6ba2dd34e3284b835133e3d93cbece0ee,1434,0,521
759c94c9f9f1541df81b4c67dd13bca41787d546,1440,0,528
a728ece1ea93a70e4990fcc9ab09e2dce42564c7,1408,0,531
ee91e4a537321ed7f620328c97f0f3bd4ff1cd0c,1331,0,536
9e24b0e83b859ce69e5cd544b14edd3a06827fa7,1333,0,537
6b9f32e5aac37bd985f09a65ab573a4145db2973,1334,0,537
158fb6b6b1179c59726e376663da7023241b17d3,1334,0,537
8096790e96779e255fe82cb155dabeda96e46eec,1334,0,537
751951d176ea95b5a99f4c10fd7bac8e6a01e74a,1334,0,537
3bbd8ab5ac9eb2d06d3c0229df68f536a96ee403,1334,0,537
d3492d386acff260c416102199abc44130164cf0,1336,0,537
197033ef81f5df0e48753c613ff5113cefaf12c2,1028,0,537
051c7c2af6e8b09c2b7ebef98b0feba9228fe985,1336,0,537
b13740c61ee28d0ca251199d3f61dac02d641bed,1336,0,537
ebe09c98891771124f7bf021e63c031be7bc9064,1440,0,537
7ceb1d2e61968de697c3ebb974041d49c6ee8045,1440,0,537
143cb6382fd625f3ad1fed90a55ab6b3636a855a,1336,0,537
eb034e1d4abd1d9a3b7fae16ffad808ef1a97554,1336,0,538
ad851922dae0a362c32096abc4c759f429fad354,1336,0,538
172f3e755aa0498954426c256b68b82b8397b7a5,1336,0,538
bc3f02ca996dca25d54b69375031cf87d1182f87,1336,0,538
543222e1188ccc453bd5f95f5ba3c954aaaf74c9,1336,0,538
7aef156b4a60030ce90e273c1c9f8c4c0be70d9a,1336,0,538
b1286deb77b391e909d539f739c35369ad4955c0,1336,0,538
0589631d6d739fe52c0921c377913c62a056355b,1440,0,538
d748fb9e925d3ac6d01e38a122e8b52cd86c65f6,1336,0,538
f4068e45f9e3bf6c4fdb9111445b33727e96bdca,1336,0,539
9f5ad79a3e8c7e0c4c86494af855cfbe634f6a51,1336,0,539
f09e8a6167857a1e2019877796ec782f8e93fcca,1336,0,539
3ac443fd3291483ffefdc015d97afe190a5cbb18,1336,0,539
111efd6f9064f0ffc186ee5524d9071d82f1a861,1336,0,539
dbad99d22c4dfcedb53a74a7617a3acd5b27a9bc,1336,0,539
f75b77702dabd0e6c6a58a8c46ea916d3326c8e4,1440,0,539
05da2b6c19ce23bec3574bf2345e1eca3d9047ac,1454,0,543
7e897336e14edd57a7724c3c6b453ad45e44877f,1458,0,551
a2231a758bb0f9185f93e9641140eb6f26510982,1458,0,551
a66dfb43c661637c65e51d6c63adad0056226315,1336,0,551
37a427f567e5135d7655deeb4f7b647c62300452,1336,0,551
8f271626536953a4e941befcb79c7cad4e8a185b,1354,0,551
b1d10752e14758cda26b6b616ef519e3f6b431ae,1354,0,551
f304bf958c25ae5b5a33f4c3899a5ec27dc3e111,1354,0,551
c48e7acbe6971254dc59bcbfce6b7b568f8d4c59,1354,0,554
5218edb8a220c239c501778a17dbf156d48624ef,1354,0,559
4d386b3cb32124724e0937beff59ff7f2f481ea1,1354,0,566
889efe0f630b181183349e703b8ce1064db8ccee,1314,0,609
df96962e58671e690dda57ed3ff3d4e581487719,1314,0,628
630fef8539daba244f98c50a8c16705660a485da,1301,0,676
581db5276d9e78ad7997d3d438f19d3c722d793a,1344,0,725
c5f423c5140c823c2caf7c6c649a8eb0ed167cff,1361,0,747
48436a305c4bce3b6ca4770ff937b146432b9480,1375,0,794
e62e36fccb4b2b224a8bf3561422117b95e9b6ae,1319,0,848
18e7c58f3d200d88ff825107cfd72b6932702791,1326,0,966
323c1a19cf31b519475351cd97489b3c31830c7d,1351,0,975
d6e2190f70ab1e6dc4d0c8fa219834483a741af2,1368,0,988
d62053f00c9ca31a1cd22cbf0e5f6993676b1c23,1377,0,1017
b58c88ed75e38ae7fbf3c9083e384adf183bd1b5,1384,2,1033
65f342feb6f6f7d3eb5f16b4086a005896ba4eb6,1394,6,1070
5b6b9ba346445ada168b9a476f9838b7a473a38a,1412,16,1087
ee92c5b000ade4043d2bd185ce25cef3e9fa6ca2,1411,18,1095
3160ce85cc871d594398c07e9cd9b685489eabb8,1570,22,1097
dcbe2024dfab13035fb47413a7f8d398144a761f,1411,24,1100
c81bb5b007ae7b1d5f392006105ff4613d0da2d0,1411,30,1101
cdc19f55d63b745acb26609841115a8a66c6b6c9,1570,33,1103
46c808e39099d234eff20007dfcf55d4e8b0d3f9,1570,33,1103
e169469ed8a0c81f4c88714a51295ee3e32916a0,1570,33,1103
efb5f8605387eb0ab6c4ff5426a5ca2e775fa8de,1570,33,1103
89507a6f46c230dcb90250283849348e3c96f654,1269,33,1105
cde486826de93492691b0585e468e7f7d41b07e2,1570,33,1105
