Commit,TotalTestabilitySmells,OpenIssues,ClosedIssues
57976f7804ba138a6549c82bc4050f6a906dfb9a,1678,0,0
ae53ae7df4b9ae4ba21845ca1305b610a541feba,1678,0,0
c787b744f49d588450a4f3d8eaaa70595f199ac5,1463,0,0
5ca4fa817ef9d7fb0bbe60f61df5467bdf9ab3d4,1363,0,0
2fec8ba07896922ff5722604f03ab760af700771,0,0,0
9612d0b6b2407230c72522b37581b8d38fca6834,1147,0,0
ec78cdce7f23c94acecbbdacb032e770b6983d8a,1024,0,0
3b856f160b7594219b4bd95cbfa7d97f8aa25bc3,890,0,0
f986fd7dc85421aca13cc257334fab095cbd9a72,679,0,0
60533ec514bc249d29d83758752d6f9837ddbbc6,679,0,0
bb085406bb2cec679f60196d646760de424ddca5,697,0,0
7e16dfbfc4980a2c6f8f1754a756af819949fd41,0,0,0
878e85b572cbb2628f47c421479cbfc22dc34358,736,0,0
3e6306f640a48903d04b9196debcbbab937026d9,736,0,0
32b42567ccf62f08b5df64a8ed2b54f78c0fa72f,736,0,0
91a36d951e9e44f0bfb30cfe44549b66ea464996,756,0,0
0a0aa808f031bdce2e9ccd5185e4230d87a78579,756,0,0
4a6dad1216202e09e2788dd59466ffbee9ae5555,757,0,0
5c8b023f336c0bf8b2ac4af2ceaf65d6e8da2ac2,758,0,0
0786d58d9433a4ae8912e26790046f36e1b05efd,759,0,0
e0c148b9dcb24e392dddbc5d51bc4d202092fc4d,769,0,0
02732bc7a6fcf666a3d9b5337af338e404abcd0b,771,0,0
c338e8623b502fb0e38ccfb5224f60e69980c1d1,773,0,0
93821737f4ff652c8d0330590e087a9031024612,786,0,0
b644106f04fcb70bb3627850ed75621eb8b3efaa,792,0,0
56c39bb0854bb3c60cab22d9d4721ab6cb215424,834,0,0
b301ffded53a05e18fa7f516e4717d0658b5f43c,845,0,0
a8c74fc5b55d431a794571d5314d2510befbc148,845,0,0
18719684ede2dc6740d7295bdb362b00b6176975,845,0,0
864f24b04e16ce2da875c82171961c470a6e2ac5,858,0,0
8d105845e57897c86f0192cd372276e9a092cfbf,859,0,0
31f542017090f754f8e63716fbc777e52cb9b868,867,0,0
ba2ca7751cff13ded142783da2bd80029cea292d,867,0,0
95c5f0e0bb8fc50b0a5abdd9fd1d919f2d9d3d66,871,0,0
6ae792b230e2dad62e43258a97218c8684ccde61,0,0,0
7c7804c18dead160d812d582966a9e9dbeb724f6,996,0,0
97435ce9f7931cb67788217d913332b8112ad103,995,0,0
cf1fc831e0f52749d4b4c11b0f728d99bf8c6820,1008,0,0
f8d350969a30647a9a9325ba0696743cc0533dbb,1034,0,0
1002461f741cc8593b842a534bb62e64d4a844e1,1069,0,0
1f9fa469c9768fc88ccb804aacdad34247299444,1148,0,0
428e562a4c704861aed7c7c9b8be0d492c358db3,1173,0,0
ac5a1ccabdab0724ba9e06d93d12293e625fbe73,1238,0,0
2a90f5f28534550475c70dbbb4448601d3ff2870,1247,0,0
fab0a36fafb208a922f9a8fd3cd95f95366cffdd,1246,0,0
aec8b324377a3c29ee9d9d258e23998523fab315,1246,0,0
3cec4ee1033f04953dbaab7e80f26ec23f0403a4,1249,0,0
e5821cddbe1101029d4057462297f187f3476e61,1249,0,0
07bde929a2a3a8c7c3e36dca254acad3f27c55e3,1249,0,0
cefa241fbcbf394e0b51af823b36cbda4931530a,1249,0,0
c1b881f8309aa9a8b207ee021875756ae1bed798,1249,0,0
148cee56f84562a6cf830c2d0d9a8c18e4e0a8b2,1008,0,0
69bffeabd5c0b00111e575ac8e34ec0b25337379,1008,0,0
d99c3c1aa502203f769388988117cc0735903054,1008,0,0
dcb791dd6e22bc2a5cd8a28f4ea8ca70bbf5d873,1008,0,0
2158aa922d33bdfab5fe8b799db37eeb25b01979,1008,0,0
5f0021e180436d4b7a7510916132b5c566141784,1008,0,0
96e73c9aeef9db245ffb05a67fa40792ab422e58,1249,0,0
14caf76ee9a75e829140e89ed952ed099218c528,1249,0,0
01c9d1e0ba325890206e41260ba157f41ee4ed0c,1249,0,0
74dec3d9d81311414b8b567f43b3660ff205cc95,1250,0,0
845c06e12e1555104f353f6aec9910ca18729a34,1251,0,0
11f8ddf422288addeac197dd41e5691e985e718a,1256,0,0
81321375819f8b8c5849a3b980cd28b35dd89284,1260,0,0
e16eeb88828c3ac17b95edc911f61854ba5a1548,1308,0,0
d5f245aecd9731dff0aa00d77e7fdf5880d8e56f,1312,0,2
72d69bed5460c0764beecdfdbe65ca5265335e07,1318,1,10
4dba318487027a0c1413eeb5ea6d9b88722d1d4d,1322,1,10
87eb42584f225dcb70560bab8dcef080e2989c97,1136,1,10
36e9e6115b7f2fe535ca04d85fc56d83cd64cff8,1152,2,10
b13cd3cc5cb496a2a0c64ded300d54420973bb4d,1163,2,11
e1ebdd379f0ff43ddf1ed818720ee4f57f3ec77a,1165,4,20
db7a709678b4bd919f0c448e6251c16769eda496,1164,4,21
c441ead2d881f4322c36b4378847674209ac8761,1166,4,21
aef74af8caa02dac7f40350da3c9c1a3785ad32b,1166,4,21
d572a37c8fa9c31fa904afdfebe8d79276f3de98,1164,4,21
3cd880c6b547cc96ef760b7f397bab42cb09d36c,1166,4,21
33d825f6f6b907b0456d791f1c419059c9db52f9,1166,4,21
6572be00a836258afa41488984875d1fb5fc2150,1164,4,21
b6739cb4efde26d5c1d30768cc3801509258c12c,1164,4,21
22997049cb293a9d6e51132d01d3fb02722dc4b3,1167,4,21
5a051397412cbb6e0e38b378ea6190dabb88f077,1133,4,25
a0b16697890fb63a213b3fe427265e6df63292b4,1135,4,25
936a7ccbb51678788fa0dd350db2e8eaf4f6a116,0,4,25
9998fef72c676858da65b1bd1aca8ec195bedb11,1252,6,39
201018db2a1512dde609aff9afde332158072f3f,1260,6,44
f7a7666e273d0c4884c65758090c417d7588084b,1272,7,44
95736803222c57b20ebdd0e28cedd0dac4d2100e,1313,9,56
68b221d064fa3ac80eb112748aec929d8bfc2586,1324,9,58
d63929a401baa04894f7247fa7dd87dee9abd380,1329,11,76
56a3c4e06871776d5950680558f49017a1b3e14e,1333,12,92
6918160ef768de803352c561c7a674bb10f2a76d,1338,14,103
ad859665890d9720e02d111ffeaeaab75b14c645,1351,16,107
9dc20b5b33ab2dae1b0c65d4822b7039f9df0a06,1583,18,123
994d287197bb62095d07d107ec007e784359c587,1597,19,128
fabf0d5579fd98ae59df8113eac27ef74d0ad224,1592,19,132
4cf08c9860c76cb7230ac1025b00f8e460ea112d,1596,19,133
8662ef25648962cadb56165e1ef45046ba4cd679,1574,19,133
dc7168f44d10b4e3d84f5dfa27e19efbcad0585e,1574,19,133
ca4827ffe8e4071b88c7d6e6a1df9aafcd47fcbe,1574,19,134
a382bfb2d918ace6ea9b5ea848ff34425913ce38,1574,20,135
5c6d8f7af7b3a91576ec61160c074bea0e2fcfa5,1576,20,135
3859ef4250fc49e20181852628d9ce5433a1308a,1590,25,152
22430b6caafc006c41b06276aff3aa612512bb87,1621,27,165
7852b2462d94dd16f0274be3abd073d978b17622,1564,28,178
e95dce59d95a3bfce0fa6370b545abfcba5dbeff,1585,28,188
351dac0d2d42c5326e04742560f50c42ebeb2f67,0,28,188
d0b14c71c188518e31746dc47b17704639c5bf54,1585,28,188
76c097b50575ba3e65c54062bdb92388034cf3fc,1574,28,188
872e36799af0ca655f6350ba4b052210b8804e4e,0,29,188
7f6daca4f23bbceaa93722903edc3f1e561fc7a6,1568,29,191
f02b44a2f49eb3ce141693acc341dddd341cca81,1572,46,199
b7ce5c0ed72f35b3c7f249d26a77410c9c69fd22,1573,47,204
085016cf9a5dd283d6878b1f37b36669cb8f39fb,1375,50,223
c80429538a2025a6218d686da9b96b64c6847a0c,1379,51,232
b90d9e8321b7cc4a5cad6ef83e560bed4bc00ede,0,54,245
320baff01a5358402bb84ab93309c7ffc9d9a249,1409,58,281
66ffd3f1d1089cee07ed451492f3c615097f60e1,1406,64,291
a4df87c2443f582513ee90cadeff53f6beb2c879,1412,71,294
81d0562f0f11161a4c21036a4e4fd9b62201bcc5,1416,71,296
8b8d590cd6103eef0204945b940713ad7d8ba3eb,1419,71,296
970115f1a8bd53302f1cf05bb0f91a6289bcd71e,1423,72,296
4d8a061212953fdcbd94098749d14f85add00ab4,1423,72,296
648806f1d833cab27490785be52ce2d1d85cca93,1425,72,296
40cc5a3ea2dd0ac0c9cb18c7cd53137d7ac46330,1425,72,296
