Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
bydavy_android-number-morphing,com.bydavy.digitalclock,MultipleClocks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bydavy_android-number-morphing,com.bydavy.digitalclock,MultipleClocks,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SystemClockManager
bydavy_android-number-morphing,com.bydavy.digitalclock,SimpleBigClock,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EXTRA_MORPHING_DURATION; mDigitalClockView; mSystemClockManager; mSimpleDateFormat
bydavy_android-number-morphing,com.bydavy.digitalclock,SimpleBigClock,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SystemClockManager
bydavy_android-number-morphing,com.bydavy.digitalclock,SystemClockManager.SystemClockListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bydavy_android-number-morphing,com.android.tests.basic,MainTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bydavy_android-number-morphing,com.bydavy.morpher,Font,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: REFERENCE_HEIGHT
bydavy_android-number-morphing,com.bydavy.morpher,DigitalClockView,Feature Envy,The tool detected a instance of this smell because fetchGlyphs is more interested in members of the type: Font
bydavy_android-number-morphing,com.bydavy.morpher,DigitalClockView,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_MORPHING_DURATION; DEFAULT_FONT; mFont; mMorphingDurationInMs; mMorphingPercent; mLocalChars; mLocalWidth; mPreviousText; mPreviousChars; mPreviousWidth; mText; mChars; mWidth; mIsColonChar; mMorphingAnimation
bydavy_android-number-morphing,com.bydavy.morpher.font,DFont,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bydavy_android-number-morphing,com.bydavy.morpher.font,DFont,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 59 methods
