Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testProviderWhereWeForgotToSetTheContext,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testAcceptHeaderFetchConformance,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testAcceptHeaderPreflightConformance,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testAcceptHeaderPreflightConformancePreferJson,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testConformance,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testCreate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testCreateConditional,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 15
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testCreatePrefer,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testCreateReturningResourceBody,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testDeleteConditional,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testDeleteNonFluent,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testHistory,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 14
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testMetaAdd,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testMetaGet,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testOperationAsGetWithInParameters,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
jamesagnew_hapi-fhir,ca.uhn.fhir.okhttp,GenericOkHttpClientDstu2Test,testOperationAsGetWithNoInParameters,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
