Project Name,Package Name,Architecture Smell,Cause of the Smell
googlesamples_android-PermissionRequest,com.example.android.permissionrequest,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ConfirmationDialogFragment; PermissionRequestFragment; SimpleWebServer; MainActivity; MessageDialogFragment]; [ConfirmationDialogFragment.Listener]; [MessageDialogFragment.Listener]; [PermissionRequestFragment.ConsoleMonitor]. LCC (Lack of Component Cohesion) = 0.5
